alphanumiso;material_id;year;factor;source
BDI108;Me.Nb;2019;288.79814313064185;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BDI108;Me.Nb;2020;289.2036395939584;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BRA076;Me.Nb;2016;196.1055923112784;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.Nb;2017;196.68318170035167;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.Nb;2018;197.276311611104;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.Nb;2019;197.76065787010265;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.Nb;2020;198.0118963039147;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.Nb;2016;376.1481735364106;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.Nb;2017;377.4350318034119;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.Nb;2018;378.7565140596598;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.Nb;2019;379.835628391181;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.Nb;2020;380.3953828840021;based on S&P Global mining data and price-based allocation of ore
CHN156;Me.Nb;2016;286.1268829238445;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CHN156;Me.Nb;2017;287.0591067518818;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CHN156;Me.Nb;2018;288.0164128353819;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CHN156;Me.Nb;2019;288.79814313064185;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CHN156;Me.Nb;2020;289.2036395939584;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
COD180;Me.Nb;2016;286.1268829238445;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
COD180;Me.Nb;2017;287.0591067518818;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
COD180;Me.Nb;2018;288.0164128353819;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
COD180;Me.Nb;2019;288.79814313064185;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
COD180;Me.Nb;2020;289.2036395939584;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ETH231;Me.Nb;2016;286.1268829238445;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ETH231;Me.Nb;2017;287.0591067518818;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ETH231;Me.Nb;2018;288.0164128353819;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ETH231;Me.Nb;2019;288.79814313064185;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ETH231;Me.Nb;2020;289.2036395939584;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MOZ508;Me.Nb;2016;286.1268829238445;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MOZ508;Me.Nb;2017;287.0591067518818;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MOZ508;Me.Nb;2018;288.0164128353819;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MOZ508;Me.Nb;2019;288.79814313064185;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MOZ508;Me.Nb;2020;289.2036395939584;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Nb;2016;286.1268829238445;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Nb;2017;287.0591067518818;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Nb;2018;288.0164128353819;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Nb;2019;288.79814313064185;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Nb;2020;289.2036395939584;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RUS643;Me.Nb;2016;286.1268829238445;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RUS643;Me.Nb;2017;287.0591067518818;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RUS643;Me.Nb;2018;288.0164128353819;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RUS643;Me.Nb;2019;288.79814313064185;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RUS643;Me.Nb;2020;289.2036395939584;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RWA646;Me.Nb;2016;286.1268829238445;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RWA646;Me.Nb;2017;287.0591067518818;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RWA646;Me.Nb;2018;288.0164128353819;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RWA646;Me.Nb;2019;288.79814313064185;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RWA646;Me.Nb;2020;289.2036395939584;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UGA800;Me.Nb;2016;286.1268829238445;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UGA800;Me.Nb;2017;287.0591067518818;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UGA800;Me.Nb;2018;288.0164128353819;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UGA800;Me.Nb;2019;288.79814313064185;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UGA800;Me.Nb;2020;289.2036395939584;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ALB008;Me.Ni;2016;112.77681445444097;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ALB008;Me.Ni;2017;112.84156942108973;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ALB008;Me.Ni;2018;112.90806667383667;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ALB008;Me.Ni;2019;112.9623679238964;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ALB008;Me.Ni;2020;112.99053488248352;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
AUS036;Me.Ni;2016;69.19400075796699;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.Ni;2017;68.96737416472074;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.Ni;2018;68.73464999497457;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.Ni;2019;68.5446088607277;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.Ni;2020;68.44603137397932;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.Ni;2016;78.79990901182778;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.Ni;2017;78.94549229394462;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.Ni;2018;79.09499261504216;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.Ni;2019;79.21707366327466;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.Ni;2020;79.28039912679633;based on S&P Global mining data and price-based allocation of ore
BWA072;Me.Ni;2016;184.64176948664362;based on S&P Global mining data and price-based allocation of ore
BWA072;Me.Ni;2017;186.1468273456656;based on S&P Global mining data and price-based allocation of ore
BWA072;Me.Ni;2018;187.69238003497512;based on S&P Global mining data and price-based allocation of ore
BWA072;Me.Ni;2019;188.95446891227155;based on S&P Global mining data and price-based allocation of ore
BWA072;Me.Ni;2020;189.6091353352542;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.Ni;2016;53.06175636953462;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.Ni;2017;52.992904692765364;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.Ni;2018;52.92220050451353;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.Ni;2019;52.86446389663977;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.Ni;2020;52.83451496100471;based on S&P Global mining data and price-based allocation of ore
CHN156;Me.Ni;2016;105.68672611629418;based on S&P Global mining data and price-based allocation of ore
CHN156;Me.Ni;2017;105.31168356457417;based on S&P Global mining data and price-based allocation of ore
CHN156;Me.Ni;2018;104.92655018186613;based on S&P Global mining data and price-based allocation of ore
CHN156;Me.Ni;2019;104.612052616074;based on S&P Global mining data and price-based allocation of ore
CHN156;Me.Ni;2020;104.44891751510158;based on S&P Global mining data and price-based allocation of ore
CIV384;Me.Ni;2016;112.77681445444097;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CIV384;Me.Ni;2017;112.84156942108973;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CIV384;Me.Ni;2018;112.90806667383667;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CIV384;Me.Ni;2019;112.9623679238964;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CIV384;Me.Ni;2020;112.99053488248352;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
COL170;Me.Ni;2016;55.015233507777836;based on S&P Global mining data and price-based allocation of ore
COL170;Me.Ni;2017;55.077924279529334;based on S&P Global mining data and price-based allocation of ore
COL170;Me.Ni;2018;55.14230179850284;based on S&P Global mining data and price-based allocation of ore
COL170;Me.Ni;2019;55.19487208692225;based on S&P Global mining data and price-based allocation of ore
COL170;Me.Ni;2020;55.22214116701146;based on S&P Global mining data and price-based allocation of ore
CUB192;Me.Ni;2016;111.91044182507149;based on S&P Global mining data and price-based allocation of ore
CUB192;Me.Ni;2017;111.85861155832937;based on S&P Global mining data and price-based allocation of ore
CUB192;Me.Ni;2018;111.80538675526235;based on S&P Global mining data and price-based allocation of ore
CUB192;Me.Ni;2019;111.76192370646962;based on S&P Global mining data and price-based allocation of ore
CUB192;Me.Ni;2020;111.73937870255038;based on S&P Global mining data and price-based allocation of ore
DOM214;Me.Ni;2016;107.8920222770947;based on S&P Global mining data and price-based allocation of ore
DOM214;Me.Ni;2017;107.70467447601412;based on S&P Global mining data and price-based allocation of ore
DOM214;Me.Ni;2018;107.5122859269224;based on S&P Global mining data and price-based allocation of ore
DOM214;Me.Ni;2019;107.35518261390864;based on S&P Global mining data and price-based allocation of ore
DOM214;Me.Ni;2020;107.27369052106191;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Ni;2016;150.38258724065665;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Ni;2017;150.4904299752136;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Ni;2018;150.60117430800977;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Ni;2019;150.69160745313152;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Ni;2016;280.5780298643759;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Ni;2017;280.91565003483163;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Ni;2018;281.2623541560619;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Ni;2019;281.5454706218701;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Ni;2020;281.69232782605934;based on S&P Global mining data and price-based allocation of ore
GRC300;Me.Ni;2016;127.57590506965118;based on S&P Global mining data and price-based allocation of ore
GRC300;Me.Ni;2017;127.71275130832726;based on S&P Global mining data and price-based allocation of ore
GRC300;Me.Ni;2018;127.85327950858203;based on S&P Global mining data and price-based allocation of ore
GRC300;Me.Ni;2019;127.96803397778572;based on S&P Global mining data and price-based allocation of ore
GRC300;Me.Ni;2020;128.02755902330847;based on S&P Global mining data and price-based allocation of ore
GTM320;Me.Ni;2016;73.83587244707361;based on S&P Global mining data and price-based allocation of ore
GTM320;Me.Ni;2017;73.84347693004099;based on S&P Global mining data and price-based allocation of ore
GTM320;Me.Ni;2018;73.85128601793126;based on S&P Global mining data and price-based allocation of ore
GTM320;Me.Ni;2019;73.8576628713613;based on S&P Global mining data and price-based allocation of ore
GTM320;Me.Ni;2020;73.86097065094799;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Ni;2016;53.94865185689538;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Ni;2017;54.022265705330895;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Ni;2018;54.09786019542833;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Ni;2019;54.159590193892186;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Ni;2020;54.191610567426906;based on S&P Global mining data and price-based allocation of ore
MAR504;Me.Ni;2016;29.6736754945496;based on S&P Global mining data and price-based allocation of ore
MAR504;Me.Ni;2017;29.6736754945496;based on S&P Global mining data and price-based allocation of ore
MAR504;Me.Ni;2018;29.6736754945496;based on S&P Global mining data and price-based allocation of ore
MAR504;Me.Ni;2019;29.673675494549595;based on S&P Global mining data and price-based allocation of ore
MAR504;Me.Ni;2020;29.67367549454959;based on S&P Global mining data and price-based allocation of ore
MDG450;Me.Ni;2016;90.68405634596185;based on S&P Global mining data and price-based allocation of ore
MDG450;Me.Ni;2017;90.68405634596186;based on S&P Global mining data and price-based allocation of ore
MDG450;Me.Ni;2018;90.68405634596188;based on S&P Global mining data and price-based allocation of ore
MDG450;Me.Ni;2019;90.68405634596188;based on S&P Global mining data and price-based allocation of ore
MDG450;Me.Ni;2020;90.68405634596188;based on S&P Global mining data and price-based allocation of ore
MMR104;Me.Ni;2016;112.77681445444097;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MMR104;Me.Ni;2017;112.84156942108973;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MMR104;Me.Ni;2018;112.90806667383667;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MMR104;Me.Ni;2019;112.9623679238964;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MMR104;Me.Ni;2020;112.99053488248352;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NCL540;Me.Ni;2016;61.0470719593078;based on S&P Global mining data and price-based allocation of ore
NCL540;Me.Ni;2017;61.245477635639986;based on S&P Global mining data and price-based allocation of ore
NCL540;Me.Ni;2018;61.44922158129053;based on S&P Global mining data and price-based allocation of ore
NCL540;Me.Ni;2019;61.61559764171259;based on S&P Global mining data and price-based allocation of ore
NCL540;Me.Ni;2020;61.70189966235933;based on S&P Global mining data and price-based allocation of ore
NOR578;Me.Ni;2016;283.2513955518415;based on S&P Global mining data and price-based allocation of ore
NOR578;Me.Ni;2017;283.7142585894569;based on S&P Global mining data and price-based allocation of ore
NOR578;Me.Ni;2018;284.1895753410888;based on S&P Global mining data and price-based allocation of ore
NOR578;Me.Ni;2019;284.5777160946048;based on S&P Global mining data and price-based allocation of ore
NOR578;Me.Ni;2020;284.77905113787244;based on S&P Global mining data and price-based allocation of ore
PHL608;Me.Ni;2016;76.47816034892145;based on S&P Global mining data and price-based allocation of ore
PHL608;Me.Ni;2017;76.74720522134328;based on S&P Global mining data and price-based allocation of ore
PHL608;Me.Ni;2018;77.02348896925626;based on S&P Global mining data and price-based allocation of ore
PHL608;Me.Ni;2019;77.24910058873105;based on S&P Global mining data and price-based allocation of ore
PHL608;Me.Ni;2020;77.3661290758383;based on S&P Global mining data and price-based allocation of ore
PNG598;Me.Ni;2016;107.971259464372;based on S&P Global mining data and price-based allocation of ore
PNG598;Me.Ni;2017;107.78282099900849;based on S&P Global mining data and price-based allocation of ore
PNG598;Me.Ni;2018;107.58931244040653;based on S&P Global mining data and price-based allocation of ore
PNG598;Me.Ni;2019;107.4312945344739;based on S&P Global mining data and price-based allocation of ore
PNG598;Me.Ni;2020;107.34932802711847;based on S&P Global mining data and price-based allocation of ore
POL616;Me.Ni;2016;112.77681445444097;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
POL616;Me.Ni;2017;112.84156942108973;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
POL616;Me.Ni;2018;112.90806667383667;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
POL616;Me.Ni;2019;112.9623679238964;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
POL616;Me.Ni;2020;112.99053488248352;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RUS643;Me.Ni;2016;44.2883231708226;based on S&P Global mining data and price-based allocation of ore
RUS643;Me.Ni;2017;44.49798194097887;based on S&P Global mining data and price-based allocation of ore
RUS643;Me.Ni;2018;44.71328175427835;based on S&P Global mining data and price-based allocation of ore
RUS643;Me.Ni;2019;44.8890942655753;based on S&P Global mining data and price-based allocation of ore
RUS643;Me.Ni;2020;44.98029112972399;based on S&P Global mining data and price-based allocation of ore
TUR792;Me.Ni;2016;112.77681445444097;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TUR792;Me.Ni;2017;112.84156942108973;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TUR792;Me.Ni;2018;112.90806667383667;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TUR792;Me.Ni;2019;112.9623679238964;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TUR792;Me.Ni;2020;112.99053488248352;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UNK000;Me.Ni;2016;112.77681445444097;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UNK000;Me.Ni;2017;112.84156942108973;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UNK000;Me.Ni;2018;112.90806667383667;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UNK000;Me.Ni;2019;112.9623679238964;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UNK000;Me.Ni;2020;112.99053488248352;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
USA840;Me.Ni;2016;36.73326331072592;based on S&P Global mining data and price-based allocation of ore
USA840;Me.Ni;2017;36.57250535566814;based on S&P Global mining data and price-based allocation of ore
USA840;Me.Ni;2018;36.40742207446531;based on S&P Global mining data and price-based allocation of ore
USA840;Me.Ni;2019;36.27261607627784;based on FINEPRINT mining data and price-based allocation of ore
USA840;Me.Ni;2020;36.20268997026616;based on FINEPRINT mining data and price-based allocation of ore
VEN862;Me.Ni;2016;77.34105699377608;based on S&P Global mining data and price-based allocation of ore
VEN862;Me.Ni;2017;77.35861733859872;based on S&P Global mining data and price-based allocation of ore
VEN862;Me.Ni;2018;77.37665015906677;based on S&P Global mining data and price-based allocation of ore
VEN862;Me.Ni;2019;77.39137565001667;based on S&P Global mining data and price-based allocation of ore
VNM704;Me.Ni;2016;62.45235981142649;based on S&P Global mining data and price-based allocation of ore
VNM704;Me.Ni;2017;62.382893485016865;based on S&P Global mining data and price-based allocation of ore
VNM704;Me.Ni;2018;62.31155810946616;based on S&P Global mining data and price-based allocation of ore
VNM704;Me.Ni;2019;62.25330607790294;based on S&P Global mining data and price-based allocation of ore
VNM704;Me.Ni;2020;62.2230897834557;based on S&P Global mining data and price-based allocation of ore
ZAF710;Me.Ni;2016;171.51370952061242;based on S&P Global mining data and price-based allocation of ore
ZAF710;Me.Ni;2017;172.15255414279034;based on S&P Global mining data and price-based allocation of ore
ZAF710;Me.Ni;2018;172.80858740951115;based on S&P Global mining data and price-based allocation of ore
ZAF710;Me.Ni;2019;173.34430016443164;based on S&P Global mining data and price-based allocation of ore
ZAF710;Me.Ni;2020;173.62218325120855;based on S&P Global mining data and price-based allocation of ore
ZMB894;Me.Ni;2016;187.83439013905544;based on S&P Global mining data and price-based allocation of ore
ZMB894;Me.Ni;2017;187.3380193164154;based on S&P Global mining data and price-based allocation of ore
ZMB894;Me.Ni;2018;186.8282932250047;based on S&P Global mining data and price-based allocation of ore
ZMB894;Me.Ni;2019;186.41205401498817;based on S&P Global mining data and price-based allocation of ore
ZMB894;Me.Ni;2020;186.19614383653035;based on S&P Global mining data and price-based allocation of ore
ZWE716;Me.Ni;2016;203.13224998123758;based on S&P Global mining data and price-based allocation of ore
ZWE716;Me.Ni;2017;202.578139244465;based on S&P Global mining data and price-based allocation of ore
ZWE716;Me.Ni;2018;202.0091196986313;based on S&P Global mining data and price-based allocation of ore
ZWE716;Me.Ni;2019;201.54446181622558;based on S&P Global mining data and price-based allocation of ore
ZWE716;Me.Ni;2020;201.30343606973705;based on S&P Global mining data and price-based allocation of ore
ARG032;Me.Pb;2016;9.226807998828976;based on S&P Global mining data and price-based allocation of ore
ARG032;Me.Pb;2017;9.230680953770356;based on S&P Global mining data and price-based allocation of ore
ARG032;Me.Pb;2018;9.23465811377742;based on S&P Global mining data and price-based allocation of ore
ARG032;Me.Pb;2019;9.237905838324675;based on S&P Global mining data and price-based allocation of ore
ARG032;Me.Pb;2020;9.23959048688662;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.Pb;2016;7.925061666483016;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.Pb;2017;7.941602973819754;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.Pb;2018;7.958589338752997;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.Pb;2019;7.97246030051071;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.Pb;2020;7.97965539832086;based on FINEPRINT mining data and price-based allocation of ore
BFA854;Me.Pb;2016;11.73103843461279;based on S&P Global mining data and price-based allocation of ore
BFA854;Me.Pb;2017;11.731038434612792;based on S&P Global mining data and price-based allocation of ore
BFA854;Me.Pb;2018;11.73103843461279;based on S&P Global mining data and price-based allocation of ore
BFA854;Me.Pb;2019;11.73103843461279;based on S&P Global mining data and price-based allocation of ore
BGR100;Me.Pb;2016;12.816893350980333;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BGR100;Me.Pb;2017;12.840033378110476;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BGR100;Me.Pb;2018;12.863796006867437;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BGR100;Me.Pb;2019;12.88320042423666;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BGR100;Me.Pb;2020;12.893265817203583;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BIH070;Me.Pb;2016;12.816893350980333;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BIH070;Me.Pb;2017;12.840033378110476;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BIH070;Me.Pb;2018;12.863796006867437;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BIH070;Me.Pb;2019;12.88320042423666;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BIH070;Me.Pb;2020;12.893265817203583;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BOL068;Me.Pb;2016;13.480850062190378;based on S&P Global mining data and price-based allocation of ore
BOL068;Me.Pb;2017;13.640189310209966;based on S&P Global mining data and price-based allocation of ore
BOL068;Me.Pb;2018;13.803815712884793;based on S&P Global mining data and price-based allocation of ore
BOL068;Me.Pb;2019;13.93743203297297;based on S&P Global mining data and price-based allocation of ore
BOL068;Me.Pb;2020;14.00674103323261;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.Pb;2016;16.485018208688217;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.Pb;2017;16.527304766790614;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.Pb;2018;16.570729079819532;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.Pb;2019;16.606189108362795;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.Pb;2020;16.62458281300823;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.Pb;2016;8.513267201330445;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.Pb;2017;8.538992411442376;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.Pb;2018;8.565409779673907;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.Pb;2019;8.586982041068216;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.Pb;2020;8.598171930668473;based on S&P Global mining data and price-based allocation of ore
CHL152;Me.Pb;2016;9.592033039103171;based on S&P Global mining data and price-based allocation of ore
CHL152;Me.Pb;2017;9.603637907811315;based on S&P Global mining data and price-based allocation of ore
CHL152;Me.Pb;2018;9.61555501513941;based on S&P Global mining data and price-based allocation of ore
CHL152;Me.Pb;2019;9.6252864521278525;based on S&P Global mining data and price-based allocation of ore
CHL152;Me.Pb;2020;9.630334309817046;based on S&P Global mining data and price-based allocation of ore
CHN156;Me.Pb;2016;21.111788535650376;based on S&P Global mining data and price-based allocation of ore
CHN156;Me.Pb;2017;21.04184479356671;based on S&P Global mining data and price-based allocation of ore
CHN156;Me.Pb;2018;20.970019157077203;based on S&P Global mining data and price-based allocation of ore
CHN156;Me.Pb;2019;20.91136678142857;based on S&P Global mining data and price-based allocation of ore
CHN156;Me.Pb;2020;20.88094282186751;based on S&P Global mining data and price-based allocation of ore
COD180;Me.Pb;2016;12.816893350980333;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
COD180;Me.Pb;2017;12.840033378110476;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
COD180;Me.Pb;2018;12.863796006867437;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
COD180;Me.Pb;2019;12.88320042423666;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
COD180;Me.Pb;2020;12.893265817203583;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CUB192;Me.Pb;2016;12.816893350980333;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CUB192;Me.Pb;2017;12.840033378110476;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CUB192;Me.Pb;2018;12.863796006867437;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CUB192;Me.Pb;2019;12.88320042423666;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CUB192;Me.Pb;2020;12.893265817203583;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ESP724;Me.Pb;2016;15.045864957828389;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Pb;2017;15.057864530525507;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Pb;2018;15.07018696168084;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Pb;2019;15.080249383628644;based on S&P Global mining data and price-based allocation of ore
ESP724;Me.Pb;2020;15.085468928703172;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Pb;2016;23.406729246060777;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Pb;2017;23.463350884569085;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Pb;2018;23.52149597523456;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Pb;2019;23.568976900799818;based on S&P Global mining data and price-based allocation of ore
FIN246;Me.Pb;2020;23.593606044007466;based on S&P Global mining data and price-based allocation of ore
GBR826;Me.Pb;2016;14.105158553990128;based on S&P Global mining data and price-based allocation of ore
GBR826;Me.Pb;2017;14.18109074008196;based on S&P Global mining data and price-based allocation of ore
GBR826;Me.Pb;2018;14.259065944633663;based on S&P Global mining data and price-based allocation of ore
GBR826;Me.Pb;2019;14.322740019966275;based on S&P Global mining data and price-based allocation of ore
GBR826;Me.Pb;2020;14.355768818400838;based on S&P Global mining data and price-based allocation of ore
GEO268;Me.Pb;2020;12.893265817203583;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GRC300;Me.Pb;2016;4.8611469415266795;based on S&P Global mining data and price-based allocation of ore
GRC300;Me.Pb;2017;4.87777803954122;based on S&P Global mining data and price-based allocation of ore
GRC300;Me.Pb;2018;4.894856611044942;based on S&P Global mining data and price-based allocation of ore
GRC300;Me.Pb;2019;4.908802868124399;based on S&P Global mining data and price-based allocation of ore
GRC300;Me.Pb;2020;4.916037022866149;based on S&P Global mining data and price-based allocation of ore
GTM320;Me.Pb;2016;7.797172436697622;based on S&P Global mining data and price-based allocation of ore
GTM320;Me.Pb;2017;7.793794901702935;based on S&P Global mining data and price-based allocation of ore
GTM320;Me.Pb;2018;7.790326491327224;based on S&P Global mining data and price-based allocation of ore
GTM320;Me.Pb;2019;7.787494208618673;based on S&P Global mining data and price-based allocation of ore
GTM320;Me.Pb;2020;7.786025056625467;based on S&P Global mining data and price-based allocation of ore
HND340;Me.Pb;2016;10.490275805125524;based on S&P Global mining data and price-based allocation of ore
