Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,4,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,8048553459,,,,8048553459,,94965182,,,6
H5,2019,2019,2019,4,0,3,Re-Export,124,Canada,CAN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,1654000,,,,1654000,,136135,,,0
H5,2019,2019,2019,4,0,4,Re-Import,124,Canada,CAN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,1366615,,,,1366615,,52850,,,6
H5,2020,2020,2020,4,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,2055130456,,,,2055130456,,31915325,,,6
H5,2019,2019,2019,4,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,2607,,,,2607,,1328,,,0
H5,2019,2019,2019,4,0,2,Export,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,2000479,,,,2000479,,101057,,,0
H5,2020,2020,2020,4,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,150,,,,150,,113,,,0
H5,2020,2020,2020,4,0,2,Export,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,4678,,,,4678,,193,,,0
H4,2018,2018,2018,4,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,19020,,,,19020,,3537,,,0
H4,2018,2018,2018,4,0,2,Export,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,2080,,,,2080,,131,,,0
H4,2017,2017,2017,4,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,703,,,,703,,2056,,,0
H5,2021,2021,2021,4,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",1,No Quantity,0,,,,,,4598992,,,0
H5,2020,2020,2020,4,0,1,Import,136,Cayman Isds,CYM,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",1,No Quantity,0,,,,,,4097293,,,0
H5,2017,2017,2017,4,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,12029665,,,,12029665,,1821358,,,0
H5,2017,2017,2017,4,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,8765,,,,8765,,5078,,,0
H5,2017,2017,2017,4,0,3,Re-Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,1370,,,,1370,,1129,,,0
H5,2019,2019,2019,4,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,8587247,,,,8587247,,1497688,,,0
H5,2019,2019,2019,4,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,6775,,,,6775,,4139,,,0
H5,2019,2019,2019,4,0,3,Re-Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,4000,,,,4000,,2505,,,0
H5,2020,2020,2020,4,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,7307892,,,,7307892,,1256669,,,6
H5,2020,2020,2020,4,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,4987,,,,4987,,105180,,,0
H5,2020,2020,2020,4,0,3,Re-Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,1450,,,,1450,,951,,,0
H5,2021,2021,2021,4,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,8715085,,,,8715085,,1918191,,,0
H5,2021,2021,2021,4,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,1948,,,,1948,,669,,,0
H5,2021,2021,2021,4,0,3,Re-Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,548,,,,548,,240,,,0
H5,2017,2017,2017,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,174375860,,,,174375860,,8396443,,,6
H5,2017,2017,2017,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,60644,,,,60644,,28375,,,0
H5,2018,2018,2018,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",1,No Quantity,0,,,,,,10256570,,,0
H5,2018,2018,2018,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,1344,,,,1344,,1174,,,0
H5,2019,2019,2019,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,81471059,,,,81471059,,5388219,,,6
H5,2019,2019,2019,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,33693,,,,33693,,15624,,,0
H5,2020,2020,2020,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",1,No Quantity,0,,,,,,6484296,,,0
H5,2020,2020,2020,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,5765,,,,5765,,763,,,0
H5,2021,2021,2021,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",1,No Quantity,0,,,,,,7598954,,,0
H5,2021,2021,2021,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,7144,,,,7144,,7991,,,0
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,265642883,,,,265642883,,4426130,,,6
H5,2017,2017,2017,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,40908850924,,,,40908850924,,267057064,,,0
H5,2017,2017,2017,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,29,,,,29,,294,,,0
H5,2018,2018,2018,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,143822047,,,,143822047,,5097683,,,6
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",1,No Quantity,0,,,,0,,270912432,,,6
H5,2018,2018,2018,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,64910,,,,64910,,5176,,,6
H5,2021,2021,2021,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,438919711,,,,438919711,,18847777,,,6
H5,2021,2021,2021,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,28411843611,,,,28411843611,,355217780,,,6
H5,2021,2021,2021,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,4555,,,,4555,,3640,,,0
H5,2019,2019,2019,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,490837474,,,,490837474,,13885822,,,6
H5,2019,2019,2019,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,47107179526,,,,47107179526,,369941638,,,6
H5,2019,2019,2019,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,69240,,,,69240,,11281,,,0
H5,2020,2020,2020,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",1,No Quantity,0,,,,,,21444328,,,0
H5,2020,2020,2020,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,55771190604,,,,55771190604,,491768392,,,6
H5,2020,2020,2020,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,7143,,,,7143,,6747,,,0
H5,2017,2017,2017,4,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,2639211,,,,2639211,,742035,,,0
H5,2017,2017,2017,4,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,75504244,,,,75504244,,2978491,,,0
H5,2018,2018,2018,4,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",1,No Quantity,0,,,,,,812616,,,6
H5,2018,2018,2018,4,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,71784615,,,,71784615,,3079791,,,0
H5,2019,2019,2019,4,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",1,No Quantity,0,,,,,,662642,,,6
H5,2019,2019,2019,4,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,42989285,,,,42989285,,2842190,,,0
H5,2020,2020,2020,4,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,2267919,,,,2267919,,938387,,,0
H5,2020,2020,2020,4,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,22448000,,,,22448000,,3535542,,,0
H5,2021,2021,2021,4,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,2964711,,,,2964711,,2313960,,,0
H5,2021,2021,2021,4,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,148535291,,,,148535291,,5043291,,,0
H5,2018,2018,2018,4,0,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,18090,,,,18090,,2985,,,0
H5,2018,2018,2018,4,0,2,Export,174,Comoros,COM,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,112,,,,112,,478,,,0
H5,2020,2020,2020,4,0,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,1650,,,,1650,,1046,,,0
H5,2020,2020,2020,4,0,2,Export,174,Comoros,COM,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,140,,,,140,,113,,,0
H4,2017,2017,2017,4,0,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,730,,,,730,,926,,,0
H5,2018,2018,2018,4,0,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,12040,,,,12040,,5796,,,0
H5,2019,2019,2019,4,0,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,132973,,,,,,32428,,,6
H5,2019,2019,2019,4,0,2,Export,178,Congo,COG,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,110500,,,,110500,,16129,,,0
H5,2020,2020,2020,4,0,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,71155,,,,71155,,18385,,,0
H4,2017,2017,2017,4,0,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,179382,,,,179382,,36489,,,0
H4,2017,2017,2017,4,0,2,Export,178,Congo,COG,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,3600,,,,3600,,564,,,0
H4,2017,2017,2017,4,0,1,Import,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,421897,,,,421897,,97678,,,0
H4,2017,2017,2017,4,0,2,Export,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,147,,,,147,,1020,,,0
H4,2018,2018,2018,4,0,1,Import,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,379480,,,,379480,,115548,,,0
H4,2018,2018,2018,4,0,2,Export,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,10276,,,,10276,,8618,,,0
H4,2019,2019,2019,4,0,1,Import,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,331990,,,,331990,,123674,,,0
H4,2019,2019,2019,4,0,2,Export,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,1536,,,,1536,,737,,,0
H4,2020,2020,2020,4,0,1,Import,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,9921452,,,,9921452,,280973,,,0
H4,2020,2020,2020,4,0,2,Export,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,58,,,,58,,10,,,0
H5,2017,2017,2017,4,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,314608,,,,,,138146,,,6
H5,2017,2017,2017,4,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,37195074,,,,37195074,,1100900,,,0
H5,2018,2018,2018,4,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,808921,,,,808921,,245867,,,6
H5,2018,2018,2018,4,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,26845311,,,,26845311,,634036,,,0
H5,2019,2019,2019,4,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",1,No Quantity,0,,,,,,157523,,,6
H5,2019,2019,2019,4,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,22279355,,,,22279355,,521760,,,0
H5,2020,2020,2020,4,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",8,Weight in kilograms,1569521,,,,1569521,,535233,,,6
