"Country or Area Code";"Country or Area";"Year";"Unit";"Value";"Value Footnotes"
"703";"Slovakia";"2004";"Mil. USD";"186.40963307611";""
"703";"Slovakia";"2004";"Thousand metric tons";"3031";""
"703";"Slovakia";"2003";"Mil. USD";"165.882952807206";""
"703";"Slovakia";"2003";"Thousand metric tons";"3115";""
"703";"Slovakia";"2002";"Mil. USD";"142.366262747715";""
"703";"Slovakia";"2002";"Thousand metric tons";"3121";""
"703";"Slovakia";"2001";"Mil. USD";"118.933302082867";""
"703";"Slovakia";"2001";"Thousand metric tons";"3011";""
"703";"Slovakia";"2000";"Thousand metric tons";"3045";""
"703";"Slovakia";"1999";"Thousand metric tons";"3084";""
"703";"Slovakia";"1998";"Thousand metric tons";"3066";""
"703";"Slovakia";"1997";"Thousand metric tons";"5856";""
"703";"Slovakia";"1996";"Thousand metric tons";"4234";""
"703";"Slovakia";"1995";"Thousand metric tons";"2981";""
"705";"Slovenia";"2001";"Mil. USD";"59.8515495244291";""
"705";"Slovenia";"2001";"Thousand metric tons";"1186";""
"710";"South Africa";"2004";"Thousand metric tons";"12348";"2"
"710";"South Africa";"2003";"Thousand metric tons";"8883";"2"
"710";"South Africa";"2002";"Thousand metric tons";"8525";"2"
"710";"South Africa";"2001";"Thousand metric tons";"8036";"2"
"710";"South Africa";"2000";"Thousand metric tons";"8715";""
"710";"South Africa";"1999";"Thousand metric tons";"8211";""
"710";"South Africa";"1998";"Thousand metric tons";"7676";""
"710";"South Africa";"1997";"Thousand metric tons";"7891";""
"710";"South Africa";"1996";"Thousand metric tons";"7664";""
"710";"South Africa";"1995";"Thousand metric tons";"7437";""
"724";"Spain";"2016";"Mil. USD";"1165.88389914866";""
"724";"Spain";"2016";"Thousand metric tons";"14814";""
"724";"Spain";"2015";"Mil. USD";"1155.64758286071";""
"724";"Spain";"2015";"Thousand metric tons";"15168";""
"724";"Spain";"2014";"Mil. USD";"1290.91192946799";""
"724";"Spain";"2014";"Thousand metric tons";"14068";""
"724";"Spain";"2013";"Mil. USD";"1303.84123764158";""
"724";"Spain";"2013";"Thousand metric tons";"13478";""
"724";"Spain";"2012";"Mil. USD";"1455.74881509619";""
"724";"Spain";"2012";"Thousand metric tons";"16085";""
"724";"Spain";"2011";"Mil. USD";"2157.48762898779";""
"724";"Spain";"2011";"Thousand metric tons";"21734";""
"724";"Spain";"2010";"Mil. USD";"2333.63589195113";""
"724";"Spain";"2010";"Thousand metric tons";"24694";""
"724";"Spain";"2009";"Mil. USD";"3010.37714739132";""
"724";"Spain";"2009";"Thousand metric tons";"28694";""
"724";"Spain";"2008";"Mil. USD";"5025.81968177585";""
"724";"Spain";"2008";"Thousand metric tons";"41353";""
"724";"Spain";"1998";"Thousand metric tons";"27943";"2"
"724";"Spain";"1997";"Thousand metric tons";"27860";""
"724";"Spain";"1996";"Thousand metric tons";"26339";""
"724";"Spain";"1995";"Thousand metric tons";"27220";""
"144";"Sri Lanka";"2006";"Thousand metric tons";"4579";"5"
"144";"Sri Lanka";"2005";"Thousand metric tons";"3928";"5"
"144";"Sri Lanka";"2004";"Thousand metric tons";"1400";"2"
"144";"Sri Lanka";"2003";"Thousand metric tons";"1163";""
"144";"Sri Lanka";"2002";"Thousand metric tons";"973";""
"144";"Sri Lanka";"2001";"Thousand metric tons";"2123";""
"144";"Sri Lanka";"2000";"Thousand metric tons";"2432";""
"144";"Sri Lanka";"1999";"Thousand metric tons";"2354";""
"144";"Sri Lanka";"1998";"Thousand metric tons";"2151";""
"144";"Sri Lanka";"1997";"Thousand metric tons";"966";""
"144";"Sri Lanka";"1996";"Thousand metric tons";"670";""
"144";"Sri Lanka";"1995";"Thousand metric tons";"956";""
"275";"State of Palestine";"2002";"Thousand metric tons";"29";"1"
"275";"State of Palestine";"2001";"Thousand metric tons";"40";"1"
"729";"Sudan";"2014";"Mil. USD";"565.221433269891";""
"729";"Sudan";"2014";"Thousand metric tons";"3100";""
"729";"Sudan";"2013";"Mil. USD";"492.982561730787";""
"729";"Sudan";"2013";"Thousand metric tons";"3500";""
"729";"Sudan";"2012";"Mil. USD";"460.234879250888";""
"729";"Sudan";"2012";"Thousand metric tons";"3476.6";""
"729";"Sudan";"2011";"Mil. USD";"532.471910257422";""
"729";"Sudan";"2011";"Thousand metric tons";"3002";""
"736";"Sudan (former)";"2010";"Mil. USD";"378.955873213176";""
"736";"Sudan (former)";"2010";"Thousand metric tons";"2127";""
"736";"Sudan (former)";"2009";"Mil. USD";"119.66500593807";""
"736";"Sudan (former)";"2009";"Thousand metric tons";"621.7";""
"736";"Sudan (former)";"2008";"Mil. USD";"97.600051628544";""
"736";"Sudan (former)";"2008";"Thousand metric tons";"340";""
"736";"Sudan (former)";"2007";"Mil. USD";"97.0785179306582";""
"736";"Sudan (former)";"2007";"Thousand metric tons";"327";""
"736";"Sudan (former)";"2006";"Mil. USD";"43.9044607497007";""
"736";"Sudan (former)";"2006";"Thousand metric tons";"227";""
"736";"Sudan (former)";"2005";"Thousand metric tons";"244";""
"736";"Sudan (former)";"2004";"Thousand metric tons";"244";""
"736";"Sudan (former)";"2003";"Thousand metric tons";"320";"20"
"736";"Sudan (former)";"2002";"Thousand metric tons";"220";"20"
"736";"Sudan (former)";"2001";"Thousand metric tons";"190";"20"
"736";"Sudan (former)";"2000";"Thousand metric tons";"146";"20"
"736";"Sudan (former)";"1999";"Thousand metric tons";"231";"20"
"736";"Sudan (former)";"1998";"Thousand metric tons";"198";"20"
"736";"Sudan (former)";"1997";"Thousand metric tons";"276";"20"
"736";"Sudan (former)";"1996";"Thousand metric tons";"380";"20"
"736";"Sudan (former)";"1995";"Thousand metric tons";"391";"20"
"740";"Suriname";"2004";"Thousand metric tons";"65";"2,3"
"740";"Suriname";"2003";"Thousand metric tons";"65";"2,3"
"740";"Suriname";"2002";"Thousand metric tons";"65";"1"
"740";"Suriname";"2001";"Thousand metric tons";"65";"1"
"740";"Suriname";"2000";"Thousand metric tons";"60";"1"
"740";"Suriname";"1999";"Thousand metric tons";"65";"1"
"740";"Suriname";"1998";"Thousand metric tons";"65";"1"
"740";"Suriname";"1997";"Thousand metric tons";"65";"1"
"740";"Suriname";"1996";"Thousand metric tons";"50";"1"
"740";"Suriname";"1995";"Thousand metric tons";"50";"1"
"752";"Sweden";"2016";"Mil. USD";"223.138969798766";""
"752";"Sweden";"2016";"Thousand metric tons";"2834.6706";""
"752";"Sweden";"2015";"Mil. USD";"217.341386316116";""
"752";"Sweden";"2015";"Thousand metric tons";"2762.3421";""
"752";"Sweden";"2014";"Mil. USD";"264.748713157459";""
"752";"Sweden";"2014";"Thousand metric tons";"2900.4248";""
"752";"Sweden";"2013";"Mil. USD";"277.421992661547";""
"752";"Sweden";"2013";"Thousand metric tons";"2655.6517";""
"752";"Sweden";"2012";"Mil. USD";"275.588138327075";""
"752";"Sweden";"2012";"Thousand metric tons";"2628.1159";""
"752";"Sweden";"2011";"Mil. USD";"283.881535545997";""
"752";"Sweden";"2011";"Thousand metric tons";"2571.114";""
"752";"Sweden";"2010";"Mil. USD";"220.069744245279";""
"752";"Sweden";"2010";"Thousand metric tons";"2340.8649";""
"752";"Sweden";"2009";"Mil. USD";"196.47106460903";""
"752";"Sweden";"2009";"Thousand metric tons";"2248.4191";""
"752";"Sweden";"2008";"Mil. USD";"288.030714148715";""
"752";"Sweden";"2008";"Thousand metric tons";"2962.1959";""
"752";"Sweden";"2007";"Mil. USD";"255.532737465545";""
"752";"Sweden";"2007";"Thousand metric tons";"3032.7419";""
"752";"Sweden";"2006";"Mil. USD";"214.108654277624";""
"752";"Sweden";"2006";"Thousand metric tons";"3074.1512";""
"752";"Sweden";"2005";"Mil. USD";"176.901428302846";""
"752";"Sweden";"2005";"Thousand metric tons";"2791";""
"752";"Sweden";"2004";"Mil. USD";"160.840689700844";""
"752";"Sweden";"2004";"Thousand metric tons";"2731";""
"752";"Sweden";"2003";"Mil. USD";"143.823429842537";""
"752";"Sweden";"2003";"Thousand metric tons";"2841";""
"752";"Sweden";"2002";"Mil. USD";"127.347673183421";""
"752";"Sweden";"2002";"Thousand metric tons";"2765";""
"752";"Sweden";"2001";"Mil. USD";"109.302464234867";""
"752";"Sweden";"2001";"Thousand metric tons";"2644";""
"752";"Sweden";"2000";"Mil. USD";"125.296813653642";""
"752";"Sweden";"2000";"Thousand metric tons";"2613";""
"752";"Sweden";"1999";"Mil. USD";"118.730228018115";""
"752";"Sweden";"1999";"Thousand metric tons";"2293";""
"752";"Sweden";"1998";"Mil. USD";"87.2970451145217";""
"752";"Sweden";"1998";"Thousand metric tons";"2373";""
"752";"Sweden";"1997";"Mil. USD";"86.0522733724861";""
"752";"Sweden";"1997";"Thousand metric tons";"2320";""
"752";"Sweden";"1996";"Mil. USD";"99.3147012226818";""
"752";"Sweden";"1996";"Thousand metric tons";"2503";""
"752";"Sweden";"1995";"Thousand metric tons";"2550";""
"756";"Switzerland";"2004";"Thousand metric tons";"3955";""
"756";"Switzerland";"2003";"Thousand metric tons";"3800";"2"
"756";"Switzerland";"2002";"Thousand metric tons";"4000";"2,3"
"756";"Switzerland";"2001";"Thousand metric tons";"3950";"2"
"756";"Switzerland";"2000";"Thousand metric tons";"3771";"2"
"756";"Switzerland";"1999";"Thousand metric tons";"3548";"2"
"756";"Switzerland";"1998";"Thousand metric tons";"3600";"2,3"
"756";"Switzerland";"1997";"Thousand metric tons";"3568";"2"
"756";"Switzerland";"1996";"Thousand metric tons";"3638";"2"
"756";"Switzerland";"1995";"Thousand metric tons";"4024";"2"
"760";"Syrian Arab Republic";"2010";"Thousand metric tons";"6093";"11,16"
"760";"Syrian Arab Republic";"2009";"Thousand metric tons";"5176";"11,16"
"760";"Syrian Arab Republic";"2008";"Thousand metric tons";"5646";""
"760";"Syrian Arab Republic";"2007";"Thousand metric tons";"5150";""
"760";"Syrian Arab Republic";"2006";"Thousand metric tons";"4965";""
"760";"Syrian Arab Republic";"2005";"Thousand metric tons";"5218";""
"760";"Syrian Arab Republic";"2004";"Thousand metric tons";"5098";""
"760";"Syrian Arab Republic";"2003";"Thousand metric tons";"5224";""
"760";"Syrian Arab Republic";"2002";"Thousand metric tons";"5399";""
"760";"Syrian Arab Republic";"2001";"Thousand metric tons";"5428";""
"760";"Syrian Arab Republic";"2000";"Thousand metric tons";"4631";""
"760";"Syrian Arab Republic";"1999";"Thousand metric tons";"5134";""
"760";"Syrian Arab Republic";"1998";"Thousand metric tons";"5016";""
"760";"Syrian Arab Republic";"1997";"Thousand metric tons";"4838";""
"760";"Syrian Arab Republic";"1996";"Thousand metric tons";"4817";"1"
"760";"Syrian Arab Republic";"1995";"Thousand metric tons";"4804";"1"
"762";"Tajikistan";"2016";"Thousand metric tons";"2001";""
"762";"Tajikistan";"2015";"Thousand metric tons";"1418";""
"762";"Tajikistan";"2014";"Thousand metric tons";"1150";""
"762";"Tajikistan";"2013";"Thousand metric tons";"383.8";""
"762";"Tajikistan";"2012";"Thousand metric tons";"251.4";""
"762";"Tajikistan";"2011";"Thousand metric tons";"299.4";""
"762";"Tajikistan";"2010";"Thousand metric tons";"288.2";""
"762";"Tajikistan";"2009";"Thousand metric tons";"195";""
"762";"Tajikistan";"2008";"Thousand metric tons";"190.4";""
"762";"Tajikistan";"2007";"Thousand metric tons";"313.1";""
"762";"Tajikistan";"2006";"Thousand metric tons";"281.5";""
"762";"Tajikistan";"2005";"Thousand metric tons";"253.1";""
"762";"Tajikistan";"2004";"Thousand metric tons";"192";"1"
"762";"Tajikistan";"2003";"Thousand metric tons";"168";"1"
"762";"Tajikistan";"2002";"Thousand metric tons";"89";"1"
"762";"Tajikistan";"2001";"Thousand metric tons";"69";"1"
"762";"Tajikistan";"2000";"Thousand metric tons";"55";"1"
"762";"Tajikistan";"1999";"Thousand metric tons";"33";"1"
"762";"Tajikistan";"1998";"Thousand metric tons";"18";"1"
"762";"Tajikistan";"1997";"Thousand metric tons";"36";"1"
"762";"Tajikistan";"1996";"Thousand metric tons";"57";"1"
"762";"Tajikistan";"1995";"Thousand metric tons";"78";"1"
"764";"Thailand";"2008";"Thousand metric tons";"31651";""
"764";"Thailand";"2007";"Thousand metric tons";"35668";""
"764";"Thailand";"2006";"Thousand metric tons";"39408";""
"764";"Thailand";"2005";"Thousand metric tons";"37872";""
"764";"Thailand";"2004";"Thousand metric tons";"35626";""
"764";"Thailand";"2003";"Thousand metric tons";"32530";""
"764";"Thailand";"2002";"Thousand metric tons";"31679";""
"764";"Thailand";"2001";"Thousand metric tons";"27913";""
"764";"Thailand";"2000";"Thousand metric tons";"25499";""
"764";"Thailand";"1999";"Thousand metric tons";"25354";""
"764";"Thailand";"1998";"Thousand metric tons";"22722";""
"764";"Thailand";"1997";"Thousand metric tons";"37115";""
"764";"Thailand";"1996";"Thousand metric tons";"38874";""
"764";"Thailand";"1995";"Thousand metric tons";"34051";""
"807";"The former Yugoslav Republic of Macedonia";"2016";"Thousand metric tons";"882.222";""
"807";"The former Yugoslav Republic of Macedonia";"2015";"Thousand metric tons";"695.923";""
"807";"The former Yugoslav Republic of Macedonia";"2014";"Thousand metric tons";"686.497";""
"807";"The former Yugoslav Republic of Macedonia";"2013";"Thousand metric tons";"762.161";""
"807";"The former Yugoslav Republic of Macedonia";"2012";"Thousand metric tons";"683.132";""
"807";"The former Yugoslav Republic of Macedonia";"2011";"Thousand metric tons";"981.01";""
"807";"The former Yugoslav Republic of Macedonia";"2010";"Thousand metric tons";"819.824";""
"807";"The former Yugoslav Republic of Macedonia";"2009";"Thousand metric tons";"909.106";""
"807";"The former Yugoslav Republic of Macedonia";"2008";"Thousand metric tons";"915.553";""
"807";"The former Yugoslav Republic of Macedonia";"2007";"Thousand metric tons";"902.131";""
"807";"The former Yugoslav Republic of Macedonia";"2006";"Thousand metric tons";"924.225";""
"807";"The former Yugoslav Republic of Macedonia";"2005";"Thousand metric tons";"886.529";""
"807";"The former Yugoslav Republic of Macedonia";"2004";"Thousand metric tons";"811.515";""
"807";"The former Yugoslav Republic of Macedonia";"2003";"Thousand metric tons";"832.314";""
"807";"The former Yugoslav Republic of Macedonia";"2002";"Thousand metric tons";"777.51";""
"807";"The former Yugoslav Republic of Macedonia";"2001";"Thousand metric tons";"630.044";""
"807";"The former Yugoslav Republic of Macedonia";"2000";"Thousand metric tons";"801";""
"807";"The former Yugoslav Republic of Macedonia";"1999";"Thousand metric tons";"563";""
"807";"The former Yugoslav Republic of Macedonia";"1998";"Thousand metric tons";"461";""
"807";"The former Yugoslav Republic of Macedonia";"1997";"Thousand metric tons";"610";""
"807";"The former Yugoslav Republic of Macedonia";"1996";"Thousand metric tons";"490";""
"807";"The former Yugoslav Republic of Macedonia";"1995";"Thousand metric tons";"523";""
"768";"Togo";"2016";"Thousand metric tons";"959.066";""
"768";"Togo";"2015";"Thousand metric tons";"1050.807";""
"768";"Togo";"2014";"Thousand metric tons";"1171.4";""
"768";"Togo";"2013";"Thousand metric tons";"1233.351";""
"768";"Togo";"2012";"Thousand metric tons";"1173.057";""
"768";"Togo";"2011";"Thousand metric tons";"1152.344";""
"768";"Togo";"2010";"Thousand metric tons";"1185.145";""
"768";"Togo";"2009";"Thousand metric tons";"1178.58";""
"768";"Togo";"2008";"Thousand metric tons";"1264.502";""
"768";"Togo";"2007";"Thousand metric tons";"1248.843";""
"768";"Togo";"2006";"Thousand metric tons";"1102";""
"768";"Togo";"2005";"Thousand metric tons";"1018";""
"768";"Togo";"2004";"Thousand metric tons";"1164";""
"768";"Togo";"2003";"Thousand metric tons";"1196";""
"768";"Togo";"2002";"Thousand metric tons";"1270";""
"768";"Togo";"2001";"Thousand metric tons";"1381";""
"768";"Togo";"2000";"Thousand metric tons";"1393";""
"768";"Togo";"1999";"Thousand metric tons";"600";"1"
"768";"Togo";"1998";"Thousand metric tons";"500";"1"
"768";"Togo";"1997";"Thousand metric tons";"421";"1"
"768";"Togo";"1996";"Thousand metric tons";"413";"1"
"768";"Togo";"1995";"Thousand metric tons";"350";"1"
"780";"Trinidad and Tobago";"2016";"Thousand metric tons";"721";""
"780";"Trinidad and Tobago";"2015";"Thousand metric tons";"857";""
"780";"Trinidad and Tobago";"2014";"Thousand metric tons";"837";""
"780";"Trinidad and Tobago";"2013";"Thousand metric tons";"802";""
"780";"Trinidad and Tobago";"2012";"Thousand metric tons";"654";""
"780";"Trinidad and Tobago";"2011";"Thousand metric tons";"827";""
"780";"Trinidad and Tobago";"2010";"Thousand metric tons";"791";""
"780";"Trinidad and Tobago";"2009";"Thousand metric tons";"870";""
"780";"Trinidad and Tobago";"2006";"Thousand metric tons";"883.01";""
"780";"Trinidad and Tobago";"2005";"Thousand metric tons";"686.442";""
"780";"Trinidad and Tobago";"2004";"Thousand metric tons";"768.471";""
"780";"Trinidad and Tobago";"2003";"Thousand metric tons";"765.571";""
"780";"Trinidad and Tobago";"2002";"Thousand metric tons";"743.7";""
"780";"Trinidad and Tobago";"2001";"Thousand metric tons";"696.8";""
"780";"Trinidad and Tobago";"2000";"Thousand metric tons";"743";""
"780";"Trinidad and Tobago";"1999";"Thousand metric tons";"740";""
"780";"Trinidad and Tobago";"1998";"Thousand metric tons";"700";""
"780";"Trinidad and Tobago";"1997";"Thousand metric tons";"677";""
"780";"Trinidad and Tobago";"1996";"Thousand metric tons";"617";""
"780";"Trinidad and Tobago";"1995";"Thousand metric tons";"559";""
"788";"Tunisia";"2009";"Thousand metric tons";"7514";"11"
"788";"Tunisia";"2008";"Thousand metric tons";"7559";"11"
"788";"Tunisia";"2007";"Thousand metric tons";"7052";"11"
"788";"Tunisia";"2006";"Thousand metric tons";"6932";"11"
"788";"Tunisia";"2005";"Thousand metric tons";"6691";"11"
"788";"Tunisia";"2004";"Thousand metric tons";"6561";"11"
"788";"Tunisia";"2003";"Thousand metric tons";"6480";"1"
"788";"Tunisia";"2002";"Thousand metric tons";"6020";"1"
"788";"Tunisia";"2001";"Thousand metric tons";"5721";"1"
"788";"Tunisia";"2000";"Thousand metric tons";"5647";"1"
"788";"Tunisia";"1999";"Thousand metric tons";"4860";"1"
"788";"Tunisia";"1998";"Thousand metric tons";"4588";"1"
"788";"Tunisia";"1997";"Thousand metric tons";"4378";"1"
"788";"Tunisia";"1996";"Thousand metric tons";"4566";"1"
"788";"Tunisia";"1995";"Thousand metric tons";"4998";"1"
"792";"Turkey";"2016";"Mil. USD";"3506.46606314931";""
"792";"Turkey";"2016";"Thousand metric tons";"78458";""
"792";"Turkey";"2015";"Mil. USD";"3802.16499637386";""
"792";"Turkey";"2015";"Thousand metric tons";"73799.075759";""
"792";"Turkey";"2014";"Mil. USD";"4412.54156034366";""
"792";"Turkey";"2014";"Thousand metric tons";"72412.441044";""
"792";"Turkey";"2013";"Mil. USD";"4367.82393389668";""
"792";"Turkey";"2013";"Thousand metric tons";"72899.429749";""
"792";"Turkey";"2012";"Mil. USD";"3961.4423145671";""
"792";"Turkey";"2012";"Thousand metric tons";"67019.400669";""
"792";"Turkey";"2011";"Mil. USD";"4163.46183206982";""
"792";"Turkey";"2011";"Thousand metric tons";"68208.02799";""
"792";"Turkey";"2010";"Mil. USD";"4226.24041562786";""
"792";"Turkey";"2010";"Thousand metric tons";"70800.656688";""
"792";"Turkey";"2009";"Mil. USD";"3294.79518125356";""
"792";"Turkey";"2009";"Thousand metric tons";"58894";""
"792";"Turkey";"2008";"Mil. USD";"4052.9481671946";""
"792";"Turkey";"2008";"Thousand metric tons";"56307";""
"792";"Turkey";"2007";"Mil. USD";"4093.84717036589";""
"792";"Turkey";"2007";"Thousand metric tons";"53414";""
"792";"Turkey";"2006";"Mil. USD";"3502.80936940467";""
"792";"Turkey";"2006";"Thousand metric tons";"52660";""
"792";"Turkey";"2005";"Mil. USD";"2696.29766668758";""
"792";"Turkey";"2005";"Thousand metric tons";"44390";"8"
"792";"Turkey";"2004";"Thousand metric tons";"38594";""
"792";"Turkey";"2003";"Thousand metric tons";"35264";""
"792";"Turkey";"2002";"Thousand metric tons";"32546";""
"792";"Turkey";"2001";"Thousand metric tons";"30111";""
"792";"Turkey";"2000";"Thousand metric tons";"36238";""
"792";"Turkey";"1999";"Thousand metric tons";"34215";""
"792";"Turkey";"1998";"Thousand metric tons";"38175";""
"792";"Turkey";"1997";"Thousand metric tons";"36035";""
"792";"Turkey";"1996";"Thousand metric tons";"35090";"1"
"792";"Turkey";"1995";"Thousand metric tons";"33084";"1"
"795";"Turkmenistan";"2004";"Thousand metric tons";"450";"2"
"795";"Turkmenistan";"2003";"Thousand metric tons";"200";""
"795";"Turkmenistan";"2002";"Thousand metric tons";"486";"1"
"795";"Turkmenistan";"2001";"Thousand metric tons";"448";"1"
"795";"Turkmenistan";"2000";"Thousand metric tons";"420";"1"
"795";"Turkmenistan";"1999";"Thousand metric tons";"780";"1"
"795";"Turkmenistan";"1998";"Thousand metric tons";"750";"1"
"795";"Turkmenistan";"1997";"Thousand metric tons";"601";"1"
"795";"Turkmenistan";"1996";"Thousand metric tons";"438";"1"
"795";"Turkmenistan";"1995";"Thousand metric tons";"437";"1"
"800";"Uganda";"2015";"Mil. USD";"405.335775850136";""
"800";"Uganda";"2014";"Mil. USD";"373.719419012105";""
"800";"Uganda";"2013";"Mil. USD";"391.397457445931";""
"800";"Uganda";"2013";"Thousand metric tons";"2037.94";""
"800";"Uganda";"2012";"Mil. USD";"387.79220348797";""
"800";"Uganda";"2012";"Thousand metric tons";"1780.12662";""
"800";"Uganda";"2011";"Mil. USD";"337.108803698072";""
"800";"Uganda";"2011";"Thousand metric tons";"1666.235";""
"800";"Uganda";"2010";"Mil. USD";"292.883639434411";""
"800";"Uganda";"2010";"Thousand metric tons";"1347.327";""
"800";"Uganda";"2009";"Mil. USD";"256.053605117132";""
"800";"Uganda";"2009";"Thousand metric tons";"1162";""
"800";"Uganda";"2008";"Mil. USD";"299.316785260274";""
"800";"Uganda";"2008";"Thousand metric tons";"1193";""
"800";"Uganda";"2007";"Mil. USD";"219.886651782626";""
"800";"Uganda";"2007";"Thousand metric tons";"995.8";""
"800";"Uganda";"2006";"Mil. USD";"179.137101088588";""
"800";"Uganda";"2006";"Thousand metric tons";"857.6";""
"800";"Uganda";"2005";"Mil. USD";"149.666745054846";""
"800";"Uganda";"2005";"Thousand metric tons";"692.7";""
"800";"Uganda";"2004";"Thousand metric tons";"559";""
"800";"Uganda";"2003";"Thousand metric tons";"507.1";""
"800";"Uganda";"2002";"Thousand metric tons";"506";""
"800";"Uganda";"2001";"Thousand metric tons";"431.1";""
"800";"Uganda";"2000";"Thousand metric tons";"367.5";""
"800";"Uganda";"1999";"Thousand metric tons";"347.3";""
"800";"Uganda";"1998";"Thousand metric tons";"321.3";""
"800";"Uganda";"1997";"Thousand metric tons";"289.56";""
"800";"Uganda";"1996";"Thousand metric tons";"195";"1"
"800";"Uganda";"1995";"Thousand metric tons";"84";"1"
"804";"Ukraine";"2016";"Thousand metric tons";"9024";""
"804";"Ukraine";"2015";"Thousand metric tons";"8511";""
"804";"Ukraine";"2014";"Thousand metric tons";"8636";""
"804";"Ukraine";"2013";"Thousand metric tons";"9857";""
"804";"Ukraine";"2012";"Thousand metric tons";"9843";""
"804";"Ukraine";"2011";"Thousand metric tons";"10580";""
"804";"Ukraine";"2010";"Thousand metric tons";"9472";""
"804";"Ukraine";"2009";"Thousand metric tons";"9503";""
"804";"Ukraine";"2008";"Thousand metric tons";"14918";""
"804";"Ukraine";"2007";"Thousand metric tons";"15019";""
"804";"Ukraine";"2006";"Thousand metric tons";"13739";""
"804";"Ukraine";"2005";"Thousand metric tons";"12165";""
"804";"Ukraine";"2004";"Thousand metric tons";"10648";""
"804";"Ukraine";"2003";"Thousand metric tons";"8923";""
"804";"Ukraine";"2002";"Thousand metric tons";"7157";""
"804";"Ukraine";"2001";"Thousand metric tons";"5786";""
"804";"Ukraine";"2000";"Thousand metric tons";"5311";""
"804";"Ukraine";"1999";"Thousand metric tons";"5828";""
"804";"Ukraine";"1998";"Thousand metric tons";"5591";""
"804";"Ukraine";"1997";"Thousand metric tons";"5101";""
"804";"Ukraine";"1996";"Thousand metric tons";"3339";""
"804";"Ukraine";"1995";"Thousand metric tons";"3902";""
"784";"United Arab Emirates";"2004";"Thousand metric tons";"8000";"2,3"
"784";"United Arab Emirates";"2003";"Thousand metric tons";"8000";"2,3"
"784";"United Arab Emirates";"2002";"Thousand metric tons";"6500";"1"
"784";"United Arab Emirates";"2001";"Thousand metric tons";"6100";"1"
"784";"United Arab Emirates";"2000";"Thousand metric tons";"6100";"1"
"784";"United Arab Emirates";"1999";"Thousand metric tons";"7069";"1"
"784";"United Arab Emirates";"1998";"Thousand metric tons";"7066";"1"
"784";"United Arab Emirates";"1997";"Thousand metric tons";"6330";"1"
"784";"United Arab Emirates";"1996";"Thousand metric tons";"6000";"1"
"784";"United Arab Emirates";"1995";"Thousand metric tons";"6000";"1"
"826";"United Kingdom";"2016";"Mil. USD";"964.602696371418";"10"
"826";"United Kingdom";"2016";"Thousand metric tons";"7339.97";"10"
"826";"United Kingdom";"2013";"Mil. USD";"1045.86717238654";""
"826";"United Kingdom";"2013";"Thousand metric tons";"7365";""
"826";"United Kingdom";"2012";"Mil. USD";"1107.79297110585";""
"826";"United Kingdom";"2012";"Thousand metric tons";"7864.246";""
"826";"United Kingdom";"2011";"Mil. USD";"1143.56397295247";""
"826";"United Kingdom";"2011";"Thousand metric tons";"10300.232";""
"826";"United Kingdom";"2009";"Mil. USD";"1266.89452435333";""
"826";"United Kingdom";"2008";"Mil. USD";"1966.68124395607";""
"826";"United Kingdom";"2007";"Mil. USD";"2132.21771275549";""
"826";"United Kingdom";"2007";"Thousand metric tons";"15912.096";""
"826";"United Kingdom";"2006";"Mil. USD";"1582.75640003435";""
"826";"United Kingdom";"2004";"Thousand metric tons";"11250";"2"
"826";"United Kingdom";"2003";"Thousand metric tons";"11215";"2"
"826";"United Kingdom";"2002";"Thousand metric tons";"11089";"2,3"
"826";"United Kingdom";"2001";"Thousand metric tons";"11854";"2"
"826";"United Kingdom";"2000";"Thousand metric tons";"12452";"2"
"826";"United Kingdom";"1999";"Mil. USD";"1192.93234265531";"14"
"826";"United Kingdom";"1999";"Thousand metric tons";"14544";"14"
"826";"United Kingdom";"1998";"Mil. USD";"1176.17133027096";"14"
"826";"United Kingdom";"1998";"Thousand metric tons";"14764";"14"
"826";"United Kingdom";"1997";"Mil. USD";"1140.89521532424";"14"
"826";"United Kingdom";"1997";"Thousand metric tons";"14307";"14"
"826";"United Kingdom";"1996";"Mil. USD";"948.891749588279";"14"
"826";"United Kingdom";"1996";"Thousand metric tons";"13530";"14"
"826";"United Kingdom";"1995";"Mil. USD";"1108.94011836985";"14"
"826";"United Kingdom";"1995";"Thousand metric tons";"13374";"14"
"834";"United Republic of Tanzania";"2015";"Mil. USD";"341.939384234346";"21"
"834";"United Republic of Tanzania";"2015";"Thousand metric tons";"3140";"21"
"834";"United Republic of Tanzania";"2014";"Mil. USD";"348.042581608171";"21"
"834";"United Republic of Tanzania";"2014";"Thousand metric tons";"2693";"21"
"834";"United Republic of Tanzania";"2013";"Mil. USD";"304.716005936494";"21"
"834";"United Republic of Tanzania";"2013";"Thousand metric tons";"2602";"21"
"834";"United Republic of Tanzania";"2012";"Thousand metric tons";"2581";"21"
"834";"United Republic of Tanzania";"2011";"Thousand metric tons";"2409";"21"
"834";"United Republic of Tanzania";"2010";"Thousand metric tons";"2312";"21"
"834";"United Republic of Tanzania";"2009";"Mil. USD";"250.369598089276";"21"
"834";"United Republic of Tanzania";"2009";"Thousand metric tons";"1941";"21"
"834";"United Republic of Tanzania";"2008";"Mil. USD";"271.881708903753";"21"
"834";"United Republic of Tanzania";"2008";"Thousand metric tons";"1756";"21"
