"AlphaNumISO","Year","CCC","UsedValue"
"KEN404",2004,"A.3.7.2",0.76
"KGZ417",2004,"A.3.7.2",400
"KOR410",2004,"A.3.7.2",1062.197
"KOSOVO",2004,"A.3.7.2",0
"LKA144",2004,"A.3.7.2",16.233
"MAR504",2004,"A.3.7.2",68.7
"MDG450",2004,"A.3.7.2",0
"MEX484",2004,"A.3.7.2",1348.228
"MKD807",2004,"A.3.7.2",16.373
"MMR104",2004,"A.3.7.2",0.9
"MOZ508",2004,"A.3.7.2",0.578
"MWI454",2004,"A.3.7.2",0.66
"MYS458",2004,"A.3.7.2",326.928
"NGA566",2004,"A.3.7.2",92.875
"NIC558",2004,"A.3.7.2",0
"NPL524",2004,"A.3.7.2",29.2339999976
"NZL554",2004,"A.3.7.2",25.3
"PAK586",2004,"A.3.7.2",276.656
"PER604",2004,"A.3.7.2",13.23
"PHL608",2004,"A.3.7.2",13.296
"POL616",2004,"A.3.7.2",267.596
"PRT620",2004,"A.3.7.2",152.077
"PRY600",2004,"A.3.7.2",66.6
"ROU642",2004,"A.3.7.2",40.499
"RUS643",2004,"A.3.7.2",545
"SAU682",2004,"A.3.7.2",2.135
"SCG891",2004,"A.3.7.2",108
"SDN736",2004,"A.3.7.2",0
"SEN686",2004,"A.3.7.2",180
"SRB688",2004,"A.3.7.2",55
"SUN810",2004,"A.3.7.2",0
"SVK703",2004,"A.3.7.2",144
"SVN705",2004,"A.3.7.2",0
"SWE752",2004,"A.3.7.2",0
"SWZ748",2004,"A.3.7.2",0
"THA764",2004,"A.3.7.2",812.214
"TKM795",2004,"A.3.7.2",0
"TUR792",2004,"A.3.7.2",1189.161
"TWN158",2004,"A.3.7.2",35.001
"TZA834",2004,"A.3.7.2",0
"UGA800",2004,"A.3.7.2",0.537
"UKR804",2004,"A.3.7.2",402.3
"URY858",2004,"A.3.7.2",0.12
"USA840",2004,"A.3.7.2",16390
"UZB860",2004,"A.3.7.2",175
"VEN862",2004,"A.3.7.2",10
"VNM704",2004,"A.3.7.2",761.2
"YUG890",2004,"A.3.7.2",0
"ZAF710",2004,"A.3.7.2",392.804
"ZWE716",2004,"A.3.7.2",0.491
"AGO024",2005,"A.3.7.2",0
"ALB008",2005,"A.3.7.2",0
"ARG032",2005,"A.3.7.2",303.504
"ARM051",2005,"A.3.7.2",0.732
"AUS036",2005,"A.3.7.2",468.866
"AUT040",2005,"A.3.7.2",2016.41
"AZE031",2005,"A.3.7.2",53.7
"BDI108",2005,"A.3.7.2",0
"BEL056",2005,"A.3.7.2",300
"BGD050",2005,"A.3.7.2",13.738
"BGR100",2005,"A.3.7.2",381.2
"BIH070",2005,"A.3.7.2",39.382
"BOL068",2005,"A.3.7.2",0.59
"BRA076",2005,"A.3.7.2",2869.879
"CAN124",2005,"A.3.7.2",0
"CHL152",2005,"A.3.7.2",15.183
"CHN156",2005,"A.3.7.2",5420
"COL170",2005,"A.3.7.2",8.5
"CRI188",2005,"A.3.7.2",420
"CSK200",2005,"A.3.7.2",0
"CUB192",2005,"A.3.7.2",3.457
"CYP196",2005,"A.3.7.2",172.366
"CZE203",2005,"A.3.7.2",1526
"DEU276",2005,"A.3.7.2",8550.036
"DNK208",2005,"A.3.7.2",18.515
"DZA012",2005,"A.3.7.2",64.246
"ECU218",2005,"A.3.7.2",25.078
"EGY818",2005,"A.3.7.2",434.4
"ERI232",2005,"A.3.7.2",0.471
"ESP724",2005,"A.3.7.2",1481.073
"ETH231",2005,"A.3.7.2",3.726
"FIN246",2005,"A.3.7.2",0
"FRA250",2005,"A.3.7.2",384.464
"GBR826",2005,"A.3.7.2",395
"GEO268",2005,"A.3.7.2",7.876
"GRC300",2005,"A.3.7.2",1174.707
"GTM320",2005,"A.3.7.2",139.558
"HKG344",2005,"A.3.7.2",0
"HRV191",2005,"A.3.7.2",215.312
"HUN348",2005,"A.3.7.2",6.2
"IDN360",2005,"A.3.7.2",2020
"IND356",2005,"A.3.7.2",1373.747
"IRN364",2005,"A.3.7.2",792.997
"IRQ368",2005,"A.3.7.2",0
"ISR376",2005,"A.3.7.2",0
"ITA380",2005,"A.3.7.2",1939.377
"JOR400",2005,"A.3.7.2",168.264
"JPN392",2005,"A.3.7.2",543.629
"KAZ398",2005,"A.3.7.2",0
"KEN404",2005,"A.3.7.2",0.78
"KGZ417",2005,"A.3.7.2",400
"KOR410",2005,"A.3.7.2",1244.745
"KOSOVO",2005,"A.3.7.2",0
"LKA144",2005,"A.3.7.2",9.914
"MAR504",2005,"A.3.7.2",94.6
"MDG450",2005,"A.3.7.2",0
"MEX484",2005,"A.3.7.2",1410.042
"MKD807",2005,"A.3.7.2",14.958
"MMR104",2005,"A.3.7.2",0.699
"MOZ508",2005,"A.3.7.2",0.547
"MWI454",2005,"A.3.7.2",0.79
"MYS458",2005,"A.3.7.2",494.511
"NGA566",2005,"A.3.7.2",60
"NIC558",2005,"A.3.7.2",0
"NPL524",2005,"A.3.7.2",35.510999998
"NZL554",2005,"A.3.7.2",23.34
"PAK586",2005,"A.3.7.2",285.404
"PER604",2005,"A.3.7.2",15.863
"PHL608",2005,"A.3.7.2",22.327
"POL616",2005,"A.3.7.2",316.207
"PRT620",2005,"A.3.7.2",164.072
"PRY600",2005,"A.3.7.2",66.6
"ROU642",2005,"A.3.7.2",44.962
"RUS643",2005,"A.3.7.2",545
"SAU682",2005,"A.3.7.2",1.489
"SCG891",2005,"A.3.7.2",135
"SDN736",2005,"A.3.7.2",0
"SEN686",2005,"A.3.7.2",127
"SRB688",2005,"A.3.7.2",0
"SUN810",2005,"A.3.7.2",0
"SVK703",2005,"A.3.7.2",128
"SVN705",2005,"A.3.7.2",0
"SWE752",2005,"A.3.7.2",0
"SWZ748",2005,"A.3.7.2",0
"THA764",2005,"A.3.7.2",583.288
"TKM795",2005,"A.3.7.2",0
"TUR792",2005,"A.3.7.2",1208.006
"TWN158",2005,"A.3.7.2",9.423
"TZA834",2005,"A.3.7.2",0
"UGA800",2005,"A.3.7.2",0.055
"UKR804",2005,"A.3.7.2",416.6
"URY858",2005,"A.3.7.2",0.2
"USA840",2005,"A.3.7.2",16562
"UZB860",2005,"A.3.7.2",185
"VEN862",2005,"A.3.7.2",10
"VNM704",2005,"A.3.7.2",670
"YUG890",2005,"A.3.7.2",0
"ZAF710",2005,"A.3.7.2",461.954
"ZWE716",2005,"A.3.7.2",0
"AGO024",2006,"A.3.7.2",0
"ALB008",2006,"A.3.7.2",0
"ARG032",2006,"A.3.7.2",307.284
"ARM051",2006,"A.3.7.2",0.72
"AUS036",2006,"A.3.7.2",317.904
"AUT040",2006,"A.3.7.2",2885.431
"AZE031",2006,"A.3.7.2",40.6
"BDI108",2006,"A.3.7.2",0
"BEL056",2006,"A.3.7.2",300
"BGD050",2006,"A.3.7.2",19.766
"BGR100",2006,"A.3.7.2",374.5
"BIH070",2006,"A.3.7.2",94.288
"BOL068",2006,"A.3.7.2",0
"BRA076",2006,"A.3.7.2",2874.414
"CAN124",2006,"A.3.7.2",3.984
"CHL152",2006,"A.3.7.2",44.642
"CHN156",2006,"A.3.7.2",6470
"COL170",2006,"A.3.7.2",8.5
"CRI188",2006,"A.3.7.2",400
"CSK200",2006,"A.3.7.2",0
"CUB192",2006,"A.3.7.2",2.055
"CYP196",2006,"A.3.7.2",150.62
"CZE203",2006,"A.3.7.2",1501
"DEU276",2006,"A.3.7.2",8464.171
"DNK208",2006,"A.3.7.2",19.211
"DZA012",2006,"A.3.7.2",59.633
"ECU218",2006,"A.3.7.2",11.504
"EGY818",2006,"A.3.7.2",419
"ERI232",2006,"A.3.7.2",0.129
"ESP724",2006,"A.3.7.2",1436.79
"ETH231",2006,"A.3.7.2",1.641
"FIN246",2006,"A.3.7.2",0
"FRA250",2006,"A.3.7.2",365
"GBR826",2006,"A.3.7.2",228
"GEO268",2006,"A.3.7.2",4.487
"GRC300",2006,"A.3.7.2",1206
"GTM320",2006,"A.3.7.2",24.429
"HKG344",2006,"A.3.7.2",0
"HRV191",2006,"A.3.7.2",317.128
"HUN348",2006,"A.3.7.2",7.985
"IDN360",2006,"A.3.7.2",2020.5
"IND356",2006,"A.3.7.2",1370.687
"IRN364",2006,"A.3.7.2",989.593
"IRQ368",2006,"A.3.7.2",0
"ISR376",2006,"A.3.7.2",0
"ITA380",2006,"A.3.7.2",2613.654
"JOR400",2006,"A.3.7.2",112.787
"JPN392",2006,"A.3.7.2",547
"KAZ398",2006,"A.3.7.2",0
"KEN404",2006,"A.3.7.2",0.81
"KGZ417",2006,"A.3.7.2",400
"KOR410",2006,"A.3.7.2",1066.287
"KOSOVO",2006,"A.3.7.2",0
"LKA144",2006,"A.3.7.2",10.914
"MAR504",2006,"A.3.7.2",50.5
"MDG450",2006,"A.3.7.2",0
"MEX484",2006,"A.3.7.2",1499.473
"MKD807",2006,"A.3.7.2",20.353
"MMR104",2006,"A.3.7.2",0.904
"MOZ508",2006,"A.3.7.2",0.692
"MWI454",2006,"A.3.7.2",0.92
"MYS458",2006,"A.3.7.2",341.223
"NGA566",2006,"A.3.7.2",96.59
"NIC558",2006,"A.3.7.2",0
"NPL524",2006,"A.3.7.2",34.0210000012
"NZL554",2006,"A.3.7.2",17.892
"PAK586",2006,"A.3.7.2",281.953
"PER604",2006,"A.3.7.2",19.639
"PHL608",2006,"A.3.7.2",8.133
"POL616",2006,"A.3.7.2",335.579
"PRT620",2006,"A.3.7.2",167.792
"PRY600",2006,"A.3.7.2",66
"ROU642",2006,"A.3.7.2",32.228
"RUS643",2006,"A.3.7.2",501
"SAU682",2006,"A.3.7.2",3.957
"SCG891",2006,"A.3.7.2",0
"SDN736",2006,"A.3.7.2",11.641
"SEN686",2006,"A.3.7.2",140
"SRB688",2006,"A.3.7.2",214.735
"SUN810",2006,"A.3.7.2",0
"SVK703",2006,"A.3.7.2",194
"SVN705",2006,"A.3.7.2",0.13
"SWE752",2006,"A.3.7.2",0
"SWZ748",2006,"A.3.7.2",0
"THA764",2006,"A.3.7.2",1162.367
"TKM795",2006,"A.3.7.2",0
"TUR792",2006,"A.3.7.2",1210
"TWN158",2006,"A.3.7.2",4.107
"TZA834",2006,"A.3.7.2",0
"UGA800",2006,"A.3.7.2",0
"UKR804",2006,"A.3.7.2",442
"URY858",2006,"A.3.7.2",0.51
"USA840",2006,"A.3.7.2",16242
"UZB860",2006,"A.3.7.2",190
"VEN862",2006,"A.3.7.2",0
"VNM704",2006,"A.3.7.2",670
"YUG890",2006,"A.3.7.2",0
"ZAF710",2006,"A.3.7.2",363.705
"ZWE716",2006,"A.3.7.2",0
"AGO024",2007,"A.3.7.2",0
"ALB008",2007,"A.3.7.2",0
"ARG032",2007,"A.3.7.2",319.614
"ARM051",2007,"A.3.7.2",1.129
"AUS036",2007,"A.3.7.2",339.905
"AUT040",2007,"A.3.7.2",2481.929
"AZE031",2007,"A.3.7.2",50.459
"BDI108",2007,"A.3.7.2",0
"BEL056",2007,"A.3.7.2",300
"BGD050",2007,"A.3.7.2",19.4
"BGR100",2007,"A.3.7.2",339
"BIH070",2007,"A.3.7.2",220.945
"BOL068",2007,"A.3.7.2",0
"BRA076",2007,"A.3.7.2",2809.847
"CAN124",2007,"A.3.7.2",3.744
"CHL152",2007,"A.3.7.2",88.434
"CHN156",2007,"A.3.7.2",6081
"COL170",2007,"A.3.7.2",0
"CRI188",2007,"A.3.7.2",323.381
"CSK200",2007,"A.3.7.2",0
"CUB192",2007,"A.3.7.2",2.401
"CYP196",2007,"A.3.7.2",154.655
"CZE203",2007,"A.3.7.2",1696
"DEU276",2007,"A.3.7.2",8409.223
"DNK208",2007,"A.3.7.2",20.093
"DZA012",2007,"A.3.7.2",139.167
"ECU218",2007,"A.3.7.2",18.618
"EGY818",2007,"A.3.7.2",350.871
"ERI232",2007,"A.3.7.2",0.183
"ESP724",2007,"A.3.7.2",1368.078
"ETH231",2007,"A.3.7.2",4
"FIN246",2007,"A.3.7.2",0
"FRA250",2007,"A.3.7.2",372.253
"GBR826",2007,"A.3.7.2",338
"GEO268",2007,"A.3.7.2",0
"GRC300",2007,"A.3.7.2",1372
"GTM320",2007,"A.3.7.2",26.227
"HKG344",2007,"A.3.7.2",0
"HRV191",2007,"A.3.7.2",319.578
"HUN348",2007,"A.3.7.2",56.367
"IDN360",2007,"A.3.7.2",2120.5
"IND356",2007,"A.3.7.2",1242.778
"IRN364",2007,"A.3.7.2",1201.968
"IRQ368",2007,"A.3.7.2",4.115
"ISR376",2007,"A.3.7.2",0
"ITA380",2007,"A.3.7.2",2445.905
"JOR400",2007,"A.3.7.2",100.584
"JPN392",2007,"A.3.7.2",552
"KAZ398",2007,"A.3.7.2",0
"KEN404",2007,"A.3.7.2",0.91
"KGZ417",2007,"A.3.7.2",400
"KOR410",2007,"A.3.7.2",1175.141
"KOSOVO",2007,"A.3.7.2",0
"LKA144",2007,"A.3.7.2",11.178
"MAR504",2007,"A.3.7.2",257.834
"MDG450",2007,"A.3.7.2",0
"MEX484",2007,"A.3.7.2",1618.668
"MKD807",2007,"A.3.7.2",22.509
"MMR104",2007,"A.3.7.2",0.971
"MOZ508",2007,"A.3.7.2",0.762
"MWI454",2007,"A.3.7.2",3.08
"MYS458",2007,"A.3.7.2",587.508
"NGA566",2007,"A.3.7.2",100
"NIC558",2007,"A.3.7.2",0
"NPL524",2007,"A.3.7.2",35.0179999998
"NZL554",2007,"A.3.7.2",20.284
"PAK586",2007,"A.3.7.2",293.534
"PER604",2007,"A.3.7.2",26.223
"PHL608",2007,"A.3.7.2",8.231
"POL616",2007,"A.3.7.2",352.97
"PRT620",2007,"A.3.7.2",183.598
"PRY600",2007,"A.3.7.2",6
"ROU642",2007,"A.3.7.2",24.487
"RUS643",2007,"A.3.7.2",505
"SAU682",2007,"A.3.7.2",4.415
"SCG891",2007,"A.3.7.2",0
"SDN736",2007,"A.3.7.2",27.846
"SEN686",2007,"A.3.7.2",150
"SRB688",2007,"A.3.7.2",97.432
"SUN810",2007,"A.3.7.2",0
"SVK703",2007,"A.3.7.2",195
"SVN705",2007,"A.3.7.2",0.13
"SWE752",2007,"A.3.7.2",0
"SWZ748",2007,"A.3.7.2",0
"THA764",2007,"A.3.7.2",723.189
"TKM795",2007,"A.3.7.2",0
"TUR792",2007,"A.3.7.2",1214.408
"TWN158",2007,"A.3.7.2",5.06
"TZA834",2007,"A.3.7.2",1.02
"UGA800",2007,"A.3.7.2",8.152
"UKR804",2007,"A.3.7.2",618
"URY858",2007,"A.3.7.2",0.53
"USA840",2007,"A.3.7.2",15778
"UZB860",2007,"A.3.7.2",190
"VEN862",2007,"A.3.7.2",0.238
"VNM704",2007,"A.3.7.2",670
"YUG890",2007,"A.3.7.2",0
"ZAF710",2007,"A.3.7.2",427.043
"ZWE716",2007,"A.3.7.2",0
"AGO024",2008,"A.3.7.2",0
"ALB008",2008,"A.3.7.2",0
"ARG032",2008,"A.3.7.2",339.62
"ARM051",2008,"A.3.7.2",0.05
"AUS036",2008,"A.3.7.2",277.455
"AUT040",2008,"A.3.7.2",2489.46
"AZE031",2008,"A.3.7.2",40.683
"BDI108",2008,"A.3.7.2",0
"BEL056",2008,"A.3.7.2",300
"BGD050",2008,"A.3.7.2",6.5
"BGR100",2008,"A.3.7.2",398.7
"BIH070",2008,"A.3.7.2",289.829
"BOL068",2008,"A.3.7.2",0.001
"BRA076",2008,"A.3.7.2",3007.341
"CAN124",2008,"A.3.7.2",3.906
"CHL152",2008,"A.3.7.2",63.526
"CHN156",2008,"A.3.7.2",6300
"COL170",2008,"A.3.7.2",0
"CRI188",2008,"A.3.7.2",349.724
"CSK200",2008,"A.3.7.2",0
"CUB192",2008,"A.3.7.2",0.382
"CYP196",2008,"A.3.7.2",155.125
"CZE203",2008,"A.3.7.2",1473
"DEU276",2008,"A.3.7.2",8265.495
"DNK208",2008,"A.3.7.2",22.458
"DZA012",2008,"A.3.7.2",81.383
"ECU218",2008,"A.3.7.2",46.14
"EGY818",2008,"A.3.7.2",551.647
"ERI232",2008,"A.3.7.2",0.2
"ESP724",2008,"A.3.7.2",1272.28
"ETH231",2008,"A.3.7.2",0.177
"FIN246",2008,"A.3.7.2",0
"FRA250",2008,"A.3.7.2",400.52
"GBR826",2008,"A.3.7.2",180
"GEO268",2008,"A.3.7.2",0
"GRC300",2008,"A.3.7.2",1584.36
"GTM320",2008,"A.3.7.2",65.552
"HKG344",2008,"A.3.7.2",0
"HRV191",2008,"A.3.7.2",319.759
"HUN348",2008,"A.3.7.2",6.22
"IDN360",2008,"A.3.7.2",2256
"IND356",2008,"A.3.7.2",1264.666
"IRN364",2008,"A.3.7.2",1649.99
"IRQ368",2008,"A.3.7.2",3.129
"ISR376",2008,"A.3.7.2",0
"ITA380",2008,"A.3.7.2",1246.419
"JOR400",2008,"A.3.7.2",181.018
"JPN392",2008,"A.3.7.2",557
"KAZ398",2008,"A.3.7.2",0
"KEN404",2008,"A.3.7.2",0.94
"KGZ417",2008,"A.3.7.2",400
"KOR410",2008,"A.3.7.2",1323.962
"KOSOVO",2008,"A.3.7.2",0
"LKA144",2008,"A.3.7.2",10.039
"MAR504",2008,"A.3.7.2",191
"MDG450",2008,"A.3.7.2",0
"MEX484",2008,"A.3.7.2",1131.422
"MKD807",2008,"A.3.7.2",13.689
"MMR104",2008,"A.3.7.2",1
"MOZ508",2008,"A.3.7.2",0.614
"MWI454",2008,"A.3.7.2",8.123
"MYS458",2008,"A.3.7.2",506.462
"NGA566",2008,"A.3.7.2",100
"NIC558",2008,"A.3.7.2",0
"NPL524",2008,"A.3.7.2",17.2597
"NZL554",2008,"A.3.7.2",13.514
"PAK586",2008,"A.3.7.2",293.757
"PER604",2008,"A.3.7.2",44.772
"PHL608",2008,"A.3.7.2",9.414
"POL616",2008,"A.3.7.2",337.615
"PRT620",2008,"A.3.7.2",217.434
"PRY600",2008,"A.3.7.2",6
"ROU642",2008,"A.3.7.2",19.698
"RUS643",2008,"A.3.7.2",505
"SAU682",2008,"A.3.7.2",5.56
"SCG891",2008,"A.3.7.2",0
"SDN736",2008,"A.3.7.2",87.151
"SEN686",2008,"A.3.7.2",166.9
"SRB688",2008,"A.3.7.2",398.917
"SUN810",2008,"A.3.7.2",0
"SVK703",2008,"A.3.7.2",189
"SVN705",2008,"A.3.7.2",0.16
"SWE752",2008,"A.3.7.2",0
"SWZ748",2008,"A.3.7.2",0
"THA764",2008,"A.3.7.2",1662.418
"TKM795",2008,"A.3.7.2",0
"TUR792",2008,"A.3.7.2",925.999
"TWN158",2008,"A.3.7.2",33.745
"TZA834",2008,"A.3.7.2",13.926
"UGA800",2008,"A.3.7.2",3.738
"UKR804",2008,"A.3.7.2",449
"URY858",2008,"A.3.7.2",0.31
"USA840",2008,"A.3.7.2",15224.2
"UZB860",2008,"A.3.7.2",190
"VEN862",2008,"A.3.7.2",1.896
"VNM704",2008,"A.3.7.2",670
"YUG890",2008,"A.3.7.2",0
"ZAF710",2008,"A.3.7.2",370.116
"ZWE716",2008,"A.3.7.2",0
"AGO024",2009,"A.3.7.2",0
"ALB008",2009,"A.3.7.2",0
"ARG032",2009,"A.3.7.2",226.891
"ARM051",2009,"A.3.7.2",0.238
"AUS036",2009,"A.3.7.2",254.413
"AUT040",2009,"A.3.7.2",1884.148
"AZE031",2009,"A.3.7.2",10.581
"BDI108",2009,"A.3.7.2",0
"BEL056",2009,"A.3.7.2",300
"BGD050",2009,"A.3.7.2",0
"BGR100",2009,"A.3.7.2",120.229
"BIH070",2009,"A.3.7.2",164.426
"BOL068",2009,"A.3.7.2",0.108
"BRA076",2009,"A.3.7.2",2251.443
"CAN124",2009,"A.3.7.2",3.947
"CHL152",2009,"A.3.7.2",48.354
"CHN156",2009,"A.3.7.2",6400
"COL170",2009,"A.3.7.2",8.5
"CRI188",2009,"A.3.7.2",350
"CSK200",2009,"A.3.7.2",0
"CUB192",2009,"A.3.7.2",0.67
"CYP196",2009,"A.3.7.2",152.722
"CZE203",2009,"A.3.7.2",1042
"DEU276",2009,"A.3.7.2",8551.214
"DNK208",2009,"A.3.7.2",24.04
"DZA012",2009,"A.3.7.2",119.378
"ECU218",2009,"A.3.7.2",29.953
"EGY818",2009,"A.3.7.2",558.684
"ERI232",2009,"A.3.7.2",0.175
"ESP724",2009,"A.3.7.2",1012.435
"ETH231",2009,"A.3.7.2",1.613
"FIN246",2009,"A.3.7.2",0
"FRA250",2009,"A.3.7.2",440
"GBR826",2009,"A.3.7.2",129
"GEO268",2009,"A.3.7.2",0
"GRC300",2009,"A.3.7.2",1500
"GTM320",2009,"A.3.7.2",16.166
"HKG344",2009,"A.3.7.2",0
"HRV191",2009,"A.3.7.2",120.901
"HUN348",2009,"A.3.7.2",5.298
"IDN360",2009,"A.3.7.2",2392
"IND356",2009,"A.3.7.2",1634.745
"IRN364",2009,"A.3.7.2",1294.924
"IRQ368",2009,"A.3.7.2",5.939
"ISR376",2009,"A.3.7.2",0
"ITA380",2009,"A.3.7.2",1138.212
"JOR400",2009,"A.3.7.2",177.471
"JPN392",2009,"A.3.7.2",554
"KAZ398",2009,"A.3.7.2",0
"KEN404",2009,"A.3.7.2",0.85
"KGZ417",2009,"A.3.7.2",0
"KOR410",2009,"A.3.7.2",1074.922
"KOSOVO",2009,"A.3.7.2",0
"LKA144",2009,"A.3.7.2",9.538
"MAR504",2009,"A.3.7.2",216.207
"MDG450",2009,"A.3.7.2",0.09
"MEX484",2009,"A.3.7.2",1025.99
"MKD807",2009,"A.3.7.2",9.033
"MMR104",2009,"A.3.7.2",1
"MOZ508",2009,"A.3.7.2",0.577
"MWI454",2009,"A.3.7.2",8.05
"MYS458",2009,"A.3.7.2",487.632
"NGA566",2009,"A.3.7.2",100
"NIC558",2009,"A.3.7.2",0
"NPL524",2009,"A.3.7.2",10.929
"NZL554",2009,"A.3.7.2",9.896
"PAK586",2009,"A.3.7.2",309.414
"PER604",2009,"A.3.7.2",129.107
"PHL608",2009,"A.3.7.2",9.401
"POL616",2009,"A.3.7.2",254.361
"PRT620",2009,"A.3.7.2",274.925
"PRY600",2009,"A.3.7.2",6
"ROU642",2009,"A.3.7.2",14.407
"RUS643",2009,"A.3.7.2",505
"SAU682",2009,"A.3.7.2",4.166
"SCG891",2009,"A.3.7.2",0
"SDN736",2009,"A.3.7.2",66.799
"SEN686",2009,"A.3.7.2",180.9
"SRB688",2009,"A.3.7.2",163.616
"SUN810",2009,"A.3.7.2",0
"SVK703",2009,"A.3.7.2",119
"SVN705",2009,"A.3.7.2",0.104
"SWE752",2009,"A.3.7.2",0
"SWZ748",2009,"A.3.7.2",0
"THA764",2009,"A.3.7.2",1131.241
"TKM795",2009,"A.3.7.2",0
"TUR792",2009,"A.3.7.2",997.769
"TWN158",2009,"A.3.7.2",18.413
"TZA834",2009,"A.3.7.2",18.624
"UGA800",2009,"A.3.7.2",4.721
"UKR804",2009,"A.3.7.2",959.469
"URY858",2009,"A.3.7.2",0.21
"USA840",2009,"A.3.7.2",11852
"UZB860",2009,"A.3.7.2",190
"VEN862",2009,"A.3.7.2",0.3
"VNM704",2009,"A.3.7.2",670
"YUG890",2009,"A.3.7.2",0
"ZAF710",2009,"A.3.7.2",368.491
"ZWE716",2009,"A.3.7.2",0
"AGO024",2010,"A.3.7.2",0
"ALB008",2010,"A.3.7.2",0
"ARG032",2010,"A.3.7.2",308.023
"ARM051",2010,"A.3.7.2",1.397
"AUS036",2010,"A.3.7.2",250.757
"AUT040",2010,"A.3.7.2",1878.914
"AZE031",2010,"A.3.7.2",18.1
"BDI108",2010,"A.3.7.2",0
"BEL056",2010,"A.3.7.2",300
"BGD050",2010,"A.3.7.2",0
"BGR100",2010,"A.3.7.2",116.532
"BIH070",2010,"A.3.7.2",42.122
"BOL068",2010,"A.3.7.2",0.1
"BRA076",2010,"A.3.7.2",2431.893
"CAN124",2010,"A.3.7.2",4.542
"CHL152",2010,"A.3.7.2",62.226
"CHN156",2010,"A.3.7.2",6660
"COL170",2010,"A.3.7.2",8.5
"CRI188",2010,"A.3.7.2",350
"CSK200",2010,"A.3.7.2",0
"CUB192",2010,"A.3.7.2",0.328
"CYP196",2010,"A.3.7.2",162.969
"CZE203",2010,"A.3.7.2",1248
"DEU276",2010,"A.3.7.2",8918.72
"DNK208",2010,"A.3.7.2",23.832
"DZA012",2010,"A.3.7.2",105.191
"ECU218",2010,"A.3.7.2",41.599
"EGY818",2010,"A.3.7.2",337.332
"ERI232",2010,"A.3.7.2",0.21
"ESP724",2010,"A.3.7.2",1053.697
"ETH231",2010,"A.3.7.2",1.613
"FIN246",2010,"A.3.7.2",0
"FRA250",2010,"A.3.7.2",440
"GBR826",2010,"A.3.7.2",110
"GEO268",2010,"A.3.7.2",0
"GRC300",2010,"A.3.7.2",848.297
"GTM320",2010,"A.3.7.2",24.566
"HKG344",2010,"A.3.7.2",0
"HRV191",2010,"A.3.7.2",97.237
"HUN348",2010,"A.3.7.2",17.2
"IDN360",2010,"A.3.7.2",2376.5
"IND356",2010,"A.3.7.2",1897.936
"IRN364",2010,"A.3.7.2",1830.499
"IRQ368",2010,"A.3.7.2",8.733
"ISR376",2010,"A.3.7.2",0
"ITA380",2010,"A.3.7.2",1128.279
"JOR400",2010,"A.3.7.2",114.931
"JPN392",2010,"A.3.7.2",552
"KAZ398",2010,"A.3.7.2",0
"KEN404",2010,"A.3.7.2",0.965
"KGZ417",2010,"A.3.7.2",0
"KOR410",2010,"A.3.7.2",1134.006
"KOSOVO",2010,"A.3.7.2",0
"LKA144",2010,"A.3.7.2",8.207
"MAR504",2010,"A.3.7.2",193.273
"MDG450",2010,"A.3.7.2",0.259
"MEX484",2010,"A.3.7.2",1278.198
"MKD807",2010,"A.3.7.2",7.084
"MMR104",2010,"A.3.7.2",0
"MOZ508",2010,"A.3.7.2",0.459
"MWI454",2010,"A.3.7.2",2.1
"MYS458",2010,"A.3.7.2",530.331
"NGA566",2010,"A.3.7.2",100
"NIC558",2010,"A.3.7.2",0
"NPL524",2010,"A.3.7.2",11.004
"NZL554",2010,"A.3.7.2",108.977
"PAK586",2010,"A.3.7.2",303.805
"PER604",2010,"A.3.7.2",60.974
"PHL608",2010,"A.3.7.2",9.843
"POL616",2010,"A.3.7.2",209
"PRT620",2010,"A.3.7.2",273.89
"PRY600",2010,"A.3.7.2",6
"ROU642",2010,"A.3.7.2",21.963
"RUS643",2010,"A.3.7.2",505
"SAU682",2010,"A.3.7.2",66.166
"SCG891",2010,"A.3.7.2",0
"SDN736",2010,"A.3.7.2",32.696
"SEN686",2010,"A.3.7.2",204.3
"SRB688",2010,"A.3.7.2",76.197
"SUN810",2010,"A.3.7.2",0
"SVK703",2010,"A.3.7.2",153
"SVN705",2010,"A.3.7.2",0.135
"SWE752",2010,"A.3.7.2",0
"SWZ748",2010,"A.3.7.2",0
"THA764",2010,"A.3.7.2",1156.957
"TKM795",2010,"A.3.7.2",0
"TUR792",2010,"A.3.7.2",1515.547
"TWN158",2010,"A.3.7.2",18.097
"TZA834",2010,"A.3.7.2",42.649
"UGA800",2010,"A.3.7.2",27.237
"UKR804",2010,"A.3.7.2",1270.436
"URY858",2010,"A.3.7.2",0.43
"USA840",2010,"A.3.7.2",13635
"UZB860",2010,"A.3.7.2",190
"VEN862",2010,"A.3.7.2",9.444
"VNM704",2010,"A.3.7.2",670
"YUG890",2010,"A.3.7.2",0
"ZAF710",2010,"A.3.7.2",414.876
"ZWE716",2010,"A.3.7.2",0
"AGO024",2011,"A.3.7.2",0
"ALB008",2011,"A.3.7.2",0
"ARG032",2011,"A.3.7.2",290.291
"ARM051",2011,"A.3.7.2",0.835
"AUS036",2011,"A.3.7.2",126.388
"AUT040",2011,"A.3.7.2",1945.897
"AZE031",2011,"A.3.7.2",20.679
"BDI108",2011,"A.3.7.2",0
