Country	ISOAlpha3	ISONum3	AlphaNumISO	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011
Mauritania	MRT	478	MRT478	39.88024	26.4034263	39.1044928	47.03438726	54.96428171	62.89417617	70.82407062	78.75396508	86.68385953	94.61375399	102.5436484	183.4335429	118.4034374	126.3333318	134.2632263	142.1931207	150.1230152	255.3329096	275.1917641	283.3526985	291.282593	317.4524875	346.0543819	716.3522764	730.3621708	367.3816653	384.6985656	366.8669857	397.6754057	404.1638258	434.9722458	574.5754298	710.3511967	652.5452234	963.4748231	676.6805348	879.7627578	1223.223218	754.4276654	994.719374	1347.511091	1359.508987
Mauritius	MUS	480	MUS480	78.975552	99.944256	113.435776	159.621888	183.764352	235.5273172	268.6406607	298.2455281	358.2810094	359.9653513	361.6442212	363.3230911	365.0019611	366.680831	368.3597009	370.0385708	371.7174407	373.3963106	375.0751805	480.5109023	527.0591683	573.6074342	620.1557002	666.7015342	681.5700429	706.0830659	730.5911665	721.1514266	785.0179743	710.7125019	794.1932184	759.2988568	858.7772146	786.8449486	869.78875	820.4734797	844.7753892	740.0998645	954.5508995	748.3359395	819.26811	830.3670794
Mayotte	MYT	175	MYT175																															73.07539354	54.13614733	59.43918291	78.45584333	87.32654874	95.75261158	109.6068644	95.69725075		116.1362761		
Mexico	MEX	484	MEX484	8634.050237	8779.953161	10159.63313	11793.45586	12798.91703	14015.0352	14944.51214	14456.60014	15974.36098	18275.98852	19817.97898	22587.31207	23441.17423	18450.23093	17790.09581	19601.85704	19555.36657	21925.47789	21962.19328	22385.61073	26504.39428	29162.11022	31242.74662	31947.60721	34977.03344	25006.8426	23226.14306	27314.54232	29689.7873	31903.12922	37304.44435	35532.30928	37482.55945	38411.7434	40339.58041	43201.54164	46182.88877	46518.07508	42458.57333	41495.18648	40947.67233	40306.16088
Micronesia	FSM	583	FSM583																																		16.20057952	20.44719443	18.41820966	19.74510157		0.024887872	0.009810688		
Moldova	MDA	498	MDA498																							851.2	121.6	112.6116113	113.7658981	50.88239277	148.352	88.26458208	106.7727344	321.6973041	260.2977735	407.959381	468.0426487	755.4183066	1058.783817	1074.298223	872.7262351	952.2003642	993.9092006	1198.527126	1252.521998
Monaco	MCO	492	MCO492																																										
Mongolia	MNG	496	MNG496	117.17376	116.0672	171.34656	177.97376	207.82656	193.45344	198.98624	110.54656	202.29376	223.30624	215.56032	255.36	426.70656	409.01376	171.34656	183.50656	243.2	663.2672	606.7232	623.808	536.256	276.032	161.728	99.712	104.576	132.544	130.7970154	135.8880912	132.411456	129.5089759	111.829412	82.37792	232.1700373	301.2795301	235.4805438	348.7563982	466.7955714	719.4773107	1054.602912	1237.728514	1570.422115	1921.355717
Montenegro	MNE	499	MNE499																																0	0	0	0	0	481.6031001	685.7524153	890.311756	547.987439	464.7487151	430.1728093
Montserrat	MSR	500	MSR500						0	0	0	0																					0	0	0	0	0	3.857153216	13.1550905	4.002167296	11.29695859	9.42519168	5.2460672	4.49226576	3.73846432
Morocco	MAR	504	MAR504	1739.865688	1897.246637	1939.206228	1984.125757	2091.475268	2740.059981	3667.416831	4884.065705	4572.54119	4648.056577	4373.916768	4429.589286	4546.891199	4590.486227	4407.840835	4544.117751	4602.839082	4682.348263	5179.868042	5142.835199	5249.154512	7355.066149	8383.260003	7894.966774	7502.88881	7329.896895	7785.99865	8573.74169	8837.12158	8880.229101	9460.371319	10769.27563	10695.31825	11816.1601	12610.08901	12782.4935	13857.61317	15970.54681	17706.24516	17817.56124	17526.2319	17171.70312
Mozambique	MOZ	508	MOZ508	479.7728	512.93312	570.41344	745.07968	567.09376	342.69312	264.20032	393.54624	397.96032	332.74624	287.41376	282.99968	426.70656	511.82656	548.30656	548.30656	548.30656	88.43968	83.8432	91.2	96.064	97.28	36.48	24.32	72.96	72.96	218.88	267.52	311.1997232	369.4714464	474.5346623	703.501279	1005.241959	825.2228936	853.6966705	1310.716487	1742.200042	1190.935335	1692.855361	1678.629473	1790.867586	1884.865698
Myanmar	MMR	104	MMR104	204.6395407	243.1494339	261.8898847	233.501139	200.3835091	226.0733556	260.5598337	330.6625474	315.0607809	485.1665344	482.8191679	401.9911614	437.242515	429.3623485	403.813702	609.2928955	559.424249	508.4368825	462.082476	519.6717495	554.4731831	584.6712966	655.2361718	646.3901392	800.4881066	926.6180741	981.0040415	1063.358009	948.7199764	984.8659438	1120.723911	1145.925879	1351.703846	1547.753814	1548.027781	1638.893748	1727.935716	1865.252883	2016.432451	2078.236018	1981.959586	1986.823586
Namibia	NAM	516	NAM516																										24.32	60.8	121.6	182.4	243.2	526.3987027	591.7283951	518.8304403	489.7415206	448.4854374	707.2257204	840.7057729	981.6191786	1214.463634	1012.475937	632.0982721	541.6739318
Nauru	NRU	520	NRU520																																										
Nepal	NPL	524	NPL524					0	12.16	36.48	50.85312	44.21376	26.53312	37.58656	37.58656	30.9472	55.2672	47.53344	38.69312	364.5445719	184.4656374	332.321565	406.9986125	343.05166	165.2636462	238.1443043	332.9129625	383.9056206	397.2022788	375.2349369	273.0115951	339.8122532	351.8929114	363.9735695	1337.70683	2384.40009	3370.29335	3287.077145	3273.780941	3263.524736	3247.188531	3224.772326	3208.436121	3191.878898	2799.745893
Netherlands	NLD	528	NLD528	7228.671461	7703.34854	7592.727639	7787.167887	7361.412473	6765.660297	7157.096729	8087.665438	8179.860009	8033.796482	8110.39884	7116.95007	6361.307164	6830.486249	6634.925374	6386.839117	6981.004636	6699.185352	7764.403609	7946.01601	8215.055679	7975.435506	7640.775496	6102.492226	7269.66751	7342.82674	6569.946907	6531.782912	6487.488964	6841.097705	7010.351829	7576.944956	7103.505383	6444.858615	6030.903245	6036.873779	7597.081573	6875.173622	7125.746271	5821.038669	5186.347068	6484.788144
Netherlands Antilles	ANT	530	ANT530	88.449408	85.386304	81.765056	79.39872	69.939456	97.089088	97.23136	88.399552	86.346336	84.29312	79.2528	80.405568	101.686784	129.86272	82.7792	74.421632	80.6512	99.093056	61.449344	78.77856	88.11744	96.17344	91.371456	58.82593587	171.1045857	102.2302387	106.5485709	110.866903	115.1852352	119.5035674	123.8218995	128.1402317	132.4585638	136.7630774	110.947122	85.13116653	73.25618598	70.81096928	113.5331277	0	0	0
New Caledonia	NCL	540	NCL540						63.99594349	51.99551674	41.62684282	38.38629766	50.3611264	58.4713296	52.80512102	53.10751226	31.92037088	36.96375967	42.00714846	47.05053725	52.09392604	57.13731483	62.18070362	67.22409241	72.2674812	77.31087	82.35425879	87.39764758	92.44103637	97.48442516	102.5278139	107.5712027	112.6145915	74.2915735	186.9682749	196.3234821	194.37255	258.7247644	247.0231004	268.8612717	278.4784084	298.1256341	280.7706936	317.4882988	290.118223
New Zealand	NZL	554	NZL554	1009.839949	1002.299874	1091.225183	1279.475683	1357.142314	1310.14916	1220.018196	1113.868344	975.6241901	894.2000546	773.1736576	768.2288179	748.0878597	657.8472059	768.0068055	961.8237578	1004.058636	1031.340434	974.7521165	845.208768	724.07328	404.401472	370.78272	683.315392	875.29504	1004.686189	1098.219955	1127.128409	1092.577158	1060.288346	1201.88854	1087.747573	1175.282444	1460.864484	1851.002948	1692.324506	1507.566114	1518.567154	1473.362129	1342.887206	1213.372021	1355.950363
Nicaragua	NIC	558	NIC558	155.8761107	140.4060662	143.4328994	223.5142587	290.1643398	220.7385733	279.1125524	284.9669601	233.2969142	91.14584574	193.7769416	222.5395955	145.717823	122.5625185	121.5923948	132.0932611	125.2141617	123.8501682	122.2308148	251.3963921	266.4604157	291.1957093	337.3396605	310.3952091	405.8405898	468.2478605	485.2984819	554.9671453	574.6594615	519.2178628	862.8502674	847.3668433	751.1624622	994.9840875	928.2063896	838.9094952	819.560395	860.2382714	919.3776714	978.5170714	950.9594641	1118.038678
Niger	NER	562	NER562	36.53568794	36.48451258	39.90509382	91.20827245	28.56856173	30.96331078	44.17631409	63.94861109	87.68652365	123.8332894	145.3272989	159.0753884	157.0067317	153.831515	150.6562984	147.4810817	144.305865	143.3437683	123.5215116	121.1853349	108.2821182	106.3229015	114.0916849	110.9164682	108.9572515	105.7820348	99.24424736	108.261313	108.0614877	128.5972628	141.571905	154.0011274	186.8877939	187.7547314	254.1479435	297.3333712	305.0917832	315.8668856	346.2817914	332.2859536	378.4072917	415.7881325
Nigeria	NGA	566	NGA566	1272.992694	1997.847113	2222.631066	2528.178781	2660.970601	3775.445331	3937.252352	7623.810071	7842.761468	8193.271905	8612.263612	9323.083158	10815.54303	10965.97665	5324.483971	4975.210882	5010.053924	5559.339229	5291.992531	5642.325193	5871.191615	6100.058037	6118.731794	5772.605551	5061.679308	5082.785064	5032.146821	4165.391404	4835.852601	4090.146423	3930.365726	4267.334388	5144.857498	6672.347169	6452.330075	7022.71298	8870.492015	13376.98743	18423.82936	13927.56287	16360.16106	16339.75656
Niue	NIU	570	NIU570																																										
Norfolk Island	NFK	574	NFK574																																										
North Korea	PRK	408	PRK408	4886.10688	5858.90688	6411.63968	7074.90688	7296	8512	8512	8512	8530.7872	9747.89376	9747.89376	9747.89376	9728	9728	9728	9728	9728	10944	14340.70144	19456	19456	19456	20672	20672	20672	20672	20672	20672	3891.2	4864	5593.6	5873.28	6469.12	6736.64	6846.08	6931.2	7490.56	7454.08	7800.64	7782.4	7782.4	7782.4
Northern Mariana Islands	MNP	580	MNP580																																										
Norway	NOR	578	NOR578	1949.993265	2828.958246	1947.794634	2400.462721	2476.829855	2122.912887	2201.807657	1910.805198	1989.073097	1843.867797	2056.95941	1875.831148	2125.041012	1962.826252	1866.810851	2202.582441	2197.839617	2038.748641	1753.290945	1664.74013	1501.891714	1326.100214	1399.092986	1422.229757	1508.180451	1708.170241	1684.23941	1727.182158	1626.575775	1696.743927	1651.169482	1506.871356	1461.731085	1324.136281	1629.041314	2051.025622	2121.935775	2531.195796	2450.892744	1493.584247	1838.339256	2101.243783
Oman	OMN	512	OMN512						0	0	476.9736847	748.8164577	635.533781	829.0726049	1013.68718	1218.506745	1555.070041	1224.916416	1325.065669	623.1571579	1172.860593	1079.566562	1195.633571	1310.212246	1507.660348	1629.587092	1790.402718	1991.534877	1838.389395	2203.437989	2194.991945	2164.34947	1430.711357	1108.982233	1633.352298	1946.6802	3178.837001	2706.753476	2988.163084	3415.363447	3816.305719	5378.009462	4753.051996	6894.892132	7466.615958
Pakistan	PAK	586	PAK586	3132.85376	3193.65376	3283.2	3503.18656	4201.8272	3801.65376	3763.938304	3908.717696	3994.17999	4999.280029	4595.206088	4949.869978	5534.88316	7080.122912	6599.950533	7047.351408	6528.087032	8363.80608	8607.99712	8460.170432	8868.424192	9339.796864	9333.32288	10314.76499	10061.03302	10667.01304	10804.44698	10935.33235	10788.54656	11651.42502	12058.69504	12551.58483	12531.73242	14131.14819	17118.82034	17611.58014	22505.88125	25767.48751	20332.36735	21588.02632	23891.39914	27858.06883
Palau	PLW	585	PLW585																																										
Palestine	PSE	275	PSE275																															0	0	0	0	0	0	0	1294.285445	1129.919996	0	1359.866355	0
Panama	PAN	591	PAN591	303.4180516	404.8626035	442.9183681	536.3897649	497.164004	391.5683698	391.1163704	316.4957862	346.8569764	513.3185507	692.4561759	637.1933126	435.2021888	408.1799929	376.4176235	379.2070223	419.7987505	434.1487256	246.9437101	209.0759222	369.36854	370.633681	310.9764717	770.5468739	944.4317025	777.9423378	805.9119235	1011.744774	1409.693519	1254.005687	1338.684045	1069.794315	1175.738352	1891.252142	2050.760359	2034.585632	2137.013133	2251.886448	3468.815678	3164.212773	2325.279346	1263.253113
Papua New Guinea	PNG	598	PNG598		0	0	0	0	0	0	19.9005696	39.8011392	59.7017088	79.6022784	99.490688	99.12444339	97.50315059	94.79682434	70.77043331	120.8918992	162.1639542	203.4360093	244.7080644	1248.361062	1306.325314	1364.326182	1422.272564	1477.203606	1532.134648	1587.065689	1641.996731	1696.540209	1108.141573	519.7429364	3054.240955	581.043712	1689.743872	212.9174048	885.5416692	1543.004396	2196.819122	2860.676185	3524.533247	4188.39031	4852.247372
Paraguay	PRY	600	PRY600	90.78874758	40.40603597	68.78411738	81.96367258	91.95726765	148.2451671	170.6652459	231.2801217	257.3267855	248.6283554	347.9132254	328.8582887	317.7600193	300.3240845	227.7332399	199.4938649	322.4485543	318.0043622	393.9313496	399.7160088	397.1307745	395.0619585	387.3653813	591.3837041	668.8553912	749.968045	736.7501676	820.7659788	885.4964337	875.2447548	822.6464692	707.6779885	540.1664858	750.3968358	698.3608797	762.0782425	902.5130963	906.2760266	944.8635516	919.5602246	1110.523087	1312.44941
Peru	PER	604	PER604	1307.550133	1750.382492	1925.705936	2815.721468	2091.190155	2321.993344	2493.36874	2367.771668	2084.885468	2052.857625	1803.429397	3312.435116	3114.626754	2809.053976	2375.801192	2150.353161	2694.154393	3148.439005	3060.735794	2547.727115	2642.312621	2666.511405	2542.701511	2969.284979	3633.825686	5460.544521	5028.269897	5934.120867	5218.632202	4527.14305	4739.170212	4302.333311	4317.177417	4353.415574	4778.548155	4747.673718	6076.170472	6851.661548	8101.891129	8971.615158	11249.06894	11285.13844
Philippines	PHL	608	PHL608	2836.95166	3101.471168	3108.209342	3753.125631	3358.67836	4268.444686	4684.845447	4445.269087	4340.576407	4484.153525	4561.950488	4398.061597	4618.124058	5164.600921	4298.791926	3302.982047	4211.271412	4350.726142	5334.091734	4880.020329	9006.490223	8721.801191	9891.955994	10568.85664	13487.68764	14522.15571	18241.25156	20245.13371	16072.34958	15160.83141	14296.3106	13005.78614	15849.50352	14140.47312	14533.46406	14955.21255	13117.18652	14068.29414	15382.77201	17783.46715	19165.93885	18999.29755
Pitcairn Islands	PCN	612	PCN612																																										
Poland	POL	616	POL616	14841.8272	15940.65344	17042.7872	18946.38656	20428.8	22543.53344	24127.65312	25954.9728	26442.4672	23367.09376	22473.89312	17334.6272	19618.50624	19740.10624	19442.86477	17325.29643	18272.24994	18766.88186	19516.06189	19583.98278	13801.71795	12418.20669	11620.45492	10958.1267	11494.66956	12108.33799	12855.16079	15164.58786	16373.56802	17835.99087	18255.41071	14341.85931	13852.09863	14299.88232	14525.81292	14791.97332	15963.01017	20503.98972	21151.2177	18435.78585	19186.76897	23325.17753
Portugal	PRT	620	PRT620	2777.606268	3043.77424	3383.304933	3970.449804	3949.228777	4086.124289	4533.396323	5370.141984	6311.060913	6361.942154	7261.642938	7305.508111	8114.596572	7748.802492	6738.285336	6460.103671	6766.113744	7136.059734	6935.836344	8137.756212	8698.154613	8997.176541	9234.670877	9178.131191	9116.264951	9699.183683	10266.91464	12425.79557	13127.87559	14045.0712	14960.0575	15349.41814	13564.20564	11560.6485	11595.12798	8154.471558	7867.561218	8237.117824	7130.66643	5632.254491	4729.52291	4914.45059
Puerto Rico	PRI	630	PRI630																																1853.184	1882.368	1804.544	1921.28	1926.144	1879.936	1685.376	1623.36	1133.312	847.552	871.872
Qatar	QAT	634	QAT634	309.5328	309.5328	330.734368	171.952128	233.1519683	202.3514434	484.116566	523.1223634	552.778794	478.9049457	508.3306476	733.0770985	899.3207388	712.1644861	665.2056596	458.4586012	456.4438497	454.4290982	462.7017068	526.3588301	597.7054607	709.1943964	1015.621557	1301.075417	1198.657271	1113.687617	1030.580311	1055.941322	1436.374334	1491.745812	1647.478047	2001.068239	2648.396787	2572.682284	2977.986591	6229.374692	5600.701306	6018.580936	9360.238907	8419.01434	6885.995915	6665.361501
Rep Congo	COG	178	COG178	2.108220544	0	33.88106387	2.569507509	24.12580561	34.02398096	28.96284405	56.19205454	18.96184678	34.81488645	99.15903665	136.8198487	143.5334607	133.6608328	299.0847103	184.9297822	269.4388322	217.2046313	213.4645105	263.3013496	196.4751488	184.3689479	171.046747	141.9165462	148.6221308	122.4423864	99.1761617	125.765937	146.2757122	166.7854875	193.3752628	299.005038	331.6748133	364.3445885	397.0143638	441.8441391	462.3539143	519.3436896	611.1852196	650.8615267	275.0468187	1012.435721
Reunion	REU	638	REU638	199.7997343	146.5521741	158.0386609	193.1952394	263.3257242	171.3700434	201.8631124	134.346247	157.613678	180.881109	220.0898628	150.2195206	223.8921185	257.6481533	168.5665821	302.3665703	270.4888336	333.7750879	367.5049871	418.2806236	401.9902802	411.706958	441.1208684	304.5240863	370.2953436	474.484945						486.4	364.8	364.8	376.96	389.12	425.6	486.4	486.4	486.4	486.4	486.4
Romania	ROU	642	ROU642	9902.66624	10385.74656	11224.78656	12000.81344	13641.30688	14038.1728	15948.3872	16907.9328	17898.41344	19007.18656	19022.66624	17969.16032	18272.05376	17020.68032	17079.2672	14912.58624	17322.4672	17421.96032	16988.21312	13828.11487	10161.25228	5377.633439	4848.33542	4763.370017	4415.748245	4751.752536	5264.403193	5230.34681	5656.859666	5218.007567	5175.398134	4597.058009	4971.60688	5770.376204	6175.902974	7233.389338	8814.501579	12571.17864	14164.65413	9877.413342	8884.431858	9363.565649
Russian Federation	RUS	643	RUS643																							75027.2	60678.4	45235.2	44384	33271.25453	31876.89632	30237.84896	32333.21593	37006.95074	36153.0917	43709.00659	47523.94676	52964.16364	55861.5418	63470.0598	73571.67912	74280.80698	52183.97729	59853.43793	70118.79762
Rwanda	RWA	646	RWA646																		84.01344	70.60096	82.688	72.96	72.96	72.96	72.96	12.16	12.16	18.26191597	19.50766784	78.57595859	85.9147399	94.85200672	120.1991935	128.8980441	147.8698779	138.2870038	174.3616758	206.3710664	235.1206066	328.2034634	311.1524123	369.2002991	440.5832699
Saint Helena	SHN	654	SHN654																																										
Saint Kitts and Nevis	KNA	659	KNA659										9.095994944	4.547997472	0	13.10788902	0			0	17.549312	18.7117018	19.87409161	21.03648141	22.19887121	23.36126101	24.52316685	32.63645869	19.23671264	32.3262121	22.85718605	27.59359482	32.29344333	59.6562681	51.59029446	41.98610515	42.11986394	50.07806835	38.6541776	66.45505056	48.52772794	64.77585549	55.78562944	33.31685933	27.78153248
Saint Lucia	LCA	662	LCA662				29.68799917	15.30673926	16.47961382	16.93581325	16.0030768	20.340032	14.483776	26.420032	26.32456627	17.989504	19.0886537	21.71315987	24.25619405	38.950608	37.05817882	51.12075917	89.56882842	64.83746048	69.27695853	72.26865901	64.28027955	85.29516237	72.59678566	65.77836237	66.84411341	77.54342502	93.72795699	96.96363571	66.71692467	34.1402032	52.34356877	75.64836928	68.57153626	114.2217498	92.89635405	99.18328442	91.76079954	84.33831467	76.91582979
Saint Pierre and Miquelon	SPM	666	SPM666										1.473715392	1.498568	2.011264	2.5133808	2.487936	2.516056	2.267916	2.019776	2.625648	3.23152	2.790947392												0	0	0	0	0	0	0	0	0	0	0
Saint Vincent/Grenadines	VCT	670	VCT670							11.45306867	12.4890189	13.52314512	14.55727134	15.59139757	18.94242146	22.29344536	25.64446926	28.99549315	32.34651705	35.69754095	39.04856484	42.39958874	45.75061264	49.10163653	52.45266043	55.80368433	59.15470822	76.83957018	57.14179533	63.99216051	70.8425257	81.3003008	75.89349786	77.06303936	174.509646	80.06956288	78.96017933	81.33730246	65.99229933	84.42812762	101.7660161	97.74525498	74.58197498	62.17668224	67.33621645
Samoa	WSM	882	WSM882	5.561022144	8.119788928	13.21741536	7.115358336	14.63590246	15.36975846	7.778403008	8.745317568	14.18457434	12.44235763	12.42048058	12.39860352	11.2270313	24.14883584	22.65522009	21.16160433	19.66798858	18.17437283	16.68075707	15.18714132	13.34369818	14.623941	15.55435644	16.48477187	17.41518731	18.34560275	19.27601818	20.20643362	21.13684905	22.06726449	22.99767992	23.61584723	25.76915706	32.44311347	19.59414854	38.8979017	22.00651866	30.11733472	27.98772474	29.49109229	33.29255149	37.659064
San Marino	SMR	674	SMR674																																										
Sao Tome and Principe	STP	678	STP678																														16.74129702	9.221077568	23.15383776	13.81742867	17.8821385	20.68796608	13.0587383	25.32782931	24.77437056	16.75958931	15.7591472	26.12453306	24.04657024
Saudi Arabia	SAU	682	SAU682	822.45376	856.7328	1108.77312	1175.09376	2015.187098	2154.942332	4176.058341	7934.246296	10428.25651	10497.92706	16378.06912	17257.07819	20979.09751	28356.69429	23196.97046	16234.38483	14299.01072	12519.64428	13793.50185	13630.18852	12848.62096	11698.6588	16927.67455	21003.5245	20377.22354	19688.588	18509.05951	16848.99528	16919.29905	17236.43205	18236.73662	21925.66037	25127.35204	27660.77381	29641.15975	30930.0342	30834.99447	32356.48812	34827.25171	42752.6217	49155.31891	56623.4887
Senegal	SEN	686	SEN686	209.3317552	225.5975573	335.6394931	297.8098596	294.2662763	315.5299126	400.5035256	385.9961787	443.0899724	473.6498667	472.1890068	454.9767372	436.7855338	466.1156105	445.7112871	465.1066437	399.3820003	451.5859662	474.2972104	461.4404545	557.4289774	604.5383897	732.2031009	719.0169404	712.768173	937.5641097	1178.168046	1161.515515	1429.010412	1606.788227	1938.562502	2195.994993	2199.675788	2611.941	2776.315314	2904.390327	3142.233589	3662.75147	3230.578872	3193.699037	3513.976217	3124.562134
Serbia	SRB	688	SRB688																																										
Serbia (and Montenegro)	SCG	891	SCG891																							2623.99424	1419.708272	2005.374304	2056.000336	2623.426368	2741.177728	2842.054656	2007.551552	2796.542198	3250.760549	3103.804726	2911.671085	3282.545444	2648.503904	2461.499267	2733.154108	2924.618659	2592.237408	2466.196565	2527.209783
Seychelles	SYC	690	SYC690		0	0	27.16724941	0	12.46547136	13.97106906	12.13995789	11.86509933	2.657019584	0.026676608	26.84748275	20.08387795	23.60058278	12.97042387	21.070848	11.33718022	23.1190784	25.79910349	25.37968077	19.91051526	27.5345641	25.30261555	33.06007296	32.51706086	29.08054029	35.09257562	50.6051472	58.31409837	61.51706061	83.01494106	60.99696525	75.14907482	31.09443206	45.51991302	35.92292	53.10288294	62.86632691	45.0337769	43.60266589	42.17155488	26.81825862
Sierra Leone	SLE	694	SLE694	36.48	39.8848	129.4333455	147.6765947	128.4208212	144.8343747	131.8323092	125.0760729	118.2951274	111.5141819	104.7332364	97.95229096	91.17134548	84.3904	87.7952	93.87695671	99.95871343	106.0404701	112.1222269	118.2039836	124.2857403	130.367497	136.4492537	142.5310104	148.6127671	154.6945239	230.3314806	99.24843729	162.725394	165.4023507	135.2473074	186.5642641	226.9372209	258.1388914	266.2365619	261.5662324	337.1519028	353.5183733	361.9808438	340.4081143	419.3985848	431.6306553
Singapore	SGP	702	SGP702	1789.746843	1818.70542	2468.71793	2661.116174	2715.526009	3091.469467	3463.851956	3213.427165	3211.931135	3165.518502	4037.817787	4547.300623	6022.030101	7666.429983	7271.861777	5336.733308	4674.1166	4093.842236	3817.279107	3764.596539	4502.415376	5412.299478	5875.434771	7859.139853	8690.95627	9214.613419	10529.74807	11464.00518	8921.529441	6745.167041	5783.29779	5196.316375	4272.292201	4490.987222	4111.254628	4006.458908	3830.665133	4903.988482	5589.512891	6045.453114	5621.077461	5926.386807
Slovakia	SVK	703	SVK703																								3040	1103.215821	1395.350397	1682.521197	1898.94745	3993.754483	3892.875787	1979.301712	1675.931039	1895.21154	2088.442081	2231.254377	2587.820025	2673.158745	2973.976673	3223.418543	2240.81921	2313.636361	2417.148991
Slovenia	SVN	705	SVN705																							1011.461514	792.8292081	996.2193574	1080.441507	1195.380016	1231.705778	1300.036184	1444.5696	1562.453362	1557.227825	1425.256574	1821.361706	1623.053906	1406.28977	1636.630873	2197.117089	1917.206686	1506.018374	1228.599033	1081.818227
Solomon Islands	SLB	90	SLB090	7.864579712	6.47056096	5.598138112	8.428866944	6.80556896	10.06455475	5.637653248	3.358592	6.78528	10.095232	8.976512	11.275968	7.269248	8.7856	8.58496	9.137024	11.206656	10.7008	11.131264	10.9279488	10.7246336	10.5213184	10.3180032	10.114688	9.9113728	9.7080576	9.5047424	9.3014272	9.098112	8.8947968	8.6914816	8.4881664	8.2848512	8.081536	11.9450112	12.69559146	13.44617171	14.19675197	14.94733222	13.91825453	12.88820403	17.12640483
Somalia	SOM	706	SOM706	20.21114208	83.19873946	66.73734374	0.051784576	89.962112	119.6715796	95.61150573	77.37553434	0	0	64.07022771	73.64498739	46.47932851							60.8	48.64	12.16	30.4	30.4	30.4	30.4						0	0	0	0	0	0	0	0	0	0	0
South Africa	ZAF	710	ZAF710	7007.47968	7135.70688	7443.02656	8363.86688	8896.69376	8744.14656	8588.27968	8009.01376	8315.22688	8408.0928	8773.9872	9863.97312	9761.16032	9622.98624	9976.7328	8571.69344	8182.57344	8206.89344	10318.68416	9764.48	9498.176	9031.232	8546.048	8944.896	9612.48	11030.336	10944	11552	10625.408	9810.688	8941.791637	9501.084865	10072.07146	10737.76652	13904.34053	15406.27809	16137.46854	17919.48533	16990.59702	14174.10415	11870.73972	12887.8335
South Korea	KOR	410	KOR410	5870.407723	6943.698217	6044.06515	7590.883523	7879.05001	7964.056208	9604.090401	13801.18509	16093.36261	14787.25145	10962.22873	11166.84573	15669.74768	22081.69151	21252.69992	19543.93576	22567.6395	26807.61216	30958.54162	35311.53186	43444.14305	49216.90145	55760.09379	53731.3934	60292.53725	66776.42902	74090.50956	73511.62375	50139.55038	53441.49109	57450.33348	60397.5243	65315.81423	69357.74457	63090.7751	56680.58626	56079.9436	59248.7653	57466.25762	56343.68118	49471.81223	47469.71306
South Sudan	SSD	728	SSD728																																										
Spain	ESP	724	ESP724	20510.70126	20636.15197	22442.63717	26157.72261	26910.70699	24995.58431	25134.87285	25065.62441	25005.746	22647.54368	22135.90964	23878.46559	21901.52552	22043.84824	17934.74794	19788.1567	22603.92614	22950.80484	25925.27866	31106.5588	33909.37242	31496.659	31464.08903	26308.90174	26903.57002	29773.67828	27466.07014	30467.09674	38894.62968	44890.84653	49806.76309	55734.63974	58873.81608	62685.21416	65188.33098	72106.80087	78950.80906	81967.20604	57095.3073	36004.64397	28889.59562	22840.13478
Sri Lanka	LKA	144	LKA144	396.85376	469.81376	487.8584011	492.5004872	512.6222532	453.0911675	518.8738819	433.268811	709.3540171	787.5162852	956.7334456	833.3267383	965.0118362	885.2253046	921.6567375	1117.986279	1216.606682	1306.321281	1084.620269	1159.178887	1232.6682	1336.738203	2025.805712	1980.688273	2464.153299	2613.969233	2842.825166	3075.3291	3152.185033	3463.728966	3570.533392	3815.961818	3602.136679	3970.004302	3701.328475	4730.999995	5415.864722	5976.347779	6201.661853	5429.04052	6240.065921	8671.786851
Sudan	SDN	736	SDN736	192.947584	234.641792	194.052928	260.969408	371.42112	356.855872	237.41792	332.376576	412.802816	300.3824	334.513088	428.3785503	345.986048	441.47488	488.323712	419.4604257	551.1573949	580.053724	726.8655732	862.2470223	1006.882231	1134.493441	1355.73665	1171.350893	821.3131715	593.897153	604.3288279	523.8522941	616.6635622	654.9967073	718.3263582	1311.923936	1921.877666	2211.455266	2492.300391	2754.782174	2234.366701	1668.206598	1317.360799	1530.174164	3094.682976	6601.994989
Suriname	SUR	740	SUR740		59.69344	121.6	127.7212516	185.856981	164.9331797	184.9034585	175.0330972	190.577136	189.5470947	195.1442535	194.1142122	191.977611	192.0541297	158.9581684	155.7150072	152.4718459	149.2286847	145.8517634	142.7423622	139.4992009	136.2560397	133.0128784	129.7697172	126.5265559	157.8905472	123.433086	253.8280735	256.0856893	188.6922455	121.2988017	131.0444665	133.9000552	135.3941009	93.02145978	108.813518	140.3118554	124.4136635	142.3320546	362.0617054	407.2053224	351.9738168
Swaziland	SWZ	748	SWZ748																															118.740227	286.4415972	851.7432419	230.9205292	44.81482758	52.40061133	37.29458259	76.19836608	0	0	0	0
