Country	ISOAlpha3	ISONum3	AlphaNumISO	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011
Maldives	MDV	462	MDV462																										187.6586894	212.5830645	177.0240817	221.8122528	228.2321324	240.1135225	254.5647356	249.9363333	259.4722513	334.1920329	382.0280808	491.7447225	573.2399659	647.859028	409.1120332	409.7612586	404.6994809
Mali	MLI	466	MLI466	8.853311496	44.52044935	23.94833374	16.34196083	8.73558791	53.56747259	57.83339576	142.4429186	103.6312049	45.52691798	80.50006486	104.219709	127.9393531	170.8945524	213.8497516	256.8049509	299.7601501	342.7153493	332.0215796	321.3278099	385.8454609	458.2838579	530.7222549	603.1606519	675.5990489	748.0374459	820.4758429	783.2096162	956.360003	821.427372	1245.235741	1451.177868	1351.006281	1555.686191	1944.621183	1752.774784	1763.515125	2105.383192	2614.88667	2985.462564	3356.038457	3646.938986
Malta	MLT	470	MLT470	356.9472889	353.8746698	320.5550258	327.438478	277.1355494	321.3389459	358.9324664	359.094235	392.3053835	407.8659841	427.8573806	463.2476092	536.0453777	586.8774559	631.9478932	547.4162934	496.482688	497.5298448	562.8053968	608.4474574	628.6947327	648.942008	650.1646946	636.5008171	610.6825155	646.1900648	684.0703902	608.208531	666.8901797	608.8207339	674.6668078	683.6621178	716.5188672	716.679923	746.698854	954.9306882	1052.415739	941.9692244	1099.97183	878.2032398	795.0509854	689.3816944
Marshall Islands	MHL	584	MHL584																																										
Martinique	MTQ	474	MTQ474	230.1986698	255.5983749	141.5388873	268.5965363	257.8721722	172.0600115	261.4788596	255.6548179	253.9766745	61.95176496	4.540427936	296.6517579	286.6037294	283.7794577	231.1951437	266.6578257	278.4104419	499.3448547	410.376132	440.5691352	527.1121593	523.4286231	554.5061585	436.9636682	452.3283177							1501.144	1331.66	1452.72	1404.296	1404.296	1404.296	1355.872	1355.872	1355.872	1067.7492	1043.5372
Mauritania	MRT	478	MRT478	79.4062805	52.57234849	77.86167596	93.65103489	109.4403938	125.2297527	141.0191117	156.8084706	172.5978295	188.3871885	204.1765474	365.2379063	235.7552652	251.5446242	267.3339831	283.123342	298.9127009	508.3980599	547.9393908	564.1887777	579.9781367	632.0854956	689.0352545	1426.342213	1454.237572	731.5004013	765.9804006	730.4756133	791.8188259	804.7380386	866.0812513	1144.047723	1414.393353	1299.294815	1918.392469	1347.351078	1751.711833	2435.582281	1502.154822	1980.604069	2683.054155	2706.943387
Mauritius	MUS	480	MUS480	157.2496764	199.0008492	225.8640632	317.8260816	365.8965864	468.96278	534.8953682	593.8421649	713.3799177	716.733642	720.0764708	723.4192996	726.7621284	730.1049572	733.447786	736.7906148	740.1334436	743.4762724	746.8191013	956.754109	1049.437219	1142.120329	1234.803439	1327.481706	1357.086668	1405.894999	1454.69353	1435.89789	1563.063749	1415.112755	1581.332747	1511.853941	1709.927132	1566.701472	1731.852403	1633.659859	1682.047839	1473.626474	1900.62388	1490.025474	1631.259826	1760.940148
Mayotte	MYT	175	MYT175																															145.5017622	107.7914802	118.350452	156.2148749	173.8774998	190.6547888	218.2402467	190.5445588		231.2410787		
Mexico	MEX	484	MEX484	17191.41648	17481.92648	20229.03268	23482.16721	25484.15947	27905.59476	29756.29341	28784.80284	31806.84441	36389.65741	39459.94301	44974.01314	46674.15382	36736.59468	35422.18747	39029.61863	38937.0506	43656.22292	43729.32761	44572.4019	63734.69218	72935.29422	78428.8264	80441.91274	89151.42967	61756.97839	59203.53026	67929.73589	72694.99024	78297.36012	90594.01193	86563.43668	91474.61155	93444.26122	99004.10837	106089.2111	114356.3471	114772.7205	108411.0672	104759.6011	98780.4786	98339.89413
Micronesia	FSM	583	FSM583																																		32.25727231	40.71278549	36.67283654	39.31483546		0.0495547	0.019534242		
Moldova	MDA	498	MDA498																					0	0	1694.84	242.12	224.2230537	226.5213754	101.3128695	295.3864	175.7452353	212.5971583	640.5374281	518.2836918	812.2954385	931.9283397	1504.127306	2108.163962	2139.054981	1737.701283	2170.872806	2074.618438	2649.385118	2709.081543
Monaco	MCO	492	MCO492																																										
Mongolia	MNG	496	MNG496	233.306832	231.10354	341.171292	354.366832	413.807292	385.188708	396.205168	220.111292	402.790832	444.629168	429.206124	508.452	849.623292	814.394832	341.171292	365.383292	484.24	1320.64354	1208.05774	1242.0756	1067.7492	549.6124	322.0196	198.5384	208.2232	263.9108	260.4323467	270.5692816	263.6468892	257.8677076	222.6656023	164.024194	462.2780381	599.8832224	468.8696486	694.4152889	929.4452611	1432.564527	2099.839286	2464.464044	3126.896403	3825.646762
Montenegro	MNE	499	MNE499																																0	0	0	0	107.58096	1114.323524	1508.855546	1975.924618	1294.316364	1128.578208	976.0594049
Montserrat	MSR	500	MSR500						0	0	0	0																					0	0	0	0	0	7.680048821	26.19334302	7.968789027	22.49358235	18.76667278	10.44554104	8.944633107	7.443725174
Morocco	MAR	504	MAR504	3464.278622	3777.642728	3861.189242	3950.629344	4164.374934	5455.783903	7302.261211	9724.753195	9104.470995	9254.831072	8708.986248	8819.836825	9053.398825	9140.201687	8776.533084	9047.876562	9164.797685	9323.109881	10313.73068	11303.85006	11635.0788	16007.49986	18078.66246	16927.11122	16564.80796	16232.31401	16973.11846	18577.46846	19089.93557	19367.02279	20414.57368	22937.08308	22861.54584	25105.22813	27056.59124	28037.38579	30313.54869	35002.77186	38781.49572	41130.85153	40012.8755	39450.408
Mozambique	MOZ	508	MOZ508	1500.361324	1427.727544	1578.037988	1961.679476	1284.545552	885.551064	561.914444	903.131568	864.106764	746.211248	632.042032	659.113396	981.111132	1043.014172	1151.510492	1091.743292	1091.743292	176.093876	166.94174	181.59	191.2748	193.696	72.636	48.424	145.272	145.272	435.816	532.664	619.6355015	735.661403	944.8547076	1400.754356	2001.555783	1643.116505	1699.811167	2609.791742	3468.926598	2371.293284	3370.675493	3342.350066	3565.829439	3752.990813
Myanmar	MMR	104	MMR104	407.4615592	484.1393168	521.4537738	464.9284192	398.9872963	450.1388229	518.8054846	658.3882893	627.3233246	966.024024	961.3501393	800.4120067	870.601626	854.9112813	804.0409007	1213.174308	1113.879927	1012.358043	920.0609301	1034.727993	1104.021769	1164.149789	1304.652812	1287.039313	1593.866615	1845.006317	1953.295218	2117.27172	1889.013821	1960.984723	2231.494025	2281.674126	2691.402428	3081.761129	3082.306631	3263.231533	3440.524634	3713.939376	4014.955797	4138.014019	3946.316241	3956.001041
Namibia	NAM	516	NAM516																						47.81376	35.86032	95.62752	83.67408	96.23776	192.78064	313.84064	446.85408	520.10032	1083.982474	1226.015068	1056.959727	987.0868032	904.9410559	1420.1236	1721.758511	1966.473469	2537.675313	2087.680129	1294.442834	1186.117904
Nauru	NRU	520	NRU520																																										
Nepal	NPL	524	NPL524	0	0	0	0	0	24.212	72.636	101.254584	88.034832	52.830584	98.746172	110.699612	169.2005	205.67106	154.411908	100.949464	773.6651724	403.1532488	709.5053497	858.1961947	730.8702397	376.8732502	533.9407112	722.6363322	836.1221932	874.5508542	842.7647152	639.2259361	796.1408371	832.1482981	868.1557591	2830.880871	4903.017663	6866.047894	6772.075216	6769.507777	6772.993339	6501.39722	6552.391422	6519.864103	6486.896711	5718.066901
Netherlands	NLD	528	NLD528	24362.30987	25582.37726	25015.46819	24362.67247	23060.7123	22065.75421	22534.36106	23574.39964	24188.29379	24076.76561	23273.01477	20470.15327	18021.257	19588.98044	20227.59142	19889.01702	21681.69637	21132.51424	22859.02641	23029.38317	23684.60741	22143.63911	21620.73268	18127.50468	20642.74393	18923.67598	17432.59447	20560.12736	16431.67014	18175.6963	17377.12451	19640.85532	18315.67098	16251.16055	16598.36351	16538.53091	19633.13595	17908.84917	17953.53826	14602.6442	12920.52766	15398.29665
Netherlands Antilles	ANT	530	ANT530	176.1132456	170.0142428	162.8039092	158.092254	139.2577392	193.3158716	193.599152	176.0139764	171.9257802	167.837584	157.80171	160.0970076	202.4704288	258.572054	164.82319	148.1822824	160.58609	197.3060092	122.3529208	156.857442	175.452258	191.492708	181.9313892	117.1294046	340.6894926	203.5525115	212.1508222	220.7491329	229.3474436	237.9457544	246.5440651	255.1423758	263.7406865	272.3114827	220.9088583	169.5062339	145.8617414	140.9930253	226.0579021	0	0	0
New Caledonia	NCL	540	NCL540						127.423502	103.5292312	82.88397354	76.43166439	100.2749665	116.4233415	105.1412492	105.7433459	63.55723847	73.59922279	83.64120712	93.68319144	103.7251758	113.7671601	123.8091444	169.7114487	179.7534331	201.7488574	211.7908417	233.786266	243.8282504	265.8236747	275.865659	285.9076433	307.9030677	231.5974005	467.9034963	474.5773817	494.5997248	574.9188444	539.6660055	547.2880708	674.0178888	748.9981619	714.4424202	783.9654882	767.7194342
New Zealand	NZL	554	NZL554	4174.283564	3286.669263	3332.242244	3766.838481	4172.504182	3690.448447	3923.380703	3789.721139	3496.530497	3023.615961	2848.381992	2677.164791	2445.806718	2851.84545	3370.022258	3636.400362	3541.193406	3750.909416	3590.421615	3284.671708	3103.243806	2120.08962	2531.288304	3105.764104	3870.528398	3889.092699	4290.491422	4132.889658	4129.837945	4035.663497	3994.863372	3695.87455	3640.063125	4827.281305	5111.013788	4947.472579	4663.270821	4637.361435	4511.492557	4323.422173	4627.353782	4421.153106
Nicaragua	NIC	558	NIC558	340.2513953	279.5651049	321.4522082	480.9036778	673.3790822	547.0975996	615.5133446	651.0770436	524.2889835	205.3890525	433.646598	502.869888	318.8296976	244.0364884	244.4955451	335.9293095	386.7807839	366.1347514	284.0177229	725.2846592	616.6190102	622.8375249	815.1244923	749.5214586	879.7973143	1039.917901	1030.038427	1196.648346	1251.796	1284.846491	1957.105862	1878.462771	1663.001576	2232.153385	2170.911721	1933.34383	1811.1434	1892.137869	2009.891417	2032.017446	2036.914187	2513.029966
Niger	NER	562	NER562	72.74688128	72.64498507	79.45576741	181.6064714	56.88338952	61.65161848	87.96027276	127.3292575	174.5942525	246.5667436	289.3638619	316.7379362	312.6189958	306.2967633	299.9745309	293.6522985	287.330066	285.4144176	245.9459572	241.2943527	215.6025203	211.7014878	227.1700554	220.847823	216.9467905	210.6245581	197.6070491	215.5610945	215.1632187	256.052379	281.886428	306.6344817	372.1157291	373.8419043	506.038652	592.0259526	607.4738696	628.9283746	689.4880537	661.6206833	753.4537292	827.8834098
Nigeria	NGA	566	NGA566	2534.679203	3977.95019	4425.521658	5033.903342	5298.307582	7517.358747	7839.535686	15179.90867	15615.86683	16313.77462	17148.03672	18563.36262	21535.02695	21834.55812	10601.67812	9906.234036	9975.610658	11069.30275	10536.98381	11234.53763	11690.23778	13185.88721	12948.13975	12749.05245	10448.95955	10670.28521	10677.03943	9297.876515	13388.11208	10462.93325	9278.166558	9847.506829	11038.9243	13727.71064	13690.07079	15274.0247	19267.9455	27228.85361	37556.62714	28347.02915	32706.50589	32928.85381
Niue	NIU	570	NIU570																																										
Norfolk Island	NFK	574	NFK574																																										
North Korea	PRK	408	PRK408	9728.817416	11665.77742	12766.33388	14086.97742	14527.2	16948.4	16948.4	16948.4	16985.80754	19409.21083	19409.21083	19409.21083	19369.6	19369.6	19369.6	19369.6	19369.6	21790.8	28554.03481	38739.2	38739.2	38739.2	41160.4	41160.4	41160.4	41160.4	41160.4	41160.4	7747.84	9684.8	11137.52	11694.396	12880.784	13413.448	13631.356	13800.84	14914.592	14841.956	15531.998	15495.68	15495.68	15495.68
Northern Mariana Islands	MNP	580	MNP580																																										
Norway	NOR	578	NOR578	6500.47087	8202.780476	6735.161937	7875.546504	7955.88187	7143.610316	7193.118185	6804.95287	6877.119444	6474.440817	6928.615052	6293.038113	7303.242385	7135.648309	7123.771874	7672.798472	8141.492548	8159.419895	7100.948779	7091.981778	6301.547138	6856.002405	7786.282217	7015.531869	6771.287838	7916.22259	8375.169453	8524.992252	8565.304973	8234.420334	7900.19384	7518.814805	7263.150161	6811.444156	8292.710445	9254.028716	9241.387651	11026.0646	10449.36446	8819.742135	9091.773613	10204.92005
Oman	OMN	512	OMN512	0	0	0	0	0	0	0	949.71109	1490.982243	1265.423019	2308.220936	2819.251698	2689.166906	3615.1079	2854.933352	3011.309991	1331.62584	2383.118092	2197.358628	2500.182428	2752.229019	3145.371572	3412.049038	3744.205432	4156.636819	3851.706029	4590.51445	4597.604256	4548.544899	3087.784539	2471.090633	3527.126968	4150.999925	6604.370029	5676.349267	6248.622561	7123.135953	7945.366377	11090.76379	9870.306345	14158.87058	15297.24042
Pakistan	PAK	586	PAK586	6237.882832	6358.942832	6537.24	6975.259292	8366.33554	7569.542832	7494.446893	7782.719807	7952.885356	9954.158558	9149.59949	9855.777294	12478.9275	15627.40347	14659.36996	15932.70817	15042.23258	18613.69252	19231.39363	18805.56535	19379.37813	20557.00574	20257.23272	22821.02562	22160.4205	22601.97833	23325.8718	23725.93689	23740.47395	25429.8789	26176.25316	26543.24828	27407.39984	31352.26483	37564.04956	38425.65829	48051.25697	54844.33728	43651.81277	46403.00072	50128.64109	57871.35547
Palau	PLW	585	PLW585																																										
Palestine	PSE	275	PSE275																					23.90688	23.90688	23.90688	23.90688	35.86032	35.86032	35.86032	35.86032	35.86032	35.86032	35.86032	35.86032	47.81376	47.81376	47.81376	35.86032	27.492912	2634.452104	2255.781238	92.041488	2836.752101	210.380544
Panama	PAN	591	PAN591	604.1412718	806.1293879	881.9029217	1068.015542	989.9124067	779.6589942	778.7590099	630.1805902	690.6333151	1022.078022	1378.762248	1268.727343	866.539095	812.734703	749.4920642	755.0460874	835.8690252	864.4415251	491.6941702	416.29492	735.4565041	737.9755496	619.1909813	1534.250075	1880.47536	1548.975319	1604.666077	2014.503656	2806.866734	2496.873824	2665.478462	2130.087168	2341.034291	3765.706979	4083.306728	4051.100932	4255.046215	4483.77259	6906.822796	6300.32234	4629.906539	2515.286544
Papua New Guinea	PNG	598	PNG598		0	0	0	0	0	0	39.62439072	79.24878144	118.8731722	158.4975629	198.0977416	197.3685052	194.1403193	188.7517032	140.9123134	240.7100874	322.8876365	405.0651856	487.2427347	2485.634706	2601.048397	2716.534993	2831.913103	2941.287311	3050.66152	3160.035729	3269.409938	3378.012462	2206.441099	1034.869735	6081.355429	1156.926838	3364.48015	423.9437669	1763.21833	3072.304476	4374.127022	5695.945048	7017.763074	8339.5811	9661.399126
Paraguay	PRY	600	PRY600	236.9523157	128.2669625	196.7245232	222.9665783	230.9115696	342.9874431	399.5819149	496.3664308	548.2284229	530.9088185	728.596752	666.7492365	644.651268	609.9342569	501.2576091	492.8434293	773.5210963	752.7187436	891.9449269	903.4628682	898.3153607	894.196103	854.9644264	1261.189067	1403.490931	1600.85615	1574.53779	1741.82322	1858.755781	1814.436594	1685.800299	1456.884439	1123.3492	1541.942723	1438.332972	1565.201787	1844.824211	1852.316651	1929.148983	1878.767063	2270.950177	2673.009397
Peru	PER	604	PER604	2603.487155	3485.218823	3834.308563	5606.434884	4163.80724	4623.363721	4964.592429	4714.513785	4151.25386	4087.482634	3590.841494	6595.450578	6201.590705	5593.159118	4730.501518	4281.607791	5364.38044	6268.9149	6094.287421	5072.826391	5261.157334	5309.339979	5062.819818	5912.198019	7235.377263	10872.59079	10011.88082	11815.53737	10390.91471	9014.077922	9436.249109	8566.45511	8596.011482	8668.165944	9514.655257	9453.180597	12098.37496	13642.46952	16131.82467	17863.54821	22398.22839	22470.04704
Philippines	PHL	608	PHL608	6090.983989	6581.813334	6834.298638	8369.42558	7273.244914	9299.859324	10200.68319	9592.170445	9443.482121	9717.407726	9776.683173	9501.949513	10075.38254	11501.95378	9291.709275	7073.639851	8909.833188	9146.725109	11028.08317	10190.77524	18186.98489	17591.3098	19701.14602	21043.84515	26855.58332	28915.33175	36320.492	40310.45866	33277.19462	30187.01071	28782.41356	26900.14932	32705.76867	29665.07145	30518.71868	31035.16208	27685.65912	29686.44308	32398.78678	37190.24362	39715.22821	39514.34859
Pitcairn Islands	PCN	612	PCN612																																										
Poland	POL	616	POL616	36974.92178	39533.37159	42325.52242	47574.13385	52223.18304	57282.56199	60926.8229	66107.22654	68368.85714	61050.08043	60526.72338	46731.71122	51518.25365	53601.20341	52351.92124	47645.50087	52041.21985	52057.86193	53488.47273	51984.76184	34864.0963	31091.99097	29836.94089	28170.18906	28185.27854	27612.82089	33055.09401	38275.01568	39941.12506	44048.32613	46831.85143	37282.35146	37729.63932	38298.48679	40995.58809	43318.56097	49236.266	57560.68764	57869.21311	55618.17489	57029.79714	66716.2249
Portugal	PRT	620	PRT620	6391.190687	6885.302319	7633.068777	8838.004064	8676.216088	8924.884383	9911.083488	12007.46703	14191.73748	14376.72214	16466.96894	16554.30969	18380.46255	17389.14754	14875.04374	14739.5215	15623.75291	16814.58991	16690.85055	19657.78046	20725.78628	22301.35643	22774.23578	23594.02689	22598.24276	24798.85226	25331.59983	32200.17701	34494.60948	34862.53486	36505.07936	40101.35434	35028.69795	29855.98786	30426.68507	24807.13501	21952.75551	21995.28696	19385.79424	17059.71783	13612.69763	13789.6555
Puerto Rico	PRI	630	PRI630																																3689.9088	3748.0176	3593.0608	3825.496	3835.1808	3743.1752	3355.7832	3232.302	2256.5584	1687.5764	1736.0004
Qatar	QAT	634	QAT634	616.31646	616.31646	658.5312926	342.3770496	464.2331789	402.9056865	963.9334125	1041.598574	1100.648039	953.5564592	1012.146516	1459.643315	1790.654089	1418.003827	1324.503243	912.8453662	908.8337574	904.8221486	921.2938918	1048.042763	1190.102353	1412.090027	2022.22279	2590.595229	2386.668573	2217.483929	2052.007441	2102.504219	2859.991396	2970.242566	3280.323887	3984.363832	5273.271629	5122.515088	5929.52396	12403.4227	11151.65954	11983.70737	18637.34411	16763.25454	13710.83331	13271.52407
Rep Congo	COG	178	COG178	4.197716761	0	67.4612104	5.116193735	48.03733597	67.74577525	57.66845232	111.8850349	37.75528243	69.32056174	197.4373845	272.4245211	285.7921177	266.1345463	595.5130762	427.984296	560.3915021	444.4335826	448.939999	560.1244875	427.065608	402.9607284	400.3415289	342.3398493	355.6914623	303.5644911	257.2386825	310.1820738	351.0194652	391.8568565	444.8002478	667.0750792	732.1244705	797.1738619	862.2232532	963.4380845	1004.275476	1117.748867	1300.616229	1391.569895	655.2317473	2123.460373
Reunion	REU	638	REU638	397.8249314	291.8027335	314.6736889	384.6746001	524.3127001	341.2180502	401.9333616	267.4992872	313.8274976	360.1557081	438.2249802	299.1048547	445.7957215	513.0079841	335.6360269	602.047648	538.5752993	664.585726	731.7459497	832.8462549	991.665292	999.0589082	1093.485807	821.5054378	988.3241198	1136.010754	167.34816	179.3016	191.25504	191.25504	262.97568	1303.17632	1061.05632	1061.05632	1109.1752	1133.3872	1206.0232	1339.03664	1350.99008	1350.99008	1350.99008	1362.94352
Romania	ROU	642	ROU642	26416.08894	27432.94489	29282.87449	31114.91847	34142.26638	35243.26286	39548.77042	42260.21982	44316.05815	46165.15353	45897.13941	42950.79012	43553.88683	41659.92612	39899.88946	35227.16789	40109.20034	40151.9082	39443.66088	32912.46225	25133.16699	15130.2778	13825.36053	13184.02347	12844.49383	13788.44729	14653.80073	14131.75972	14443.09253	13150.91563	13998.44352	12508.21904	12676.2406	15039.67404	17120.16722	18132.00804	23431.80895	30840.0772	35758.07784	25392.79742	23869.88441	25672.59077
Russian Federation	RUS	643	RUS643																					42458.61888	92842.36848	235106.1582	192681.9613	149967.3278	149390.1345	115507.134	99934.64419	110304.0051	119125.0209	130402.3019	128796.7988	135544.8367	146056.4776	157628.7108	167580.4417	179322.1755	207479.3648	212344.8704	148312.5042	171603.0707	196823.9934
Rwanda	RWA	646	RWA646																		167.280708	140.574872	164.6416	181.13232	181.13232	157.22544	169.17888	60.07232	60.07232	72.22195729	74.70239679	192.3143586	218.8801813	236.6753379	287.1445884	304.46503	342.2401978	300.9261623	423.198623	456.5713726	494.8091422	772.9068275	662.2150807	842.7024765	1010.653855
Saint Helena	SHN	654	SHN654																																										
Saint Kitts and Nevis	KNA	659	KNA659										18.11120309	9.055601545	0	26.0993593	0			0	34.9427584	37.25721415	39.5716699	41.88612565	44.20058139	46.51503714	48.82852925	64.98305409	38.3025729	64.36531639	45.51136419	54.94211494	64.30006989	118.7826943	102.7223857	83.5993074	83.86563698	99.71136439	76.96504507	132.3198753	96.62445303	128.9763991	111.0757944	66.33781234	55.31632109
Saint Lucia	LCA	662	LCA662				59.11232203	30.47753051	32.81286266	33.72120973	31.86402101	40.4994124	28.8389132	52.6054124	52.41532883	35.8192328	38.00777001	43.2334726	48.29695479	77.5552731	73.78722249	101.7874853	178.3421442	129.0990619	137.9386283	143.8954582	127.9896487	169.832769	144.5487972	130.972509	133.0945455	154.398142	186.6234617	193.0660812	132.8412977	67.97718749	104.222244	150.6248616	136.534049	227.42903	184.9676418	197.4856647	182.7066183	167.9275719	153.1485256
Saint Pierre and Miquelon	SPM	666	SPM666										2.934341864	2.98382635	4.0046648	5.00443881	4.9537752	5.00976545	4.515689325	4.0216132	5.2279761	6.434339	5.557106764												0	0	0	0	0	0	0	0	0	0	0
Saint Vincent/Grenadines	VCT	670	VCT670							22.80441601	24.86711558	26.92618336	28.98525113	31.04431891	37.71660432	44.38888973	51.06117514	57.73346055	64.40574596	71.07803137	77.75031678	84.42260219	91.0948876	97.76717301	104.4394584	111.1117438	117.7840292	152.9966836	113.7760813	127.4159696	141.0558579	161.8785266	151.1129416	153.4416373	347.4693707	159.4279816	157.2190676	161.9522013	131.3984828	168.1064002	202.6281893	194.6223778	148.5015443	123.8011374	134.074381
Samoa	WSM	882	WSM882	11.07265363	16.16746131	26.3174392	14.16752106	29.141815	30.6030092	15.48772152	17.41296291	28.24316726	24.77420748	24.73064767	24.68708786	22.35434883	48.08319189	45.10922605	42.13526021	39.16129437	36.18732853	33.21336269	30.23939685	26.56888324	29.11799832	30.97056563	32.82313295	34.67570026	36.52826757	38.38083489	40.2334022	42.08596951	43.93853683	45.79110414	47.02194845	51.30944331	64.59808087	39.01427011	77.45032861	43.81758468	59.96717995	55.72687429	58.72025711	66.28941255	74.98365605
San Marino	SMR	674	SMR674																																										
Sao Tome and Principe	STP	678	STP678																														33.3339049	18.36025741	46.10203288	27.51213676	35.60545537	41.19219036	26.00149439	50.43070751	49.32870559	33.37032701	31.37832829	52.01703901	47.87956897
Saudi Arabia	SAU	682	SAU682	1637.602832	1705.85646	2207.698584	2339.750832	4012.476153	4290.745373	8315.02669	15798.02396	20763.89364	20902.61594	32610.67512	45573.213	58052.45279	74582.95141	62133.80415	46011.27148	40567.90493	35303.68027	39083.2393	36749.8852	34488.43867	32557.33104	45503.0499	54574.82502	52646.43957	48263.01777	47528.15128	44796.53193	45892.79026	47528.32856	51827.06734	61491.11875	71141.30855	79245.73196	86225.08864	92568.67734	96563.14597	101349.7757	114110.8152	127751.4996	142639.6938	153122.7917
Senegal	SEN	686	SEN686	615.2314179	544.8189721	859.5530176	855.9503774	801.0809234	640.2108613	809.4033876	780.5175418	894.1980463	955.0464147	952.1376698	917.8660026	881.6451625	940.0448183	899.4173942	938.035846	807.1702979	911.114576	956.3353526	930.7360292	1121.860545	1215.660964	1469.856522	1443.601315	1467.019599	1902.66149	2381.73242	2348.575258	2881.189275	3235.165957	3895.767828	4408.346403	4415.675303	5236.54416	5563.832884	5818.845401	6292.419502	7328.832243	6627.704623	6713.651703	7343.392536	6568.022984
Serbia	SRB	688	SRB688																					1410.50592	1004.08896	645.48576	765.02016	741.11328	442.27728	956.2752	1434.4128	1207.29744	657.4392	621.57888	872.60112	1063.85616	1159.48368	980.18208	832.75632	804.86496	2139.66576	2450.4552	1589.80752	1482.22656	1888.64352
Serbia (and Montenegro)	SCG	891	SCG891																							5870.169028	3209.317373	4399.354678	4488.203663	6048.339928	6880.46883	6866.164819	4654.712076	6189.825566	7345.250332	7243.898926	6956.965614	7516.118782	5273.484912	4901.136535	5442.033491	5823.262087	5161.451654	4910.48941	5031.973953
Seychelles	SYC	690	SYC690		0	0	54.09321075	0	24.82022965	27.81805296	24.17209378	23.62481784	5.290440639	0.053116286	53.45651747	39.98937936	46.99155513	25.8256499	41.9545536	22.57366839	46.03282288	51.3690702	50.5339499	39.64419371	54.82457779	50.38050393	65.82652027	64.74531888	57.90279946	69.87347375	100.7608408	116.1102755	122.4877526	165.2925784	121.4521811	149.6307072	61.91269647	90.63553735	71.52678775	105.7341284	125.1743016	89.66758275	86.81807126	83.96855977	53.39832877
Sierra Leone	SLE	694	SLE694	72.636	79.41536	257.7171186	294.041588	255.7010628	288.3823914	262.4937394	249.0412728	235.5396073	222.0379418	208.5362764	195.0346109	181.5329455	168.03128	174.81064	186.9201378	199.0296357	211.1391335	223.2486313	235.3581291	247.467627	259.5771248	271.6866226	283.7961204	295.9056183	308.0151161	458.6172539	197.6153918	324.0055296	329.3356674	269.2934052	371.4715431	451.8588809	513.9851018	530.1085227	520.8093436	671.3093645	703.8969453	720.7467262	677.7928671	835.072248	859.4277489
Singapore	SGP	702	SGP702	3831.354963	4183.069545	5525.135187	6015.803834	6446.883139	7470.360203	8068.376558	7593.658023	7710.21365	7522.173081	9498.093057	9747.513556	13556.47571	17153.41348	15782.0629	11940.9464	10681.36526	9645.50469	9130.695068	9109.471917	10817.6254	12999.86903	12989.65793	16975.30998	18619.60153	19351.47548	22065.69183	23937.86181	18887.44497	14566.00315	12662.761	11505.96494	9678.076822	10113.52451	9369.385384	9172.678134	8834.605351	10983.67268	12360.5864	13280.37082	12447.34208	13067.20258
Slovakia	SVK	703	SVK703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.95344	4315.19184	2569.9896	2617.80336	7306.78304	4010.899904	6013.70564	6643.935749	7133.305088	11554.00804	12116.83861	8831.30922	4520.367723	5184.09653	5281.95886	5434.827212	6754.417082	7247.079459	7511.347258	8533.966921	6278.659288	6208.484938	6617.799323
Slovenia	SVN	705	SVN705																					0	0	2013.939652	1578.616841	1983.590714	2151.286987	2380.143169	2452.472064	3604.568394	4119.466901	4300.39695	4116.667409	3841.943578	4686.418523	4263.672851	3732.457787	4561.65084	5629.831508	5251.798349	4337.446206	3557.956087	2978.81556
Solomon Islands	SLB	90	SLB090	15.65930954	12.88365312	11.14655592	16.78287224	13.55069372	20.03972037	11.22523523	6.6873544	13.510296	20.1008024	17.8732984	22.4517876	14.4739336	17.49317	17.093672	18.1928968	22.3137792	21.30656	22.1636648	21.75884016	21.35401552	20.94919088	20.54436624	20.1395416	19.73471696	19.32989232	18.92506768	18.52024304	18.1154184	17.71059376	17.30576912	16.90094448	16.49611984	16.0912952	23.78393184	25.27842601	26.77292019	28.26741436	29.76190854	27.71289298	25.66194046	34.10070015
Somalia	SOM	706	SOM706	40.24277731	165.6585427	132.8819545	0.103109223	179.1252184	238.2802867	190.3738303	154.0638518	0	0	127.5714106	146.635891	92.5458472							121.06	96.848	24.212	60.53	60.53	60.53	60.53						0	0	0	0	0	0	0	0	0	0	0
South Africa	ZAF	710	ZAF710	16296.79146	16538.95822	17174.77497	18721.39454	19842.08315	19657.87801	19347.5286	18313.67595	18911.4291	19335.40494	20314.96626	22616.74514	22328.3586	21802.21541	22291.40478	19338.41031	18503.85911	18241.49367	22912.50323	21665.57584	20991.89176	19572.05992	18617.95456	19926.10608	21171.6708	23923.06936	23954.37264	25176.92608	23104.85632	21375.07136	20553.45725	21702.93662	23353.83645	24810.80199	31115.82584	34441.0577	36016.47888	40138.45046	39508.17471	33577.461	29170.49125	30848.99565
