Country	ISOAlpha3	ISONum3	AlphaNumISO	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011
Mongolia	MNG	496	MNG496	4.818	4.7725	7.0455	7.318	8.5455	7.9545	8.182	4.5455	8.318	9.182	8.8635	10.5	17.5455	16.818	7.0455	7.5455	10	27.2725	24.9475	25.65	22.05	11.35	6.65	4.1	4.3	5.45	5.37816675	5.58750375	5.44455	5.3252046	4.59824885	3.38725	9.54646535	12.38813858	9.68258815	14.34031243	19.19389685	29.583771	43.36360659	50.89344218	64.57327778	79.00311337
Montenegro	MNE	499	MNE499																																0	0	0	0	0	19.80275905	28.19705655	36.60821365	22.53237825	19.10973335	17.6880267
Montserrat	MSR	500	MSR500						0	0	0	0																					0	0	0	0	0	0.15860005	0.54091655	0.1645628	0.4645131	0.387549	0.21571	0.184714875	0.15371975
Morocco	MAR	504	MAR504	71.54052995	78.01178606	79.73709818	81.58411829	85.9981607	112.66694	150.7983895	200.8250701	188.015674	191.1207474	179.8485513	182.1377174	186.9609868	188.7535455	181.2434554	186.846947	189.2614754	192.5307674	212.9879952	211.4652631	215.8369454	302.4287068	344.7064146	324.628568	308.5069412	301.3937868	320.1479708	352.5387208	363.368486	365.1409992	388.9955312	442.8156096	439.7745993	485.8618464	518.5069494	525.5959498	569.8031731	656.6836681	728.052844	732.6299854	720.6509826	706.0733191
Mozambique	MOZ	508	MOZ508	19.7275	21.091	23.4545	30.6365	23.318	14.091	10.8635	16.182	16.3635	13.682	11.818	11.6365	17.5455	21.0455	22.5455	22.5455	22.5455	3.6365	3.4475	3.75	3.95	4	1.5	1	3	3	9	11	12.79604125	15.1920825	19.51211605	28.9268618	41.33396215	33.9318624	35.10265915	53.8945924	71.6365149	48.96938055	69.6075395	69.02259347	73.63764743	77.5027014
Myanmar	MMR	104	MMR104	8.4144548	9.9979208	10.76849855	9.60119815	8.2394535	9.295779425	10.71380895	13.59632185	12.95480185	19.94928184	19.85276184	16.52924184	17.97872183	17.65470183	16.60418183	25.05316182	23.00264182	20.90612181	19.00010181	21.36808181	22.7990618	24.04076055	26.9422768	26.57854191	32.91480702	38.10107213	40.33733723	43.72360234	39.00986745	40.49613256	46.08239767	47.11866278	55.57992788	63.64119299	63.6524581	67.38872321	71.04998832	76.69625343	82.91251853	85.45378364	81.49504875	81.69504875
Namibia	NAM	516	NAM516																										1	2.5	5	7.5	10	21.6446835	24.3309373	21.3334885	20.13739805	18.44101305	29.08000495	34.56849395	40.3626307	49.93682705	41.63141188	25.9908829	22.2727768
Nauru	NRU	520	NRU520																																										
Nepal	NPL	524	NPL524					0	0.5	1.5	2.091	1.818	1.091	1.5455	1.5455	1.2725	2.2725	1.9545	1.591	14.9894972	7.58493575	13.66453803	16.73514032	14.1057426	6.795380188	9.792117777	13.68885537	15.78559295	16.33233054	15.42906813	11.22580572	13.97254331	14.4692809	14.96601848	55.00439267	98.04276686	138.5811411	135.1594221	134.6127031	134.1909842	133.5192652	132.5975463	131.9258273	131.2450205	115.1211305
Netherlands	NLD	528	NLD528	297.2315568	316.7495288	312.200972	320.196048	302.6896576	278.1932688	294.2885168	332.5520328	336.342928	330.3370264	333.4867944	292.6377496	261.5669064	280.8588096	272.8176552	262.61674	287.047888	275.459924	319.2600168	326.727632	337.7901184	327.9373152	314.176624	250.9248448	298.9172496	301.9254416	270.1458432	268.5766	266.7553028	281.2951359	288.2545983	311.552013	292.0849253	265.0024102	247.981219	248.2267179	312.3799989	282.6962838	292.9994355	239.351919	213.2544025	266.6442494
Netherlands Antilles	ANT	530	ANT530	3.6369	3.51095	3.36205	3.26475	2.8758	3.99215	3.998	3.63485	3.550425	3.466	3.25875	3.30615	4.1812	5.33975	3.40375	3.0601	3.31625	4.07455	2.5267	3.23925	3.62325	3.9545	3.75705	2.4188296	7.0355504	4.203546	4.381109	4.558672	4.736235	4.913798	5.091361	5.268924	5.446487	5.6234818	4.561970475	3.50045915	3.0121787	2.91163525	4.66830295	0	0	0
New Caledonia	NCL	540	NCL540						2.63141215	2.13797355	1.71163005	1.57838395	2.07077	2.40424875	2.1712632	2.18369705	1.31251525	1.519891434	1.727267618	1.934643801	2.142019985	2.349396169	2.556772353	2.764148537	2.971524721	3.178900904	3.386277088	3.593653272	3.801029456	4.00840564	4.215781824	4.423158007	4.630534191	3.0547522	7.68784025	8.0725116	7.99229235	10.6383538	10.15719985	11.05515098	11.45059245	12.25845535	11.5448476	13.05461755	11.92920325
New Zealand	NZL	554	NZL554	41.5230242	41.21298825	44.86945655	52.61001985	55.8035491	53.8712648	50.16522186	45.80050758	40.11612624	36.76809435	31.79168	31.588356	30.7601916	27.0496384	31.5792272	39.54867425	41.28530575	42.4070902	40.08026795	34.75365	29.77275	16.62835	15.246	28.09685	35.99075	41.31110975	45.1570705	46.3457405	44.9250476	43.59738265	49.41975905	44.7264627	48.3257584	60.06844095	76.1103186	69.5857116	61.98873825	62.44108365	60.5823244	55.21740155	49.89194165	55.75453795
Nicaragua	NIC	558	NIC558	6.40937955	5.77327575	5.89773435	9.1905534	11.9310995	9.0764216	11.47666745	11.71739145	9.59280075	3.747773263	7.967801875	9.150476788	5.9916868	5.039577243	4.999687286	5.431466329	5.148608621	5.092523364	5.025938107	10.3370227	10.95643157	11.97350778	13.8708742	12.7629609	16.68752425	19.25361268	19.95470732	22.81937275	23.6290897	21.3494187	35.4790406	34.84238665	30.8866144	40.91217465	38.16638115	34.49463385	33.6990294	35.37163945	37.8033582	40.23507695	39.10195165	45.9719851
Niger	NER	562	NER562	1.5022898	1.50018555	1.64083445	3.75034015	1.17469415	1.27316245	1.816460283	2.629465917	3.6055314	5.091829333	5.975629067	6.5409288	6.455868903	6.325309007	6.19474911	6.064189213	5.933629317	5.89406942	5.079009523	4.982949627	4.45238973	4.371829833	4.691269937	4.56071004	4.480150143	4.349590247	4.08076675	4.45153425	4.44331775	5.2877164	5.8212132	6.3322832	7.684531	7.7201781	10.45016215	12.22587875	12.5448924	12.9879476	14.2385605	13.66307375	15.55951035	17.0965515
Nigeria	NGA	566	NGA566	52.3434496	82.1483188	91.39108	103.9547196	109.4149096	155.2403508	161.8936	313.4790325	322.4819683	336.894404	354.1226814	383.3504588	444.7180521	450.9036453	218.9343738	204.5728159	206.0055067	228.5912512	217.5983771	232.003503	241.4141289	250.8247548	251.5925902	237.3604256	208.128261	208.9960964	206.9139318	171.2743176	198.8426234	168.1803628	161.6104328	175.4660522	211.5484169	274.3563803	265.3096248	288.7628693	364.7406256	550.0406015	757.558773	572.6793943	672.7039908	671.8649903
Niue	NIU	570	NIU570																																										
Norfolk Island	NFK	574	NFK574																																										
North Korea	PRK	408	PRK408	200.909	240.909	263.6365	290.909	300	350	350	350	350.7725	400.818	400.818	400.818	400	400	400	400	400	450	589.667	800	800	800	850	850	850	850	850	850	160	200	230	241.5	266	277	281.5	285	308	306.5	320.75	320	320	320
Northern Mariana Islands	MNP	580	MNP580																																										
Norway	NOR	578	NOR578	80.1806441	116.3222963	80.0902399	98.7032369	101.8433329	87.29082595	90.5348543	78.5692927	81.7875451	75.81693245	84.5789231	77.13121495	87.3783311	80.7083163	76.7603146	90.5667122	90.37169477	83.83012505	72.09255532	68.45148559	61.75541586	54.52714698	57.52849449	58.479842	62.0139988	70.2372632	69.2532652	71.0190032	66.8822276	69.7674312	67.893482	61.9601709	60.1040742	54.44639315	66.98360665	84.3349351	87.25064865	104.0787745	100.7768398	61.41382595	75.58960755	86.3998266
Oman	OMN	512	OMN512						0	0	19.6124048	30.7901504	26.1321456	34.09015645	41.6812163	50.1030734	63.9420247	50.36662895	54.4846081	25.6232384	48.2261757	44.39007245	49.1625646	53.8738588	61.992613	67.0060482	73.6185328	81.8887696	75.5916692	90.601891	90.254603	88.9946328	58.828592	45.5995984	67.1608675	80.0444161	130.7087583	111.2974291	122.8685479	140.4343523	156.9204654	221.1352575	195.4379933	283.5070778	307.0154588
Pakistan	PAK	586	PAK586	128.818	131.318	135	144.0455	172.7725	156.318	154.7672	160.7203	164.2343746	205.5625012	188.9476188	203.5308379	227.5856563	291.123475	271.379545	289.7759625	268.4246313	343.9065	353.94725	347.86885	364.6556	384.0377	383.7715	424.12685	413.6937919	438.6107337	444.2618	449.6436	443.608	479.0882	495.8345	516.10135	515.28505	581.0505012	703.8988625	724.1603678	925.4063012	1059.518401	836.0348416	887.665556	982.3766094	1145.479804
Palau	PLW	585	PLW585																																										
Palestine	PSE	275	PSE275																															0	0	0	0	0	0	0	53.2189739	46.46052615	0	55.91555735	0
Panama	PAN	591	PAN591	12.4760712	16.647311	18.21210395	22.0555002	20.44259885	16.1006731	16.0820876	13.013807	14.2622112	21.1068483	28.4727046	26.20038292	17.89482684	16.78371681	15.47769834	15.59239401	17.26146178	17.8515101	10.15393545	8.5968718	15.18785115	15.23987175	12.7868615	31.6836708	38.8335404	31.9877606	33.1378258	41.6013476	57.96437168	51.56273385	55.04457423	43.9882531	48.3445046	77.7653019	84.32402793	83.6589487	87.8706058	92.59401515	142.6322236	130.1074331	95.6118152	51.9429734
Papua New Guinea	PNG	598	PNG598		0	0	0	0	0	0	0.81828	1.63656	2.45484	3.27312	4.0909	4.0758406	4.0091756	3.897895738	2.909968475	4.970884013	6.66792575	8.364967488	10.06200923	51.33063576	53.7140343	56.0989384	58.48160215	60.74027985	62.99895755	65.25763525	67.51631295	69.75905465	45.56503178	21.3710089	125.5855656	23.8916	69.4796	8.7548275	36.41207521	63.44590443	90.32973364	117.6264879	144.9232421	172.2199963	199.5167505
Paraguay	PRY	600	PRY600	3.73308995	1.6614324	2.8282943	3.3702168	3.78113765	6.0956072	7.017485438	9.509873427	10.58087112	10.2232054	14.30564249	13.52213358	13.06579027	12.34885216	9.364031246	8.202872735	13.25857542	13.07583726	16.1978351	16.43569115	16.3293904	16.24432395	15.92785285	24.31676415	27.5022776	30.83750185	30.2940036	33.7486011	36.4102152	35.98868235	33.8259239	29.0986015	22.210793	30.85513305	28.7154967	31.33545405	37.1099135	37.26463925	38.85129735	37.8108645	45.6629559	53.96584745
Peru	PER	604	PER604	53.7643969	71.9729643	79.1819875	115.7780209	85.9864373	95.4767	102.5233857	97.3590324	85.7271985	84.4102642	74.1541693	136.2021018	128.0685343	115.5038642	97.68919375	88.4191267	110.7793747	129.4588407	125.8526231	104.7585163	108.6477229	109.6427387	104.5518714	122.09231	149.4171746	224.5289688	206.7545188	244.0016804	214.5819162	186.1489741	194.8671962	176.9051526	177.5155188	179.0055746	196.4863551	195.216847	249.8425359	281.7295044	333.1369708	368.8986496	462.5439533	464.0270742
Philippines	PHL	608	PHL608	116.6509729	127.5275974	127.8046605	154.3226	138.103551	175.5117059	192.6334477	182.782446	178.4776483	184.3813127	187.580201	180.8413486	189.8899695	212.3602353	176.7595365	135.8134066	173.1608311	178.8949894	219.3294299	200.6587307	370.3326572	358.6266937	406.7416116	434.5746974	554.5924195	597.1281132	750.051462	832.4479321	660.8696372	623.3894496	587.8417189	534.7773906	651.7065594	581.4339275	597.5930944	614.9347267	539.3579983	578.4660421	632.5152966	731.2280899	788.0731433	781.2211164
Pitcairn Islands	PCN	612	PCN612																																										
Poland	POL	616	POL616	610.2725	655.4545	700.7725	779.0455	840	926.9545	992.091	1067.2275	1087.2725	960.818	924.091	712.7725	806.682	811.682	799.4599	712.3888333	751.3260667	771.66455	802.46965	805.26245	567.50485	510.6170512	477.8147582	450.5808678	472.6426628	497.8757396	528.583914	623.5439088	673.255264	733.3877824	750.633664	589.7146096	569.576424	587.9885824	597.2784919	608.2225874	656.3737734	843.0916827	869.7046753	758.050405	788.9296453	959.094471
Portugal	PRT	620	PRT620	114.2107841	125.1551908	139.1161568	163.2586268	162.3860517	168.014979	186.4060988	220.8117592	259.5008599	261.5930162	298.5872919	300.3909585	333.6593985	318.6185235	277.0676536	265.6292628	278.2119138	293.4235088	285.1906392	334.6116864	357.6543838	369.9496933	379.7150854	377.3902628	374.8464207	398.8151186	422.1593192	510.929094	539.7975162	577.5111512	615.1339435	631.1438381	557.7387187	475.3556126	476.7733543	335.298995	323.5016948	338.697279	293.2017447	231.5894117	194.4705144	202.0744486
Puerto Rico	PRI	630	PRI630																																76.2	77.4	74.2	79	79.2	77.3	69.3	66.75	46.6	34.85	35.85
Qatar	QAT	634	QAT634	12.7275	12.7275	13.599275	7.0704	9.5868408	8.32037185	19.9061088	21.5099656	22.7293912	19.6918152	20.9017536	30.1429728	36.9786488	29.2830792	27.3522064	18.8510938	18.7682504	18.685407	19.0255636	21.643044	24.5767048	29.1609538	41.7607548	53.4981668	49.28689438	45.79307635	42.37583515	43.4186399	59.06144465	61.3382324	67.741696	82.2807664	108.8978942	105.7846334	122.4501066	256.1420515	230.2919945	247.4745451	384.8782446	346.1765765	283.1412794	274.0691407
Rep Congo	COG	178	COG178	0.0866867	0	1.39313585	0.105654092	0.992015033	1.399012375	1.190906417	2.310528558	0.7796812	1.43153316	4.07726302	5.625816147	5.901869273	5.4959224	12.29789105	7.60402065	11.07889935	8.931111486	8.777323621	10.82653576	8.078747893	7.580960029	7.033172164	5.8353843	6.11110735	5.0346376	4.077967175	5.17129675	6.014626325	6.8579559	7.951285475	12.29461505	13.63794463	14.9812742	16.32460378	18.16793335	19.01126293	21.3545925	25.1309712	26.7623983	11.3094909	41.62975825
Reunion	REU	638	REU638	8.2154496	6.025994	6.4983002	7.9438832	10.827538	7.0464656	8.30029245	5.52410555	6.480825575	7.4375456	9.04974765	6.1767895	9.2060904	10.59408525	6.9311917	12.43283595	11.12207375	13.7243046	15.1112248	17.1990388	16.5292056	16.92874005	18.1381936	12.5215496	15.22595985	19.51007175						20	15	15	15.5	16	17.5	20	20	20	20	20
Romania	ROU	642	ROU642	407.182	427.0455	461.5455	493.4545	560.909	577.2275	655.7725	695.2275	735.9545	781.5455	782.182	738.8635	751.318	699.8635	702.2725	613.182	712.2725	716.3635	698.5285	568.5902496	417.8146496	221.119796	199.3558972	195.862254	181.5685956	195.3845615	216.4639471	215.0636024	232.6011376	214.5562322	212.8041996	189.0237668	204.424625	237.2687584	253.9433789	297.4255485	362.4383873	516.9070165	582.4282125	406.1436407	365.31381	385.0150349
Russian Federation	RUS	643	RUS643																							3085	2495	1860	1825	1368.061453	1310.727645	1243.332605	1329.490787	1521.667382	1486.558047	1797.245337	1954.109653	2177.802781	2296.938396	2609.788643	3025.15128	3054.309497	2145.72275	2461.078862	2883.174244
Rwanda	RWA	646	RWA646																		3.4545	2.903	3.4	3	3	3	3	0.5	0.5	0.75090115	0.8021245	3.23091935	3.53267845	3.90016475	4.94240105	5.30008405	6.0801759	5.68614325	7.1694768	8.4856524	9.6677881	13.4952082	12.7940959	15.18093335	18.1160884
Saint Helena	SHN	654	SHN654																																										
Saint Kitts and Nevis	KNA	659	KNA659										0.37401295	0.187006475	0	0.5389757	0			0	0.7216	0.769395633	0.817191267	0.8649869	0.912782533	0.960578167	1.0083539	1.34195965	0.79098325	1.3292028	0.9398514	1.13460505	1.3278554	2.45297155	2.12131145	1.72640235	1.7319023	2.0591311	1.58939875	2.73252675	1.99538355	2.6634809	2.293817	1.36993665	1.14233275
Saint Lucia	LCA	662	LCA662				1.22072365	0.62938895	0.6776157	0.6963739	0.65802125	0.83635	0.59555	1.08635	1.0824246	0.7397	0.7848953	0.89281085	0.9973764	1.6015875	1.5237738	2.1020049	3.6829288	2.666014	2.84855915	2.97157315	2.6431036	3.5072024	2.9850652	2.7047024	2.7485244	3.1884632	3.8539456	3.9869916	2.7432946	1.40379125	2.1522849	3.1105415	2.8195533	4.696618	3.8197514	4.07826005	3.773059192	3.467858333	3.162657475
Saint Pierre and Miquelon	SPM	666	SPM666										0.06059685	0.06161875	0.0827	0.10334625	0.1023	0.10345625	0.093253125	0.08305	0.1079625	0.132875	0.11475935												0	0	0	0	0	0	0	0	0	0	0
Saint Vincent/Grenadines	VCT	670	VCT670							0.4709321	0.513528738	0.556050375	0.598572013	0.64109365	0.778882462	0.916671273	1.054460085	1.192248896	1.330037708	1.467826519	1.605615331	1.743404142	1.881192954	2.018981765	2.156770577	2.294559388	2.4323482	3.1595218	2.3495804	2.6312566	2.9129328	3.34294	3.1206208	3.1687105	7.1755611	3.292334	3.2467179	3.34446145	2.71349915	3.4715513	4.1844579	4.01913055	3.06669305	2.556607	2.7687589
Samoa	WSM	882	WSM882	0.22866045	0.3338729	0.54347925	0.2925723	0.6018052	0.6319802	0.31983565	0.35959365	0.5832473	0.5116101	0.51071055	0.509811	0.4616378	0.992962	0.931546879	0.870131757	0.808716636	0.747301514	0.685886393	0.624471271	0.5486718	0.601313364	0.639570577	0.677827791	0.716085005	0.754342218	0.792599432	0.830856645	0.869113859	0.907371073	0.945628286	0.97104635	1.05958705	1.3340096	0.80568045	1.5994203	0.9048733	1.23837725	1.15081105	1.21262715	1.36893715	1.54848125
San Marino	SMR	674	SMR674																																										
Sao Tome and Principe	STP	678	STP678																														0.6883757	0.37915615	0.95204925	0.56815085	0.7352853	0.8506565	0.5369547	1.04144035	1.018683	0.68912785	0.64799125	1.07419955	0.988757
Saudi Arabia	SAU	682	SAU682	33.818	35.2275	45.591	48.318	82.8613116	88.60782615	171.7129252	326.24368	428.7934421	431.6581849	673.440342	709.5838071	862.6273648	1165.982496	953.8227984	667.5322708	587.9527435	514.7880049	567.1670168	560.4518304	528.3150064	481.0303784	696.0392496	863.631764	837.8792576	809.5636512	761.0633024	692.8040824	695.6948624	708.7348703	749.8658148	901.5485352	1033.197041	1137.367344	1218.797687	1271.79417	1267.886286	1330.447702	1432.0416	1757.9203	2021.1891	2328.26845
Senegal	SEN	686	SEN686	8.60739125	9.27621535	13.800966	12.2454712	12.09976465	12.9740918	16.4680726	15.8715534	18.21916005	19.47573465	19.4156664	18.70792505	17.95993149	19.16593793	18.32694437	19.12445081	16.42195725	18.5685019	19.5023524	18.9737029	22.9205994	24.85766405	30.1070354	29.5648413	29.30790185	38.55115583	48.4444098	47.759684	58.7586518	66.06859485	79.7106292	90.29584675	90.44719525	107.3988898	114.1577021	119.4239444	129.2036838	150.6065572	132.8363023	131.3198617	144.4891537	128.4770615
Serbia	SRB	688	SRB688																																										
Serbia (and Montenegro)	SCG	891	SCG891																							107.8945	58.3761625	82.457825	84.5394875	107.87115	112.7129	116.8608	82.54735	114.9893996	133.666141	127.6235496	119.7233177	134.9730857	108.9022987	101.2129633	112.3829814	120.2557015	106.5887092	101.4061088	103.914876
Seychelles	SYC	690	SYC690		0	0	1.1170744	0	0.5125605	0.5744683	0.4991759	0.48787415	0.10925245	0.0010969	1.1039261	0.82581735	0.9704187	0.53332335	0.8664	0.46616695	0.95062	1.0608184	1.0435724	0.81868895	1.1321778	1.0404036	1.359378	1.3370502	1.1957459	1.4429513	2.08080375	2.39778365	2.5294844	3.4134433	2.5080989	3.0900113	1.27855395	1.87170695	1.47709375	2.1835067	2.5849641	1.8517178	1.792872775	1.73402775	1.10272445
Sierra Leone	SLE	694	SLE694	1.5	1.64	5.3220948	6.0722284	5.2804614	5.9553608	5.4207364	5.142930629	4.864108857	4.585287086	4.306465314	4.027643543	3.748821771	3.47	3.61	3.860072233	4.110144467	4.3602167	4.610288933	4.860361167	5.1104334	5.360505633	5.610577867	5.8606501	6.110722333	6.360794567	9.4708668	4.080939033	6.691011267	6.8010835	5.561155733	7.671227967	9.3313002	10.61426363	10.94722705	10.75519048	13.8631539	14.53611733	14.88408075	13.99704418	17.2450076	17.74797103
Singapore	SGP	702	SGP702	73.59156425	74.78229525	101.5097833	109.4208953	111.6581418	127.1163432	142.4281232	132.1310512	132.0695368	130.1611226	166.0286919	186.9778217	247.6163693	315.231496	299.0074744	219.4380472	192.1922944	168.3323288	156.9604896	154.7942656	185.1322112	222.5452088	241.5886008	323.1554216	357.3583993	378.8903544	432.9666146	471.381792	366.839204	277.3506185	237.8000736	213.6643247	175.6699096	184.6623036	169.0482989	164.7392643	157.5109019	201.6442633	229.8319446	248.5794866	231.1298298	243.6836681
Slovakia	SVK	703	SVK703																								125	45.36249265	57.37460515	69.182615	78.0817208	164.2168784	160.0689057	81.3857612	68.9116381	77.9281061	85.87344085	91.74565695	106.4070734	109.9160668	122.2852251	132.5418809	92.1389478	95.13307405	99.38934997
Slovenia	SVN	705	SVN705																							41.5897004	32.5998852	40.962967	44.4260488	49.1521388	50.6457968	53.4554352	59.39842105	64.2456152	64.0307494	58.6042999	74.8915175	66.7374139	57.8244149	67.29567735	90.34198555	78.83251175	61.9250976	50.51805235	44.48265735
Solomon Islands	SLB	90	SLB090	0.3233791	0.26605925	0.2301866	0.3465817	0.27983425	0.4138386	0.2318114	0.1381	0.279	0.4151	0.3691	0.46365	0.2989	0.36125	0.353	0.3757	0.4608	0.44	0.4577	0.44934	0.44098	0.43262	0.42426	0.4159	0.40754	0.39918	0.39082	0.38246	0.3741	0.36574	0.35738	0.34902	0.34066	0.3323	0.49116	0.522022675	0.55288535	0.583748025	0.6146107	0.57229665	0.5299426	0.704210725
Somalia	SOM	706	SOM706	0.83105025	3.4210008	2.7441342	0.0021293	3.6991	4.9207064	3.93139415	3.1815598	0	0	2.6344666	3.0281656	1.9111566							2.5	2	0.5	1.25	1.25	1.25	1.25						0	0	0	0	0	0	0	0	0	0	0
South Africa	ZAF	710	ZAF710	288.1365	293.409	306.0455	343.909	365.818	359.5455	353.1365	329.318	341.909	345.7275	360.7725	405.591	401.3635	395.682	410.2275	352.4545	336.4545	337.4545	424.288	401.5	390.55	371.35	351.4	367.8	395.25	453.55	450	475	436.9	403.4	367.6723535	390.669608	414.147675	441.5200048	571.7245283	633.4818292	663.5472263	736.820943	698.6265223	582.8167826	488.1060741	529.9273644
South Korea	KOR	410	KOR410	241.3818965	285.513907	248.5224157	312.1251449	323.9740958	327.4694165	394.905033	567.4829397	661.73366	608.0284312	450.7495364	459.1630647	644.3152828	907.9642891	873.877464	803.6157796	927.9457031	1102.286684	1272.96635	1451.954435	1786.354566	2023.721277	2292.767014	2209.350058	2479.133933	2745.741325	3046.484768	3022.681898	2061.659144	2197.429732	2362.267002	2483.450835	2685.683151	2851.880944	2594.193055	2330.616212	2305.918734	2436.215678	2362.921777	2316.763206	2034.202806	1951.879649
South Sudan	SSD	728	SSD728																																										
Spain	ESP	724	ESP724	843.3676504	848.5259856	922.8058048	1075.564252	1106.525781	1027.77896	1033.506285	1030.658898	1028.196793	931.2312368	910.1936528	981.8448024	900.556148	906.4082334	737.4485172	813.6577593	929.4377524	943.7008568	1066.006524	1279.052582	1394.299853	1295.092886	1293.753661	1081.780499	1106.23232	1224.24664	1129.361437	1252.758912	1599.28576	1845.840729	2047.975456	2291.720384	2420.798358	2577.51703	2680.441241	2964.917799	3246.33261	3370.36209	2347.668886	1480.454111	1187.894557	939.1502788
Sri Lanka	LKA	144	LKA144	16.318	19.318	20.05996715	20.2508424	21.07821765	18.6303934	21.33527475	17.8153294	29.16751715	32.3814262	39.33936865	34.2650797	39.679763	36.3990668	37.8970698	45.96983055	50.0249458	53.71386845	44.5978729	47.66360555	50.68537005	54.96456425	83.29793225	81.4427744	101.3220929	107.4822875	116.8924822	126.4526768	129.6128714	142.4230661	146.8146954	156.9063248	148.1141727	163.2403085	152.1927827	194.5312498	222.691806	245.7379844	255.0025433	223.233574	256.581658	356.570183
Sudan	SDN	736	SDN736	7.9337	9.6481	7.97915	10.73065	15.27225	14.67335	9.76225	13.6668	16.9738	12.35125	13.75465	17.6142496	14.2264	18.15275	20.0791	17.2475504	22.66272183	23.85089326	29.88756469	35.45423611	41.40140754	46.64857897	55.7457504	48.1640992	33.7711008	24.4201132	24.8490472	21.5399792	25.356232	26.9324304	29.53644565	53.9442408	79.0245751	90.93154875	102.4794569	113.2722934	91.8736308	68.5940213	54.167796	62.91834558	127.2484777	271.4636097
Suriname	SUR	740	SUR740		2.4545	5	5.2516962	7.6421456	6.78179193	7.60293826	7.19708459	7.83623092	7.79387725	8.02402358	7.98166991	7.89381624	7.89696257	6.5361089	6.40275523	6.26940156	6.13604789	5.99719422	5.86934055	5.73598688	5.60263321	5.46927954	5.33592587	5.2025722	6.49221	5.0753736	10.4370096	10.5298392	7.7587272	4.9876152	5.38834155	5.50575885	5.56719165	3.82489555	4.47424005	5.76940195	5.1156934	5.85246935	14.88740565	16.7436399	14.4726076
Swaziland	SWZ	748	SWZ748																															4.88241065	11.7780262	35.02233725	9.49508755	1.84271495	2.1546304	1.53349435	3.1331565	0	0	0	0
Sweden	SWE	752	SWE752	205.4974792	199.4927528	188.2439504	212.4582146	166.9999199	157.3728338	144.8051352	128.5374762	122.8024916	135.89708	131.2863376	123.7719192	126.7542784	125.62992	131.5299928	116.4102648	116.5624912	122.0883192	186.3769552	127.2569072	122.703612	113.7592072	91.6255984	75.2579008	66.0323008	78.1647432	74.0008944	63.8982456	67.8084032	85.1513712	80.08186445	80.7707365	79.4283972	82.40938695	99.47088545	85.10627865	101.8072133	110.5427181	117.6072856	57.6711503	87.0209625	110.0056023
Switzerland	CHE	756	CHE756	238.8205084	263.387468	310.5097532	306.7776132	270.1154492	193.5177147	182.5579844	186.7708564	190.9602879	204.3302101	221.3051281	228.0213504	215.728432	219.5055775	224.101244	229.855915	240.0792277	251.377977	259.8054269	288.5636438	272.7471125	245.718636	221.7546508	208.5551926	223.9465824	211.9515472	190.0410404	184.5517752	185.5575928	184.5225744	187.5564619	210.7282432	201.4315499	194.970234	207.300558	216.1807896	222.8694127	219.9896664	222.8854619	228.591698	250.5859916	258.6020445
Syria	SYR	760	SYR760	48.318	45.5455	50.318	42.5	75.8337912	92.55209755	111.8914106	117.493213	101.036459	168.2917539	164.2464335	157.0780731	160.7233927	184.0561368	215.3991243	214.7710324	212.3513098	193.1436133	152.4405548	147.6704963	128.8875867	138.9853144	159.0830422	216.8150547	234.5470671	250.4290796	256.3614516	223.4910623	230.6797142	239.2183661	231.557018	262.9711	265.966	294.1688332	286.8497	322.35645	386.3204507	388.3334719	421.9769632	407.3204546	446.5471577	450
Taiwan	TWN	158	TWN158	215.682	252.682	285.091	305.4545	309.182	340.5	438.7725	517.818	574.2275	596.1365	704.591	718.591	673	742.0455	713.182	722.409	741.8635	783	864.0435	902.15	922.95	969.95	1082.2	1198.55	1136.1	1123.9	1076.85	1076.1	982.6	914.15	878.6	898.15	950.85	895.25	928.525	970.2	964.7	947.85	866.5	795.9	815.05	842.6
Tajikistan	TJK	762	TJK762																							20	15	10	5	2.5	1.8	0.9	1.5	2.5	3.55	4.6	8.3	9.65	12.625	13.2	15.655	9.52	9.75	14.41	15.75
Tanzania	TZA	834	TZA834	8.3635	8.909	11.8635	15.7275	14.818	13.318	14.96505	15.4454051	14.15435	16.39579585	18.676998	21.6603228	21.84164414	22.61396549	20.11378683	16.43160817	16.29492951	16.15825086	15.57126134	27.04727182	26.49178231	25.93629279	25.38080327	24.82531375	21.76982424	26.51433472	62.76682311	52.6106502	38.0160536	39.83346595	40.48980375	45.192197	56.8938141	65.92531975	68.4174264	72.2601515	74.0780203	83.97738715	101.8352376	119.9804089	134.4747984	147.9681986
Thailand	THA	764	THA764	124.8849496	126.8524504	133.1738	141.7755516	150.5945	162.789	191.8121492	240.4107004	271.5592004	324.0544524	311.4215684	315.0333812	318.5422004	355.8232092	408.8152281	393.1392062	393.0316428	485.091251	568.5540567	763.9155442	1053.426283	1216.414355	1239.174139	1233.351298	1354.094977	1589.752027	1742.234265	1546.066373	660.6759343	491.5726708	517.0955269	452.7159736	708.3839637	911.0544084	1047.847113	1051.749045	1221.660009	851.3405569	788.4066648	924.0687779	1090.278563	1228.005002
