alphanumiso;CCC_Code;year;unit;value
CAF140;A.3.2.3;1970;t;164.11622400000002
CAF140;A.3.2.3;1971;t;245.65024
CAF140;A.3.2.3;1972;t;9405.631104
CAF140;A.3.2.3;1973;t;18565.611969999998
CAF140;A.3.2.3;1974;t;14640.29871
CAF140;A.3.2.3;1975;t;23467.835310000002
CAF140;A.3.2.3;1976;t;19390.742140000002
CAF140;A.3.2.3;1977;t;18927.187140000002
CAF140;A.3.2.3;1978;t;12040.388159999999
CAF140;A.3.2.3;1979;t;9925.629184
CAF140;A.3.2.3;1980;t;17618.75654
CAF140;A.3.2.3;1981;t;21303.56887
CAF140;A.3.2.3;1982;t;24988.38119
CAF140;A.3.2.3;1983;t;28673.19351
CAF140;A.3.2.3;1984;t;32358.005830000002
CAF140;A.3.2.3;1985;t;36042.81815
CAF140;A.3.2.3;1986;t;39727.630470000004
CAF140;A.3.2.3;1987;t;43412.44279
CAF140;A.3.2.3;1988;t;47097.25511
CAF140;A.3.2.3;1989;t;50782.06744
CAF140;A.3.2.3;1990;t;42867.10288
CAF140;A.3.2.3;1991;t;34952.138329999994
CAF140;A.3.2.3;1992;t;27037.173769999998
CAF140;A.3.2.3;1993;t;19122.209219999997
CAF140;A.3.2.3;1994;t;21173.206019999998
CAF140;A.3.2.3;1995;t;17059.965630000002
CAF140;A.3.2.3;1996;t;12589.603070000001
CAF140;A.3.2.3;1997;t;14788.69286
CAF140;A.3.2.3;1998;t;23979.68994
CAF140;A.3.2.3;1999;t;30303.63018
CAF140;A.3.2.3;2000;t;26457.80734
CAF140;A.3.2.3;2001;t;23909.24979
CAF140;A.3.2.3;2002;t;14364.834180000002
CAF140;A.3.2.3;2003;t;12190.474180000001
CAF140;A.3.2.3;2004;t;21749.32493
CAF140;A.3.2.3;2005;t;21308.91283
CAF140;A.3.2.3;2006;t;18216.56646
CAF140;A.3.2.3;2007;t;15091.4489
CAF140;A.3.2.3;2008;t;18863.64262
CAF140;A.3.2.3;2009;t;32193.57446
CAF140;A.3.2.3;2010;t;34633.36781
CAF140;A.3.2.3;2011;t;51391.07354
CAF140;A.3.2.3;2012;t;46082.403008
CAF140;A.3.2.3;2013;t;22611.293824
CAF140;A.3.2.3;2014;t;8422.377152000001
CAF140;A.3.2.3;2015;t;17864.180608
CAF140;A.3.2.3;2016;t;50019.482688
CAF140;A.3.2.3;2017;t;50019.482688
CAF140;A.3.2.3;2018;t;35824.208768
CAF140;A.3.4.3;1970;t;753823.4375
CAF140;A.3.4.3;1971;t;683514.0624999999
CAF140;A.3.4.3;1972;t;818909.3749999998
CAF140;A.3.4.3;1973;t;594478.1249999999
CAF140;A.3.4.3;1974;t;532796.8749999999
CAF140;A.3.4.3;1975;t;527610.9374999999
CAF140;A.3.4.3;1976;t;446885.9374999999
CAF140;A.3.4.3;1977;t;463920.3125
CAF140;A.3.4.3;1978;t;443935.9374999999
CAF140;A.3.4.3;1979;t;492187.4999999999
CAF140;A.3.4.3;1980;t;534375
CAF140;A.3.4.3;1981;t;487500
CAF140;A.3.4.3;1982;t;432812.5
CAF140;A.3.4.3;1983;t;462499.99999999994
CAF140;A.3.4.3;1984;t;526796.8749999999
CAF140;A.3.4.3;1985;t;549999.9999999999
CAF140;A.3.4.3;1986;t;558453.1249999999
CAF140;A.3.4.3;1987;t;645457.8124999999
CAF140;A.3.4.3;1988;t;536574.9999999999
CAF140;A.3.4.3;1989;t;699493.75
CAF140;A.3.4.3;1990;t;648107.8124999999
CAF140;A.3.4.3;1991;t;632812.4999999999
CAF140;A.3.4.3;1992;t;646874.9999999999
CAF140;A.3.4.3;1993;t;773437.4999999999
CAF140;A.3.4.3;1994;t;703124.9999999999
CAF140;A.3.4.3;1995;t;828124.9999999999
CAF140;A.3.4.3;1996;t;859374.9999999999
CAF140;A.3.4.3;1997;t;781249.9999999999
CAF140;A.3.4.3;1998;t;781249.9999999999
CAF140;A.3.4.3;1999;t;703124.9999999999
CAF140;A.3.4.3;2000;t;703124.9999999999
CAF140;A.3.4.3;2001;t;703124.9999999999
CAF140;A.3.4.3;2002;t;649999.9999999999
CAF140;A.3.4.3;2003;t;515624.99999999994
CAF140;A.3.4.3;2004;t;544070.3124999999
CAF140;A.3.4.3;2005;t;598056.2499999999
CAF140;A.3.4.3;2006;t;655512.5
CAF140;A.3.4.3;2007;t;730798.4374999999
CAF140;A.3.4.3;2008;t;589389.0624999999
CAF140;A.3.4.3;2009;t;487154.68749999994
CAF140;A.3.4.3;2010;t;471184.37499999994
CAF140;A.3.4.3;2011;t;505587.49999999994
CAF140;A.3.4.3;2012;t;571745.3124999999
CAF140;A.3.4.3;2013;t;185781.24999999997
CAF140;A.3.4.3;2014;t;66406.24999999999
CAF140;A.3.4.3;2015;t;66406.24999999999
CAF140;A.3.4.3;2016;t;19478.124999999996
CAF140;A.3.4.3;2017;t;93437.49999999999
CAF140;A.3.4.3;2018;t;19570.312499999996
CAF140;A.3.4.3;2019;t;36874.99999999999
CAF140;A.3.4.3;2020;t;78749.99999999999
CAF140;A.3.6;1970;t;6.748200000000001
CAF140;A.3.6;1971;t;10.10075
CAF140;A.3.6;1972;t;386.7447
CAF140;A.3.6;1973;t;763.38865
CAF140;A.3.6;1974;t;601.985967
CAF140;A.3.6;1975;t;964.960333
CAF140;A.3.6;1976;t;797.3167
CAF140;A.3.6;1977;t;778.25605
CAF140;A.3.6;1978;t;495.08175
CAF140;A.3.6;1979;t;408.1262
CAF140;A.3.6;1980;t;724.45545
CAF140;A.3.6;1981;t;875.969115
CAF140;A.3.6;1982;t;1027.4827790000002
CAF140;A.3.6;1983;t;1178.996444
CAF140;A.3.6;1984;t;1330.510108
CAF140;A.3.6;1985;t;1482.0237730000001
CAF140;A.3.6;1986;t;1633.537437
CAF140;A.3.6;1987;t;1785.051102
CAF140;A.3.6;1988;t;1936.564766
CAF140;A.3.6;1989;t;2088.078431
CAF140;A.3.6;1990;t;1762.627586
CAF140;A.3.6;1991;t;1437.1767399999999
CAF140;A.3.6;1992;t;1111.725895
CAF140;A.3.6;1993;t;786.27505
CAF140;A.3.6;1994;t;870.6088
CAF140;A.3.6;1995;t;701.47885
CAF140;A.3.6;1996;t;517.6646000000001
CAF140;A.3.6;1997;t;608.0877
CAF140;A.3.6;1998;t;986.006988
CAF140;A.3.6;1999;t;1246.037425
CAF140;A.3.6;2000;t;1087.9032630000002
CAF140;A.3.6;2001;t;983.1106
CAF140;A.3.6;2002;t;590.6593
CAF140;A.3.6;2003;t;501.25305
CAF140;A.3.6;2004;t;894.2979
CAF140;A.3.6;2005;t;876.18885
CAF140;A.3.6;2006;t;749.03645
CAF140;A.3.6;2007;t;620.5365499999999
CAF140;A.3.6;2008;t;775.6432
CAF140;A.3.6;2009;t;1323.74895
CAF140;A.3.6;2010;t;1424.0694
CAF140;A.3.6;2011;t;2113.1198000000004
CAF140;A.3.6;2012;t;1894.8356500000002
CAF140;A.3.6;2013;t;929.7407000000002
CAF140;A.3.6;2014;t;346.31485000000004
CAF140;A.3.6;2015;t;734.5469
CAF140;A.3.6;2016;t;2056.72215
CAF140;A.3.6;2017;t;2056.72215
CAF140;A.3.6;2018;t;1473.0349
CAF140;A.3.7.1;1970;t;0
CAF140;A.3.7.1;1971;t;0
CAF140;A.3.7.1;1972;t;2000
CAF140;A.3.7.1;1973;t;5000
CAF140;A.3.7.1;1974;t;4000
CAF140;A.3.7.1;1975;t;6000
CAF140;A.3.7.1;1976;t;5000
CAF140;A.3.7.1;1977;t;5000
CAF140;A.3.7.1;1978;t;3000
CAF140;A.3.7.1;1979;t;2000
CAF140;A.3.7.1;1980;t;4000
CAF140;A.3.7.1;1981;t;5000
CAF140;A.3.7.1;1982;t;6000
CAF140;A.3.7.1;1983;t;7000
CAF140;A.3.7.1;1984;t;8000
CAF140;A.3.7.1;1985;t;9000
CAF140;A.3.7.1;1986;t;10000
CAF140;A.3.7.1;1987;t;11000
CAF140;A.3.7.1;1988;t;12000
CAF140;A.3.7.1;1989;t;13000
CAF140;A.3.7.1;1990;t;11000
CAF140;A.3.7.1;1991;t;9000
CAF140;A.3.7.1;1992;t;7000
CAF140;A.3.7.1;1993;t;5000
CAF140;A.3.7.1;1994;t;5000
CAF140;A.3.7.1;1995;t;4000
CAF140;A.3.7.1;1996;t;3000
CAF140;A.3.7.1;1997;t;4000
CAF140;A.3.7.1;1998;t;6000
CAF140;A.3.7.1;1999;t;8000
CAF140;A.3.7.1;2000;t;7000
CAF140;A.3.7.1;2001;t;6000
CAF140;A.3.7.1;2002;t;4000
CAF140;A.3.7.1;2003;t;3000
CAF140;A.3.7.1;2004;t;5000
CAF140;A.3.7.1;2005;t;5000
CAF140;A.3.7.1;2006;t;5000
CAF140;A.3.7.1;2007;t;4000
CAF140;A.3.7.1;2008;t;5000
CAF140;A.3.7.1;2009;t;8000
CAF140;A.3.7.1;2010;t;9000
CAF140;A.3.7.1;2011;t;13000
CAF140;A.3.7.1;2012;t;11520.600752
CAF140;A.3.7.1;2013;t;5652.823456
CAF140;A.3.7.1;2014;t;2105.5942880000002
CAF140;A.3.7.1;2015;t;4466.045152
CAF140;A.3.7.1;2016;t;12504.870672
CAF140;A.3.7.1;2017;t;12504.870672
CAF140;A.3.7.1;2018;t;8956.052192
CAF140;A.3.8.2;1970;t;687.948758
CAF140;A.3.8.2;1971;t;1029.726211
CAF140;A.3.8.2;1972;t;39426.88955
CAF140;A.3.8.2;1973;t;77824.05288999999
CAF140;A.3.8.2;1974;t;61369.7724
CAF140;A.3.8.2;1975;t;98373.38296
CAF140;A.3.8.2;1976;t;81282.86559
CAF140;A.3.8.2;1977;t;79339.71772000002
CAF140;A.3.8.2;1978;t;50471.36644
CAF140;A.3.8.2;1979;t;41606.63769
CAF140;A.3.8.2;1980;t;73854.98757
CAF140;A.3.8.2;1981;t;89301.12688
CAF140;A.3.8.2;1982;t;104747.2662
CAF140;A.3.8.2;1983;t;120193.40552
CAF140;A.3.8.2;1984;t;135639.54484
CAF140;A.3.8.2;1985;t;151085.68416
CAF140;A.3.8.2;1986;t;166531.82347
CAF140;A.3.8.2;1987;t;181977.96279000002
CAF140;A.3.8.2;1988;t;197424.10214
CAF140;A.3.8.2;1989;t;212870.2414
CAF140;A.3.8.2;1990;t;179691.98577
CAF140;A.3.8.2;1991;t;146513.73012999998
CAF140;A.3.8.2;1992;t;113335.47448
CAF140;A.3.8.2;1993;t;80157.21883
CAF140;A.3.8.2;1994;t;88754.66683
CAF140;A.3.8.2;1995;t;71361.62612999999
CAF140;A.3.8.2;1996;t;52640.953705
CAF140;A.3.8.2;1997;t;61877.55052999999
CAF140;A.3.8.2;1998;t;100423.095685
CAF140;A.3.8.2;1999;t;126950.40073
CAF140;A.3.8.2;2000;t;110847.698175
CAF140;A.3.8.2;2001;t;100182.92258
CAF140;A.3.8.2;2002;t;60192.63760499999
CAF140;A.3.8.2;2003;t;51096.437829999995
CAF140;A.3.8.2;2004;t;91167.12945
CAF140;A.3.8.2;2005;t;89021.62668000002
CAF140;A.3.8.2;2006;t;75759.64288999999
CAF140;A.3.8.2;2007;t;62360.28751999999
CAF140;A.3.8.2;2008;t;77873.34936000001
CAF140;A.3.8.2;2009;t;134885.47505
CAF140;A.3.8.2;2010;t;145120.6455
CAF140;A.3.8.2;2011;t;215374.1968
CAF140;A.3.8.2;2012;t;199295.76038
CAF140;A.3.8.2;2013;t;97775.72164
CAF140;A.3.8.2;2014;t;36407.27222
CAF140;A.3.8.2;2015;t;77257.23387999999
CAF140;A.3.8.2;2016;t;216367.17018
CAF140;A.3.8.2;2017;t;216405.97017999997
CAF140;A.3.8.2;2018;t;155002.07147999998
CAN124;A.2.1.Fe;1970;t;47458000
CAN124;A.2.1.Fe;1971;t;42957000
CAN124;A.2.1.Fe;1972;t;38735000
CAN124;A.2.1.Fe;1973;t;47498000
CAN124;A.2.1.Fe;1974;t;46785000
CAN124;A.2.1.Fe;1975;t;44893000
CAN124;A.2.1.Fe;1976;t;55416000
CAN124;A.2.1.Fe;1977;t;53621000
CAN124;A.2.1.Fe;1978;t;42931000
CAN124;A.2.1.Fe;1979;t;59617286
CAN124;A.2.1.Fe;1980;t;49068000
CAN124;A.2.1.Fe;1981;t;49551000
CAN124;A.2.1.Fe;1982;t;33197561
CAN124;A.2.1.Fe;1983;t;32958678
CAN124;A.2.1.Fe;1984;t;39929907
CAN124;A.2.1.Fe;1985;t;39501601
CAN124;A.2.1.Fe;1986;t;36166884
CAN124;A.2.1.Fe;1987;t;36980000
CAN124;A.2.1.Fe;1988;t;40353000
CAN124;A.2.1.Fe;1989;t;40509000
CAN124;A.2.1.Fe;1990;t;34855000
CAN124;A.2.1.Fe;1991;t;36383000
CAN124;A.2.1.Fe;1992;t;32697000
CAN124;A.2.1.Fe;1993;t;30505000
CAN124;A.2.1.Fe;1994;t;36566000
CAN124;A.2.1.Fe;1995;t;37288000
CAN124;A.2.1.Fe;1996;t;35689000
CAN124;A.2.1.Fe;1997;t;37277000
CAN124;A.2.1.Fe;1998;t;37808000
CAN124;A.2.1.Fe;1999;t;31594000
CAN124;A.2.1.Fe;2000;t;36740000
CAN124;A.2.1.Fe;2001;t;29152000
CAN124;A.2.1.Fe;2002;t;28704000
CAN124;A.2.1.Fe;2003;t;33013000
CAN124;A.2.1.Fe;2004;t;28596000
CAN124;A.2.1.Fe;2005;t;28343000
CAN124;A.2.1.Fe;2006;t;34094000
CAN124;A.2.1.Fe;2007;t;33158000
CAN124;A.2.1.Fe;2008;t;32102000
CAN124;A.2.1.Fe;2009;t;31699000
CAN124;A.2.1.Fe;2010;t;37001000
CAN124;A.2.1.Fe;2011;t;33573000
CAN124;A.2.1.Fe;2012;t;39427100
CAN124;A.2.1.Fe;2013;t;42769700
CAN124;A.2.1.Fe;2014;t;44196000
CAN124;A.2.1.Fe;2015;t;46673000
CAN124;A.2.1.Fe;2016;t;48999000
CAN124;A.2.1.Fe;2017;t;51836000
CAN124;A.2.1.Fe;2018;t;52358000
CAN124;A.2.1.Fe;2019;t;59013000
CAN124;A.2.1.Fe;2020;t;60059572
CAN124;A.2.2.Ag;1970;t;4937108.1958792405
CAN124;A.2.2.Ag;1971;t;5130426.974700963
CAN124;A.2.2.Ag;1972;t;4984661.305318521
CAN124;A.2.2.Ag;1973;t;5273729.922988304
CAN124;A.2.2.Ag;1974;t;4744673.382034492
CAN124;A.2.2.Ag;1975;t;4392711.5745554045
CAN124;A.2.2.Ag;1976;t;4556439.589805646
CAN124;A.2.2.Ag;1977;t;4667502.142346423
CAN124;A.2.2.Ag;1978;t;4492685.970117891
CAN124;A.2.2.Ag;1979;t;4056861.3834480187
CAN124;A.2.2.Ag;1980;t;3773996.9937698115
CAN124;A.2.2.Ag;1981;t;3977102.045140708
CAN124;A.2.2.Ag;1982;t;4622277.139581485
CAN124;A.2.2.Ag;1983;t;4207449.63187769
CAN124;A.2.2.Ag;1984;t;4650288.667047529
CAN124;A.2.2.Ag;1985;t;4179814.075366994
CAN124;A.2.2.Ag;1986;t;3783040.1824791213
CAN124;A.2.2.Ag;1987;t;5029278.577038161
CAN124;A.2.2.Ag;1988;t;4984533.439638661
CAN124;A.2.2.Ag;1989;t;4528007.716297206
CAN124;A.2.2.Ag;1990;t;5165696.426796117
CAN124;A.2.2.Ag;1991;t;4573385.667010026
CAN124;A.2.2.Ag;1992;t;4113415.123605905
CAN124;A.2.2.Ag;1993;t;3003430.8664088957
CAN124;A.2.2.Ag;1994;t;2555597.7464928133
CAN124;A.2.2.Ag;1995;t;4263915.252885956
CAN124;A.2.2.Ag;1996;t;4381802.669224044
CAN124;A.2.2.Ag;1997;t;4190119.783476928
CAN124;A.2.2.Ag;1998;t;4217131.775374008
CAN124;A.2.2.Ag;1999;t;4535119.991672256
CAN124;A.2.2.Ag;2000;t;4536315.074522259
CAN124;A.2.2.Ag;2001;t;5038368.037745765
CAN124;A.2.2.Ag;2002;t;5413856.678906151
CAN124;A.2.2.Ag;2003;t;5059351.609326369
CAN124;A.2.2.Ag;2004;t;5216096.07586141
CAN124;A.2.2.Ag;2005;t;4438752.77352601
CAN124;A.2.2.Ag;2006;t;3979659.0171420267
CAN124;A.2.2.Ag;2007;t;3474322.1294098482
CAN124;A.2.2.Ag;2008;t;3060707.915120434
CAN124;A.2.2.Ag;2009;t;2507907.874771205
CAN124;A.2.2.Ag;2010;t;2410310.750813538
CAN124;A.2.2.Ag;2011;t;2707255.5196150835
CAN124;A.2.2.Ag;2012;t;2819998.452096472
CAN124;A.2.2.Ag;2013;t;2645157.6624723277
CAN124;A.2.2.Ag;2014;t;2049437.4902939047
CAN124;A.2.2.Ag;2015;t;1589778.8013162233
CAN124;A.2.2.Ag;2016;t;1655924.6139868216
CAN124;A.2.2.Ag;2017;t;1638977.8696364185
CAN124;A.2.2.Ag;2018;t;1691249.0926323535
CAN124;A.2.2.Ag;2019;t;1502993.6597289739
CAN124;A.2.2.Ag;2020;t;1221126.3520758953
CAN124;A.2.2.Au;1970;t;14907303.426692672
CAN124;A.2.2.Au;1971;t;14023376.123958448
CAN124;A.2.2.Au;1972;t;12948721.397591105
CAN124;A.2.2.Au;1973;t;12238504.129965672
CAN124;A.2.2.Au;1974;t;10689394.674434047
CAN124;A.2.2.Au;1975;t;10447281.216046633
CAN124;A.2.2.Au;1976;t;10704720.173211182
CAN124;A.2.2.Au;1977;t;10992805.35448071
CAN124;A.2.2.Au;1978;t;11061297.294289494
CAN124;A.2.2.Au;1979;t;10555099.142924808
CAN124;A.2.2.Au;1980;t;10519446.661636135
CAN124;A.2.2.Au;1981;t;10870289.54279604
CAN124;A.2.2.Au;1982;t;13551986.47256048
CAN124;A.2.2.Au;1983;t;15439213.52043645
CAN124;A.2.2.Au;1984;t;17671371.94909034
CAN124;A.2.2.Au;1985;t;18751981.409099717
CAN124;A.2.2.Au;1986;t;22304582.855126914
CAN124;A.2.2.Au;1987;t;25690392.050355736
CAN124;A.2.2.Au;1988;t;30017597.88700963
CAN124;A.2.2.Au;1989;t;35347254.86621019
CAN124;A.2.2.Au;1990;t;37856395.198508196
CAN124;A.2.2.Au;1991;t;40090307.51851396
CAN124;A.2.2.Au;1992;t;37813299.99952802
CAN124;A.2.2.Au;1993;t;36612284.17381376
CAN124;A.2.2.Au;1994;t;36003411.6622413
CAN124;A.2.2.Au;1995;t;37549640.790114805
CAN124;A.2.2.Au;1996;t;41724150.95427826
CAN124;A.2.2.Au;1997;t;44654441.32627668
CAN124;A.2.2.Au;1998;t;45364767.92565699
CAN124;A.2.2.Au;1999;t;45515627.47278936
CAN124;A.2.2.Au;2000;t;46956972.57398796
CAN124;A.2.2.Au;2001;t;49932283.26948044
CAN124;A.2.2.Au;2002;t;47971475.64985164
CAN124;A.2.2.Au;2003;t;44931034.018971525
CAN124;A.2.2.Au;2004;t;42090349.2752434
CAN124;A.2.2.Au;2005;t;39537404.30244646
CAN124;A.2.2.Au;2006;t;34888548.22548505
CAN124;A.2.2.Au;2007;t;34671512.95266447
CAN124;A.2.2.Au;2008;t;32860512.538743462
CAN124;A.2.2.Au;2009;t;33207363.39196645
CAN124;A.2.2.Au;2010;t;35327233.18466626
CAN124;A.2.2.Au;2011;t;35635907.20181183
CAN124;A.2.2.Au;2012;t;37672382.73062429
CAN124;A.2.2.Au;2013;t;47170573.164817266
CAN124;A.2.2.Au;2014;t;53966980.97701865
CAN124;A.2.2.Au;2015;t;57649258.491049916
CAN124;A.2.2.Au;2016;t;58475685.11044378
CAN124;A.2.2.Au;2017;t;64164270.2576536
CAN124;A.2.2.Au;2018;t;70283536.1612567
CAN124;A.2.2.Au;2019;t;69391116.7284722
CAN124;A.2.2.Au;2020;t;66614753.53849651
CAN124;A.2.2.Cu;1970;t;83900501.71915144
CAN124;A.2.2.Cu;1971;t;89972150.80862707
CAN124;A.2.2.Cu;1972;t;98928504.24710672
CAN124;A.2.2.Cu;1973;t;113251737.3848361
CAN124;A.2.2.Cu;1974;t;112889951.85571238
CAN124;A.2.2.Cu;1975;t;100849845.11336222
CAN124;A.2.2.Cu;1976;t;100449234.28437085
CAN124;A.2.2.Cu;1977;t;104367152.20527498
CAN124;A.2.2.Cu;1978;t;90623110.89549407
CAN124;A.2.2.Cu;1979;t;87468525.58019201
CAN124;A.2.2.Cu;1980;t;98468295.58703835
CAN124;A.2.2.Cu;1981;t;95032143.63010061
CAN124;A.2.2.Cu;1982;t;84191801.95464928
CAN124;A.2.2.Cu;1983;t;89779121.17226866
CAN124;A.2.2.Cu;1984;t;99259272.8824447
CAN124;A.2.2.Cu;1985;t;101603911.31671208
CAN124;A.2.2.Cu;1986;t;96120478.11276026
CAN124;A.2.2.Cu;1987;t;110422121.55488932
CAN124;A.2.2.Cu;1988;t;106909860.75362247
CAN124;A.2.2.Cu;1989;t;99566799.86924317
CAN124;A.2.2.Cu;1990;t;109321200.7309754
CAN124;A.2.2.Cu;1991;t;111802574.1573651
CAN124;A.2.2.Cu;1992;t;106048764.64333504
CAN124;A.2.2.Cu;1993;t;101181137.86948588
CAN124;A.2.2.Cu;1994;t;85252181.6449017
CAN124;A.2.2.Cu;1995;t;100417292.58569983
CAN124;A.2.2.Cu;1996;t;95696398.9549361
CAN124;A.2.2.Cu;1997;t;92961486.57204059
CAN124;A.2.2.Cu;1998;t;101364638.31007394
CAN124;A.2.2.Cu;1999;t;90853286.42832956
CAN124;A.2.2.Cu;2000;t;94560805.13868923
CAN124;A.2.2.Cu;2001;t;95733129.64415753
CAN124;A.2.2.Cu;2002;t;91654684.83767058
CAN124;A.2.2.Cu;2003;t;84820914.90350035
CAN124;A.2.2.Cu;2004;t;86226929.61855204
CAN124;A.2.2.Cu;2005;t;91961734.49802274
CAN124;A.2.2.Cu;2006;t;93931099.81036177
CAN124;A.2.2.Cu;2007;t;93404053.11749688
CAN124;A.2.2.Cu;2008;t;95470841.4362159
CAN124;A.2.2.Cu;2009;t;76189350.71258485
CAN124;A.2.2.Cu;2010;t;82338743.96279457
CAN124;A.2.2.Cu;2011;t;90031052.17446207
CAN124;A.2.2.Cu;2012;t;92170081.21298048
CAN124;A.2.2.Cu;2013;t;103994574.69100207
CAN124;A.2.2.Cu;2014;t;107327892.79459402
CAN124;A.2.2.Cu;2015;t;114123000.59252526
CAN124;A.2.2.Cu;2016;t;111330477.61058669
CAN124;A.2.2.Cu;2017;t;95892182.49477358
CAN124;A.2.2.Cu;2018;t;88276469.74421433
CAN124;A.2.2.Cu;2019;t;87795529.0852098
CAN124;A.2.2.Cu;2020;t;76963476.56588526
CAN124;A.2.2.nec;1970;t;35660008.44003063
CAN124;A.2.2.nec;1971;t;24172497.714231715
CAN124;A.2.2.nec;1972;t;30155894.82197127
CAN124;A.2.2.nec;1973;t;32223755.308592536
CAN124;A.2.2.nec;1974;t;32669616.377416924
CAN124;A.2.2.nec;1975;t;30553573.390034966
CAN124;A.2.2.nec;1976;t;34269192.75157976
CAN124;A.2.2.nec;1977;t;23517792.575126164
CAN124;A.2.2.nec;1978;t;19929006.77789814
CAN124;A.2.2.nec;1979;t;16238642.207795337
CAN124;A.2.2.nec;1980;t;17411843.517517313
CAN124;A.2.2.nec;1981;t;18605815.768983196
CAN124;A.2.2.nec;1982;t;20062548.874320306
CAN124;A.2.2.nec;1983;t;14742589.608325144
CAN124;A.2.2.nec;1984;t;17506673.741049703
CAN124;A.2.2.nec;1985;t;12389776.614282282
CAN124;A.2.2.nec;1986;t;17158919.222107325
CAN124;A.2.2.nec;1987;t;22425210.685876127
CAN124;A.2.2.nec;1988;t;19822791.328119405
CAN124;A.2.2.nec;1989;t;22086576.769905675
CAN124;A.2.2.nec;1990;t;19087803.889147785
CAN124;A.2.2.nec;1991;t;18271083.52208966
CAN124;A.2.2.nec;1992;t;15442204.992188275
CAN124;A.2.2.nec;1993;t;15923289.691978931
CAN124;A.2.2.nec;1994;t;15127653.252793573
CAN124;A.2.2.nec;1995;t;15954063.262705013
CAN124;A.2.2.nec;1996;t;14155039.015224881
CAN124;A.2.2.nec;1997;t;14485051.239374377
CAN124;A.2.2.nec;1998;t;15251196.411968825
CAN124;A.2.2.nec;1999;t;11507917.196261901
CAN124;A.2.2.nec;2000;t;14138048.674340468
CAN124;A.2.2.nec;2001;t;15951611.668171385
CAN124;A.2.2.nec;2002;t;15930514.495464696
CAN124;A.2.2.nec;2003;t;17590608.365349382
CAN124;A.2.2.nec;2004;t;18223107.242972095
CAN124;A.2.2.nec;2005;t;15983821.20855662
CAN124;A.2.2.nec;2006;t;16341908.155755125
CAN124;A.2.2.nec;2007;t;14956585.489057107
CAN124;A.2.2.nec;2008;t;18235832.13402925
CAN124;A.2.2.nec;2009;t;17170556.685765978
CAN124;A.2.2.nec;2010;t;16829149.120017592
CAN124;A.2.2.nec;2011;t;17103829.261698194
CAN124;A.2.2.nec;2012;t;18218933.47505587
CAN124;A.2.2.nec;2013;t;17012029.736181643
CAN124;A.2.2.nec;2014;t;19235829.341320507
CAN124;A.2.2.nec;2015;t;7557856.211555026
CAN124;A.2.2.nec;2016;t;7950671.821111538
CAN124;A.2.2.nec;2017;t;11396708.159761025
CAN124;A.2.2.nec;2018;t;12167098.02698687
CAN124;A.2.2.nec;2019;t;10564801.730266841
CAN124;A.2.2.nec;2020;t;7180238.600230736
CAN124;A.2.2.Ni;1970;t;14373725.93716964
CAN124;A.2.2.Ni;1971;t;13845111.75531125
CAN124;A.2.2.Ni;1972;t;12205175.982306536
CAN124;A.2.2.Ni;1973;t;12967523.924742887
CAN124;A.2.2.Ni;1974;t;14041689.440747147
CAN124;A.2.2.Ni;1975;t;12659877.275825044
CAN124;A.2.2.Ni;1976;t;12597527.628809256
CAN124;A.2.2.Ni;1977;t;12172953.661890568
CAN124;A.2.2.Ni;1978;t;6731732.725353052
CAN124;A.2.2.Ni;1979;t;6653998.454783371
CAN124;A.2.2.Ni;1980;t;9748661.965235287
CAN124;A.2.2.Ni;1981;t;8471047.474280313
CAN124;A.2.2.Ni;1982;t;4686523.510946495
CAN124;A.2.2.Ni;1983;t;6622193.227872396
CAN124;A.2.2.Ni;1984;t;9229493.494167995
CAN124;A.2.2.Ni;1985;t;9066963.027865296
CAN124;A.2.2.Ni;1986;t;8767956.826973606
CAN124;A.2.2.Ni;1987;t;10403978.401418582
CAN124;A.2.2.Ni;1988;t;11687025.727687355
CAN124;A.2.2.Ni;1989;t;11289824.56151422
CAN124;A.2.2.Ni;1990;t;10630351.944063783
CAN124;A.2.2.Ni;1991;t;10497360.982705005
CAN124;A.2.2.Ni;1992;t;10273975.842669306
CAN124;A.2.2.Ni;1993;t;10467263.084272914
CAN124;A.2.2.Ni;1994;t;8402583.001154527
CAN124;A.2.2.Ni;1995;t;10220340.221206095
CAN124;A.2.2.Ni;1996;t;10804238.703746565
CAN124;A.2.2.Ni;1997;t;10627127.60072896
CAN124;A.2.2.Ni;1998;t;11531436.779293079
CAN124;A.2.2.Ni;1999;t;10221623.981863508
CAN124;A.2.2.Ni;2000;t;10392923.152498843
CAN124;A.2.2.Ni;2001;t;10512246.311970504
CAN124;A.2.2.Ni;2002;t;10229431.428013904
CAN124;A.2.2.Ni;2003;t;8811038.445884274
CAN124;A.2.2.Ni;2004;t;10056916.503277708
CAN124;A.2.2.Ni;2005;t;10736126.551397162
CAN124;A.2.2.Ni;2006;t;12471388.27440562
CAN124;A.2.2.Ni;2007;t;13612885.390058754
CAN124;A.2.2.Ni;2008;t;13855969.51924821
CAN124;A.2.2.Ni;2009;t;7205417.009223612
CAN124;A.2.2.Ni;2010;t;8533597.566746239
CAN124;A.2.2.Ni;2011;t;11664329.028208237
CAN124;A.2.2.Ni;2012;t;11261889.903148944
CAN124;A.2.2.Ni;2013;t;12105123.216969095
CAN124;A.2.2.Ni;2014;t;12160761.492348645
